"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,6,2500,1,0,1,0,0.087975170743868,NA,0.0962364166001085,NA,1.54741908791473
2,6,2500,2,0,1,0,0.0994979916947491,NA,0.108910609407316,NA,1.53548258886235
3,6,2500,3,0,1,0,0.0977508605430384,NA,0.106243926632462,NA,1.55090400676123
4,6,2500,4,0,1,0,0.0944734470451781,NA,0.10264819650389,NA,1.52148684706059
5,6,2500,5,0,1,0,0.0894827218405231,NA,0.0967419609712065,NA,1.53397119910721
6,6,2500,6,0,1,0,0.0952378376621493,NA,0.102936921818874,NA,1.50927036426062
7,6,2500,7,0,1,0,0.0955252309270415,NA,0.104840567354709,NA,1.53846641096294
8,6,2500,8,0,1,0,0.0936238887856748,NA,0.103345481571924,NA,1.52078166485633
9,6,2500,9,0,1,0,0.09228915293512,NA,0.101782132549832,NA,1.54154400317119
10,6,2500,10,0,1,0,0.0896950054520275,NA,0.0981915059815324,NA,1.48985744222977
11,6,2500,11,0,1,0,0.0869691268262386,NA,0.0952512520560314,NA,1.50736555796343
12,6,2500,12,1,1,0,0.0828024232815742,0.0464570114590712,0.0880811051280611,0.0464013146355963,1.55850582144425
13,6,2500,13,0,1,0,0.090886097360415,NA,0.0999894467871387,NA,1.5317500439388
14,6,2500,14,0,1,0,0.0969256901658546,NA,0.106172299542811,NA,1.52398245356412
15,6,2500,15,0,1,0,0.0912948215736881,NA,0.0995797128012049,NA,1.52702930388632
16,6,2500,16,0,1,0,0.0940182783073539,NA,0.102968667808654,NA,1.51695544257833
17,6,2500,17,0,1,0,0.0908054197050236,NA,0.0996305202839184,NA,1.48974136669493
18,6,2500,18,0,1,0,0.0894549126639992,NA,0.0982343858291092,NA,1.53415192186526
19,6,2500,19,0,1,0,0.0940242272307464,NA,0.103492215538659,NA,1.51409567018355
20,6,2500,20,0,1,0,0.0917023336542873,NA,0.0994977200537418,NA,1.50509334154419
21,6,2500,21,0,1,0,0.0909508189956012,NA,0.0986143389069233,NA,1.56848425881431
22,6,2500,22,0,1,0,0.0944401086356122,NA,0.102607227211113,NA,1.50166990765334
23,6,2500,23,0,1,0,0.0857027966716558,NA,0.0946638588743885,NA,1.56007729661423
24,6,2500,24,0,1,0,0.097708296586008,NA,0.10680128696781,NA,1.53320699832857
25,6,2500,25,0,1,0,0.0969607201335208,NA,0.106331303744669,NA,1.52336243528171
26,6,2500,26,0,1,0,0.0912332922235208,NA,0.0989476218055999,NA,1.5073411567943
27,6,2500,27,0,1,0,0.0945604527396816,NA,0.103897405683333,NA,1.48906588954448
28,6,2500,28,0,1,0,0.0890389964918818,NA,0.0984151622405001,NA,1.53661061178503
29,6,2500,29,0,1,0,0.0857423944017445,NA,0.0932788041199442,NA,1.52476999955846
30,6,2500,30,0,1,0,0.0905663545953473,NA,0.0984923794374142,NA,1.55453887572
31,6,2500,31,0,1,0,0.0960348328899692,NA,0.104779580450042,NA,1.49987759330534
32,6,2500,32,0,1,0,0.0942417870542823,NA,0.102263500131501,NA,1.49650924430721
33,6,2500,33,0,1,0,0.0889431683830824,NA,0.0965762000659585,NA,1.49901358748288
34,6,2500,34,0,1,0,0.0944101316172838,NA,0.102667635855789,NA,1.52783201695031
35,6,2500,35,0,1,0,0.0881199530842654,NA,0.0945445395521846,NA,1.52898010028695
36,6,2500,36,0,1,0,0.0943879480716936,NA,0.103801188288993,NA,1.56424105020477
37,6,2500,37,0,1,0,0.0879469569396231,NA,0.0968540130045237,NA,1.54110896018813
38,6,2500,38,1,1,0,0.0838537533452451,0.0478789695284876,0.0910604060614366,0.0519368409440823,1.4936122297114
39,6,2500,39,0,1,0,0.0893074264112857,NA,0.0973904297946304,NA,1.51815252130464
40,6,2500,40,0,1,0,0.0920605856409892,NA,0.101128118507189,NA,1.54421526261391
41,6,2500,41,0,1,0,0.091184559952648,NA,0.0978086850267551,NA,1.569177445208
42,6,2500,42,0,1,0,0.0917297904337158,NA,0.10099731838339,NA,1.50909274456049
43,6,2500,43,0,1,0,0.0897364724263525,NA,0.0979453171242071,NA,1.52342244939763
44,6,2500,44,0,1,0,0.0912080625956741,NA,0.101209152691295,NA,1.52485925165474
45,6,2500,45,0,1,0,0.0898883532430722,NA,0.0980157950620875,NA,1.5191029467529
46,6,2500,46,0,1,0,0.0910072158252417,NA,0.0996912471097764,NA,1.50873533766288
47,6,2500,47,0,1,0,0.0859701351854551,NA,0.094589040843477,NA,1.50143063308206
48,6,2500,48,0,1,0,0.0868684249765221,NA,0.0937338882994103,NA,1.54539491914613
49,6,2500,49,0,1,0,0.0906005105980576,NA,0.100593463265996,NA,1.57402646254508
50,6,2500,50,0,1,0,0.094317451958923,NA,0.103082885394031,NA,1.517870244702
51,6,2500,51,0,1,0,0.097512529774363,NA,0.105460073342438,NA,1.49188947152564
52,6,2500,52,0,1,0,0.089420712317431,NA,0.0979795029543529,NA,1.53376561480284
53,6,2500,53,0,1,0,0.0960162251713237,NA,0.104443560184345,NA,1.52805246357979
54,6,2500,54,0,1,0,0.0859048254926898,NA,0.0941672788074777,NA,1.51064790674311
55,6,2500,55,0,1,0,0.0875482276609242,NA,0.0955098969692767,NA,1.54894960447068
56,6,2500,56,1,1,0,0.0834130011883932,0.0447778421386664,0.0905064449428563,0.050156670847152,1.53009624931972
57,6,2500,57,0,1,0,0.087516901378288,NA,0.0965792416670131,NA,1.54788653956496
58,6,2500,58,0,1,0,0.0983942861033931,NA,0.107489241302155,NA,1.54843022904376
59,6,2500,59,0,1,0,0.0924884219506775,NA,0.101296319700425,NA,1.54258883579901
60,6,2500,60,0,1,0,0.0978467984425487,NA,0.105133323053263,NA,1.54307098240793
61,6,2500,61,0,1,0,0.0886565561860521,NA,0.0966639295458535,NA,1.53529251417098
62,6,2500,62,0,1,0,0.0880796363252646,NA,0.0962824112222959,NA,1.52991074277102
63,6,2500,63,0,1,0,0.0924208846541233,NA,0.0986802893173547,NA,1.50725005349646
64,6,2500,64,0,1,0,0.0871275135951839,NA,0.0935046907494529,NA,1.52804099086
65,6,2500,65,0,1,0,0.0850622822500256,NA,0.0918419875396637,NA,1.51171188328116
66,6,2500,66,0,1,0,0.0848170308029476,NA,0.0926290729022908,NA,1.58160591756772
67,6,2500,67,0,1,0,0.0933059561615219,NA,0.100719073680435,NA,1.56225027260545
68,6,2500,68,0,1,0,0.0914554207072683,NA,0.0990696270178002,NA,1.55287960686312
69,6,2500,69,0,1,0,0.0966161230598487,NA,0.106169223127881,NA,1.53670241587975
70,6,2500,70,0,1,0,0.0930782161217369,NA,0.102147350242274,NA,1.53765424201529
71,6,2500,71,0,1,0,0.0973813213367539,NA,0.104883544545545,NA,1.518479226786
72,6,2500,72,0,1,0,0.0918011676812384,NA,0.0996154119977464,NA,1.51772362302015
73,6,2500,73,0,1,0,0.0882749716252888,NA,0.0973373068110557,NA,1.52852932226608
74,6,2500,74,0,1,0,0.0931226795234819,NA,0.0997101850265492,NA,1.56135826549561
75,6,2500,75,0,1,0,0.086714460253242,NA,0.0951852565289321,NA,1.54152914445983
76,6,2500,76,0,1,0,0.0913532461650863,NA,0.0999917748235993,NA,1.509886386961
77,6,2500,77,0,1,0,0.0893169715053542,NA,0.0961763563438542,NA,1.54233566762801
78,6,2500,78,0,1,0,0.0917940636664712,NA,0.101174578946608,NA,1.54097429204498
79,6,2500,79,0,1,0,0.0971377597398151,NA,0.106720923226877,NA,1.52497248929765
80,6,2500,80,0,1,0,0.0956641058613248,NA,0.104206016052266,NA,1.56866865732328
81,6,2500,81,0,1,0,0.0874700144928985,NA,0.0953889184885033,NA,1.51888011894728
82,6,2500,82,0,1,0,0.0922977089799145,NA,0.0995609382005647,NA,1.51604476629948
83,6,2500,83,0,1,0,0.0969125943916327,NA,0.104726384125227,NA,1.53208496918947
84,6,2500,84,0,1,0,0.0960242705981075,NA,0.105326294666869,NA,1.51009829919529
85,6,2500,85,0,1,0,0.0899728550442059,NA,0.0985985299340631,NA,1.52920732239877
86,6,2500,86,0,1,0,0.0919791634083227,NA,0.101078033685419,NA,1.49386470025175
87,6,2500,87,0,1,0,0.0932408177695875,NA,0.102044074126309,NA,1.53516397527421
88,6,2500,88,0,1,0,0.0934580023594784,NA,0.102150551786391,NA,1.56782575166668
89,6,2500,89,0,1,0,0.0927364750188424,NA,0.101286187946542,NA,1.53428202027899
90,6,2500,90,0,1,0,0.0952096308714028,NA,0.104650795329375,NA,1.4949323927364
91,6,2500,91,0,1,0,0.09518046226093,NA,0.104756666388989,NA,1.5248694585515
92,6,2500,92,0,1,0,0.0878974874307936,NA,0.0953571258037748,NA,1.57355236933166
93,6,2500,93,0,1,0,0.0980518884327774,NA,0.107467440935408,NA,1.50680736813533
94,6,2500,94,0,1,0,0.0926546209436771,NA,0.0996556233631589,NA,1.49554136796509
95,6,2500,95,0,1,0,0.0974868509647251,NA,0.106124626285405,NA,1.57980485945255
96,6,2500,96,0,1,0,0.0910713918696144,NA,0.0995133452372743,NA,1.52708650360952
97,6,2500,97,0,1,0,0.0870097333136588,NA,0.0957278472873139,NA,1.5247449009045
98,6,2500,98,0,1,0,0.0948569139764155,NA,0.10271640177722,NA,1.48155577956068
99,6,2500,99,0,1,0,0.0944515614377876,NA,0.103041914202672,NA,1.52412587067382
100,6,2500,100,0,1,0,0.0882769398856206,NA,0.0961088447330057,NA,1.55498305452151
101,6,3000,1,0,1,0,0.0872561011103508,NA,0.0962428609124094,NA,1.51128903013441
102,6,3000,2,0,1,0,0.0869004370360606,NA,0.0948154409958686,NA,1.54218781774391
103,6,3000,3,0,1,0,0.0891144580556599,NA,0.0969201678900172,NA,1.50775053307008
104,6,3000,4,0,1,0,0.0897681261240594,NA,0.0982819388612614,NA,1.54093248478518
105,6,3000,5,0,1,0,0.0852694655050812,NA,0.094221856430235,NA,1.54109386436394
106,6,3000,6,0,1,0,0.0872844631634337,NA,0.0953695041059388,NA,1.52698431892032
107,6,3000,7,0,1,0,0.0916093854390245,NA,0.100279113991411,NA,1.55114333429682
108,6,3000,8,0,1,0,0.0942165306027917,NA,0.102996004999074,NA,1.49221450172438
109,6,3000,9,0,1,0,0.0874589583258103,NA,0.0955355390332391,NA,1.54302535366931
110,6,3000,10,0,1,0,0.0907436964400517,NA,0.0989837412686739,NA,1.50542448021635
111,6,3000,11,0,1,0,0.0866410140119678,NA,0.0932902872734563,NA,1.50781375689103
112,6,3000,12,0,1,0,0.090193511311766,NA,0.0988737834415919,NA,1.56544697740492
113,6,3000,13,0,1,0,0.0853039371626939,NA,0.0928790896971837,NA,1.53406152088243
114,6,3000,14,0,1,0,0.0911964138613855,NA,0.099250808856483,NA,1.49954095549867
115,6,3000,15,1,1,0,0.082471583798102,0.0470680771484642,0.09097151752774,0.0507237899577009,1.5706807464142
116,6,3000,16,0,1,0,0.0913305413827254,NA,0.098374743668143,NA,1.53092364900267
117,6,3000,17,0,1,0,0.0905221154528663,NA,0.0989021767844338,NA,1.49181197741026
118,6,3000,18,0,1,0,0.0964116949249682,NA,0.103832028730637,NA,1.52023119791006
119,6,3000,19,0,1,0,0.0899754533273097,NA,0.0966477675542521,NA,1.53574559392388
120,6,3000,20,1,1,0,0.0840278734008064,0.0490565906479998,0.0930339959951101,0.0541455614603227,1.54975706846926
121,6,3000,21,0,1,0,0.0869751946545435,NA,0.0953513087533778,NA,1.53900826065407
122,6,3000,22,0,1,0,0.0978047799235318,NA,0.1051245343517,NA,1.52349253328095
123,6,3000,23,0,1,0,0.0873901637743272,NA,0.096132735519056,NA,1.57258467731156
124,6,3000,24,0,1,0,0.0884669828977271,NA,0.0980575078741113,NA,1.54812266237446
125,6,3000,25,0,1,0,0.0873787734922965,NA,0.0958270312412851,NA,1.54360023482154
126,6,3000,26,0,1,0,0.0870803054551846,NA,0.0950641096707681,NA,1.52507493893862
127,6,3000,27,0,1,0,0.0922913874159116,NA,0.101349680809709,NA,1.55091889026401
128,6,3000,28,0,1,0,0.0895128831802754,NA,0.09797635176587,NA,1.51353026388048
129,6,3000,29,1,1,0,0.0848696999358107,0.0487999701478589,0.0920498629025446,0.0529381829815381,1.55026593713155
130,6,3000,30,0,1,0,0.0895266886563711,NA,0.097948364240767,NA,1.51868279869595
131,6,3000,31,1,1,0,0.0825481038721147,0.0467362598868279,0.0909281091217398,0.0506610920941214,1.55983374215952
132,6,3000,32,0,1,0,0.0875811723772723,NA,0.0946073240439882,NA,1.50097087673232
133,6,3000,33,0,1,0,0.0938554898726985,NA,0.101520650645397,NA,1.52683986475359
134,6,3000,34,1,1,0,0.081378356845029,0.0442389722044561,0.0884697967121957,0.0469142309150719,1.52107897427508
135,6,3000,35,0,1,0,0.0915117109936764,NA,0.0983081593317646,NA,1.51745250746661
136,6,3000,36,0,1,0,0.0914189660698137,NA,0.0998421745028701,NA,1.50483666826275
137,6,3000,37,0,1,0,0.09318680011604,NA,0.102089458833097,NA,1.48617305538622
138,6,3000,38,0,1,0,0.0881111452829213,NA,0.0956387987555371,NA,1.54743991122104
139,6,3000,39,0,1,0,0.0893124503497124,NA,0.095901111437446,NA,1.5170109171291
140,6,3000,40,0,1,0,0.0935058637510035,NA,0.10233378738896,NA,1.54743027875463
141,6,3000,41,0,1,0,0.0908144135888605,NA,0.0977711500894959,NA,1.51769202065542
142,6,3000,42,0,1,0,0.0941014064167275,NA,0.101726617276161,NA,1.49748797386116
143,6,3000,43,0,1,0,0.0899379217067398,NA,0.0976052926872285,NA,1.5236985107712
144,6,3000,44,0,1,0,0.0935500529791808,NA,0.102921287671196,NA,1.4795901067054
145,6,3000,45,0,1,0,0.0896831537318173,NA,0.0980136030397359,NA,1.49083129338352
146,6,3000,46,0,1,0,0.0910938950102515,NA,0.100554601011166,NA,1.51509087682331
147,6,3000,47,0,1,0,0.0915131673432089,NA,0.100269612459648,NA,1.55283753712987
148,6,3000,48,0,1,0,0.0909502681655435,NA,0.099510380940858,NA,1.50415207518239
149,6,3000,49,1,1,0,0.0814436914400414,0.0461539284235771,0.0892144187765225,0.0479544387141844,1.54060582348697
150,6,3000,50,0,1,0,0.0937556064504335,NA,0.102482161794977,NA,1.52235101644486
151,6,3000,51,0,1,0,0.0856076292593145,NA,0.0938094384746691,NA,1.50930804103205
152,6,3000,52,0,1,0,0.0858209207283282,NA,0.0951095763081611,NA,1.53463726900531
153,6,3000,53,1,1,0,0.0790188878219978,0.0408723113579981,0.0872376313878834,0.0449262551946311,1.52369387871966
154,6,3000,54,0,1,0,0.0965573344850871,NA,0.104593289765632,NA,1.48891745765934
155,6,3000,55,1,1,0,0.0823679641489832,0.0461490912587381,0.089159800623734,0.0478827500786037,1.52613295331854
156,6,3000,56,0,1,0,0.0985381314987425,NA,0.108161709683248,NA,1.52707291240941
157,6,3000,57,0,1,0,0.0942756422896187,NA,0.101485341275649,NA,1.53559088293475
158,6,3000,58,0,1,0,0.0875938386748544,NA,0.0936607323282252,NA,1.53724051581901
159,6,3000,59,0,1,0,0.0850939055313405,NA,0.0937238821780138,NA,1.55197617946902
160,6,3000,60,0,1,0,0.0887258487194515,NA,0.0966681569220562,NA,1.55546819638085
161,6,3000,61,0,1,0,0.0911904100013724,NA,0.0982218567257438,NA,1.49184268713734
162,6,3000,62,0,1,0,0.0931551287104514,NA,0.101964303195491,NA,1.52486716247454
163,6,3000,63,0,1,0,0.0889492241164271,NA,0.097919333717198,NA,1.50052664595465
164,6,3000,64,0,1,0,0.0914400594377128,NA,0.100021218344229,NA,1.50464481236273
165,6,3000,65,0,1,0,0.0888222430554089,NA,0.0963542861282864,NA,1.52837331474867
166,6,3000,66,0,1,0,0.0918947906147848,NA,0.100549378772975,NA,1.53646494717928
167,6,3000,67,0,1,0,0.0901433451784889,NA,0.0991932750787396,NA,1.51442188940667
168,6,3000,68,0,1,0,0.0892861885961932,NA,0.0960436638694137,NA,1.51493123694937
169,6,3000,69,0,1,0,0.0920846495127353,NA,0.100543376696746,NA,1.53605084612226
170,6,3000,70,0,1,0,0.0916822694325307,NA,0.0991561739894002,NA,1.53301221860382
171,6,3000,71,0,1,0,0.0885735603157292,NA,0.0955262299929702,NA,1.54974263154082
172,6,3000,72,0,1,0,0.0906014597659248,NA,0.0988850988136881,NA,1.52609079163865
173,6,3000,73,0,1,0,0.0895136910364158,NA,0.0983232645271558,NA,1.51650558043232
174,6,3000,74,0,1,0,0.0915737765377471,NA,0.100083600336695,NA,1.49477700758478
175,6,3000,75,0,1,0,0.0901900432699602,NA,0.0976938794689201,NA,1.49733098495909
176,6,3000,76,0,1,0,0.089352800019129,NA,0.0979899178100644,NA,1.52486858471949
