"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,24,15000,1,1,1,1,0.466610506307147,0.39645990283816,0.0507765373940738,0.0498824376619779,17.135960905668
2,24,15000,2,1,1,1,0.465760311073067,0.395965835089994,0.0465193554666181,0.0439507982126032,17.186981369157
3,24,15000,3,1,1,1,0.465648260734564,0.395520188319014,0.0472340770394792,0.044934085871809,17.1801838630033
4,24,15000,4,1,1,1,0.464982327416735,0.394131179014738,0.044792188393453,0.0414025432213849,17.1507772645202
5,24,15000,5,1,1,1,0.464828378137022,0.394440355522907,0.0430642978382633,0.0383835978977423,17.1298755287758
6,24,15000,6,1,1,1,0.464726265046183,0.393665669997814,0.0434102438672766,0.039112965250714,17.1639582110662
7,24,15000,7,1,1,1,0.469297054964686,0.400111219404429,0.0592060720574898,0.0592060856381865,17.1174107441172
8,24,15000,8,1,1,1,0.467993185965036,0.398302211554536,0.0555187856548648,0.0553299369284622,17.1574272802763
9,24,15000,9,1,1,1,0.464056196755352,0.392649999396768,0.0413347559304649,0.0350124319369412,17.1635301787807
10,24,15000,10,1,1,1,0.467445646547763,0.397154638485097,0.0531341582585559,0.0526027958725196,17.1528916890733
11,24,15000,11,1,1,1,0.46612770735037,0.395842092503729,0.0485815948650068,0.0469482866302055,17.1325172650148
12,24,15000,12,1,1,1,0.464897003387054,0.393948093456223,0.0437917772821616,0.0397694662640938,17.1500886232187
13,24,15000,13,1,1,1,0.466240986328785,0.396859101740762,0.048623848979039,0.0469422363305861,17.12865005728
14,24,15000,14,1,1,1,0.464141243517892,0.393003208562059,0.0414258241396986,0.0352575275843601,17.1165884973647
15,24,15000,15,1,1,1,0.464795495371009,0.394572739930852,0.0445463885236481,0.0427935066781511,17.1511406404106
16,24,15000,16,1,1,1,0.467998649907551,0.398901052228002,0.0547891448715865,0.0545015304807168,17.1456331171416
17,24,15000,17,1,1,1,0.465875065794373,0.395675008802701,0.0471537562691716,0.0449127912504678,17.1416468545042
18,24,15000,18,1,1,1,0.465945260197976,0.396155728336315,0.048901029628188,0.0472870727937685,17.1630291191471
19,24,15000,19,1,1,1,0.464879245483349,0.394562247756125,0.0434863945205168,0.0391566735684268,17.114937572987
20,24,15000,20,1,1,1,0.464712672166774,0.393720731699782,0.0435950823858613,0.0394100590872776,17.1436455198751
21,24,15000,21,1,1,1,0.464576966076623,0.393449453840588,0.0437688680157787,0.039690577723748,17.189786992273
22,24,15000,22,1,1,1,0.46736433166527,0.397423087589289,0.0526714126699036,0.0520950065363604,17.1428416525502
23,24,15000,23,1,1,1,0.466597024821634,0.397445405957423,0.0494887545221046,0.0482173505312222,17.0704939541385
24,24,15000,24,1,1,1,0.465437642151,0.395827065068477,0.0449260901631929,0.0416253419817754,17.1241260866715
25,24,15000,25,1,1,1,0.465489528039649,0.39582326468108,0.0457947514202514,0.0432543171877631,17.1157066507129
26,24,15000,26,1,1,1,0.465439584005852,0.39524425466538,0.0461408022400091,0.0434089714534221,17.1306591584524
27,24,15000,27,1,1,1,0.466547988519537,0.396701179961415,0.0491900240787737,0.0478216743725783,17.14546646061
28,24,15000,28,1,1,1,0.465399024824787,0.394056020434952,0.0473153404205934,0.0452305127308178,17.1908386972625
29,24,15000,29,1,1,1,0.465230357678026,0.395313255415237,0.0451431420130015,0.0419204279129617,17.1154301978778
30,24,15000,30,1,1,1,0.464592612449793,0.394301325518249,0.0423476690906373,0.0372197049368119,17.1115392058509
31,24,15000,31,1,1,1,0.465080075493456,0.394700749145175,0.0447499009336478,0.0412893053546787,17.1216725745423
32,24,15000,32,1,1,1,0.466049939483854,0.395970466143213,0.0485031077738528,0.0469158539427396,17.1302640333447
33,24,15000,33,1,1,1,0.466585416071848,0.396839401813485,0.0495877873602979,0.0482451172150704,17.1069910905556
34,24,15000,34,1,1,1,0.46651496092769,0.396909559471328,0.0501722867858952,0.0490717690608617,17.1305839571473
35,24,15000,35,1,1,1,0.468704739774652,0.398912676411185,0.0579870493407855,0.0579771640583191,17.1183469218602
36,24,15000,36,1,1,1,0.465408570836404,0.394717614000962,0.0469666260736308,0.0445472044985458,17.1654686858196
37,24,15000,37,1,1,1,0.464659175062976,0.39409995776298,0.0432554771028754,0.0387942233569603,17.1223361847012
38,24,15000,38,1,1,1,0.465873539651358,0.396652261103467,0.0464459471574186,0.0440251469704073,17.1032771588165
39,24,15000,39,1,1,1,0.464710019591465,0.393802605655884,0.0433779711961299,0.0390637015259266,17.125342960199
40,24,15000,40,1,1,1,0.46432374445823,0.393542422951977,0.0422669616899582,0.03648781586999,17.1735642861124
41,24,15000,41,1,1,1,0.465572142537691,0.39542471233091,0.0468663343824858,0.044255859160513,17.115356966528
42,24,15000,42,1,1,1,0.464827719418579,0.394740575559175,0.0428953693070977,0.0381727529171277,17.1110806138044
43,24,15000,43,1,1,1,0.466225860142698,0.395820376231251,0.049579997465836,0.048378994019611,17.1603899525698
44,24,15000,44,1,1,1,0.464983719835829,0.394561826708067,0.0439791593390611,0.039614973243741,17.1144376111753
45,24,15000,45,1,1,1,0.465937474389485,0.395641674715778,0.0485759999159405,0.0469613199362865,17.1438494490762
46,24,15000,46,1,1,1,0.465328313244719,0.394732319744632,0.0465721638108815,0.0440141422497163,17.1329574057647
47,24,15000,47,1,1,1,0.464368375898967,0.393116843303112,0.0428079143118048,0.0377721309050845,17.204241685128
48,24,15000,48,1,1,1,0.46546500688338,0.395103659233457,0.0466991409569571,0.0510019466179368,17.135509273336
49,24,15000,49,1,1,1,0.466711288963544,0.397281515982147,0.0502535990428749,0.0491850802787788,17.1005889454753
50,24,15000,50,1,1,1,0.466591689876775,0.396763209664774,0.0502971812623552,0.0491517670829327,17.1491966563182
51,24,15000,51,1,1,1,0.464307882618373,0.392488788618209,0.042592672789686,0.0378510710537191,17.21007237053
52,24,15000,52,1,1,1,0.463834476714145,0.39300198924204,0.0405026232145104,0.0330803966440342,17.1121979414189
53,24,15000,53,1,1,1,0.466801014432129,0.396986211788379,0.0512568251082699,0.0503806213001991,17.0987590754513
54,24,15000,54,1,1,1,0.468405012007179,0.399580550862754,0.0561503381703807,0.0559823294416444,17.0970072187599
55,24,15000,55,1,1,1,0.4650189450271,0.394971858784293,0.0438370139230445,0.0395517279317966,17.0899355052074
56,24,15000,56,1,1,1,0.465523025676836,0.394979097270553,0.0461678105658552,0.0435359363327571,17.1300384407325
57,24,15000,57,1,1,1,0.466299117383111,0.396443004859917,0.0496832615145614,0.0483336671401844,17.1424630265468
58,24,15000,58,1,1,1,0.469354161927499,0.40020430687815,0.0592985376292607,0.0592985376292592,17.0891623792094
59,24,15000,59,1,1,1,0.464021405127558,0.393803692974153,0.03974698475113,0.0311377702360232,17.0699742572776
60,24,15000,60,1,1,1,0.466633521477369,0.397633501947409,0.0494041393109137,0.0479595218986181,17.1052138700473
61,24,15000,61,1,1,1,0.464730571032126,0.39443909801585,0.0424578733743903,0.037465066222081,17.1339446369294
62,24,15000,62,1,1,1,0.46739751688335,0.397282652420228,0.0539132430609282,0.0534480484281073,17.0863835959278
