"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
1,18,10000,1,0,1,0,0.469795445706056,NA,0.077655845842167,NA
2,18,10000,2,0,1,0,0.468612904205315,NA,0.0761800386766268,NA
3,18,10000,3,0,1,0,0.47157146511565,NA,0.085739528249666,NA
4,18,10000,4,0,1,0,0.471850153996016,NA,0.0858335489591467,NA
5,18,10000,5,0,1,0,0.471783760430409,NA,0.0849848934129291,NA
6,18,10000,6,0,1,0,0.469773703031122,NA,0.0794934074276995,NA
7,18,10000,7,0,1,0,0.471747620403511,NA,0.0855811306384153,NA
8,18,10000,8,0,1,0,0.471543370984923,NA,0.0858199580765049,NA
9,18,10000,9,0,1,0,0.469973260317855,NA,0.0814244337230379,NA
10,18,10000,10,0,1,0,0.472931866888202,NA,0.0891767153865118,NA
11,18,10000,11,0,1,0,0.469690985637026,NA,0.0779477992814388,NA
12,18,10000,12,0,1,0,0.471996881568738,NA,0.0853744584302274,NA
13,18,10000,13,0,1,0,0.470029156532146,NA,0.0788130809069279,NA
14,18,10000,14,0,1,0,0.472084111426922,NA,0.0859393928123832,NA
15,18,10000,15,0,1,0,0.473034612644856,NA,0.0894347404489784,NA
16,18,10000,16,0,1,0,0.471164712035887,NA,0.0849354421677609,NA
17,18,10000,17,0,1,0,0.471190633415627,NA,0.0847049658622514,NA
18,18,10000,18,0,1,0,0.472789889769747,NA,0.0884596884127701,NA
19,18,10000,19,0,1,0,0.469073064213891,NA,0.0763110072262066,NA
20,18,10000,20,0,1,0,0.46936199760835,NA,0.0778519086110112,NA
21,18,10000,21,0,1,0,0.471086011525686,NA,0.0837180518206964,NA
22,18,10000,22,0,1,0,0.470473559378481,NA,0.0808463556024092,NA
23,18,10000,23,0,1,0,0.469656832480642,NA,0.0782605157046116,NA
24,18,10000,24,0,1,0,0.472030922789668,NA,0.0865575934099007,NA
25,18,10000,25,0,1,0,0.471518516163307,NA,0.0847753122612711,NA
26,18,10000,26,0,1,0,0.469870832739895,NA,0.0797237739402144,NA
27,18,10000,27,0,1,0,0.469576067070373,NA,0.0769013824473147,NA
28,18,10000,28,0,1,0,0.469304627889006,NA,0.0762006395650207,NA
29,18,10000,29,0,1,0,0.472020314483288,NA,0.0864882438567069,NA
30,18,10000,30,0,1,0,0.472203613065021,NA,0.0877197710404277,NA
31,18,10000,31,0,1,0,0.470290576953429,NA,0.0809366864959791,NA
32,18,10000,32,0,1,0,0.470870019391542,NA,0.0829262007028936,NA
33,18,10000,33,0,1,0,0.470059736101455,NA,0.0790736079050563,NA
34,18,10000,34,0,1,0,0.471799614232571,NA,0.0863877262310703,NA
35,18,10000,35,0,1,0,0.472633037072649,NA,0.0911332360670056,NA
36,18,10000,36,0,1,0,0.469653920621195,NA,0.0787540800834346,NA
37,18,10000,37,0,1,0,0.471601413328411,NA,0.0834638322592132,NA
38,18,10000,38,0,1,0,0.472659349220755,NA,0.087927093777712,NA
39,18,10000,39,0,1,0,0.47378114951923,NA,0.0938541847071631,NA
40,18,10000,40,0,1,0,0.472332775216782,NA,0.0868367725399174,NA
41,18,10000,41,0,1,0,0.47228069744454,NA,0.0877154114795416,NA
42,18,10000,42,0,1,0,0.473149689793692,NA,0.0903217414619761,NA
43,18,10000,43,0,1,0,0.470518604434087,NA,0.0815852141120911,NA
44,18,10000,44,0,1,0,0.469349428059917,NA,0.0779557220222323,NA
45,18,10000,45,0,1,0,0.469693438389587,NA,0.0763731793131385,NA
46,18,10000,46,0,1,0,0.471285928313826,NA,0.083601660454658,NA
47,18,10000,47,0,1,0,0.471778207949697,NA,0.0862247897397843,NA
48,18,10000,48,0,1,0,0.471561243029096,NA,0.0860101337958428,NA
49,18,10000,49,0,1,0,0.471958821306761,NA,0.0859951588907963,NA
50,18,10000,50,0,1,0,0.470422206242755,NA,0.0796968589172476,NA
51,18,10000,51,0,1,0,0.470553240525025,NA,0.081278961609134,NA
52,18,10000,52,0,1,0,0.472975508264852,NA,0.0906947081893502,NA
53,18,10000,53,0,1,0,0.470438177933914,NA,0.0810329251543763,NA
54,18,10000,54,0,1,0,0.472189388521662,NA,0.0877145531429478,NA
55,18,10000,55,0,1,0,0.471777888131971,NA,0.0843531094035309,NA
56,18,10000,56,0,1,0,0.470539505923669,NA,0.0823959689473003,NA
57,18,10000,57,0,1,0,0.472365692218877,NA,0.0877371444688251,NA
58,18,10000,58,0,1,0,0.472569619022675,NA,0.0876147023679674,NA
59,18,10000,59,0,1,0,0.473635996407685,NA,0.0937797522254774,NA
60,18,10000,60,0,1,0,0.474206552947402,NA,0.0932174720139279,NA
61,18,10000,61,0,1,0,0.469514940465803,NA,0.0772698937786718,NA
62,18,10000,62,0,1,0,0.471033985577953,NA,0.0816524922217406,NA
63,18,10000,63,0,1,0,0.471837931192569,NA,0.0851471638837511,NA
64,18,10000,64,0,1,0,0.471196752121245,NA,0.0845176006090982,NA
65,18,10000,65,0,1,0,0.47144642549536,NA,0.0850236227305919,NA
66,18,10000,66,0,1,0,0.473986538725167,NA,0.0940486266616459,NA
67,18,10000,67,0,1,0,0.471207231600489,NA,0.084004822404989,NA
68,18,10000,68,0,1,0,0.470687304661513,NA,0.0834222265546302,NA
69,18,10000,69,0,1,0,0.473259124720901,NA,0.0912349606766146,NA
70,18,10000,70,0,1,0,0.470744630817208,NA,0.0814236454822952,NA
71,18,10000,71,0,1,0,0.469753944084654,NA,0.0786265135050878,NA
72,18,10000,72,0,1,0,0.47042162010151,NA,0.0809119850779543,NA
73,18,10000,73,0,1,0,0.472959321072503,NA,0.0891171134719875,NA
74,18,10000,74,0,1,0,0.47231592761601,NA,0.0874620817550628,NA
75,18,10000,75,0,1,0,0.470082637913485,NA,0.0806894300935662,NA
76,18,10000,76,0,1,0,0.469577836265944,NA,0.0794488031739388,NA
77,18,10000,77,0,1,0,0.471171654120398,NA,0.0839830596562048,NA
78,18,10000,78,0,1,0,0.468968069412295,NA,0.0766989390276883,NA
79,18,10000,79,0,1,0,0.46908487692241,NA,0.0757251082838064,NA
80,18,10000,80,0,1,0,0.47237702171401,NA,0.0880432660509861,NA
81,18,10000,81,0,1,0,0.469444713091919,NA,0.0752355860084036,NA
82,18,10000,82,0,1,0,0.469279590157194,NA,0.0769287079980307,NA
83,18,10000,83,0,1,0,0.470137521584452,NA,0.0802914885603065,NA
84,18,10000,84,0,1,0,0.470360855480375,NA,0.0793471220734095,NA
85,18,10000,85,0,1,0,0.472236519941445,NA,0.086674676285916,NA
86,18,10000,86,0,1,0,0.471830547404973,NA,0.0869905211687805,NA
87,18,10000,87,0,1,0,0.468473526172948,NA,0.0738720412008806,NA
88,18,10000,88,0,1,0,0.474142639892825,NA,0.0923079920912525,NA
89,18,10000,89,0,1,0,0.47218820636104,NA,0.0877291258359692,NA
90,18,10000,90,0,1,0,0.470855481061637,NA,0.0812269415738924,NA
91,18,10000,91,0,1,0,0.469080273104797,NA,0.076607091421096,NA
92,18,10000,92,0,1,0,0.471361348809571,NA,0.0845592644657548,NA
93,18,10000,93,0,1,0,0.469561180220221,NA,0.0783606374790369,NA
94,18,10000,94,0,1,0,0.47012401133365,NA,0.0799189792582374,NA
95,18,10000,95,0,1,0,0.473732978338852,NA,0.0918484284548329,NA
96,18,10000,96,0,1,0,0.472610647147683,NA,0.0899366594949767,NA
97,18,10000,97,0,1,0,0.469944449683138,NA,0.0797199451838616,NA
98,18,10000,98,0,1,0,0.470088934261642,NA,0.0803968142985732,NA
99,18,10000,99,0,1,0,0.470010479891087,NA,0.0799622475346959,NA
100,18,10000,100,0,1,0,0.468675051389873,NA,0.0743789070522849,NA
101,18,12500,1,0,1,0,0.470158811596886,NA,0.0788415346687685,NA
102,18,12500,2,0,1,0,0.469467053783879,NA,0.0779159676055499,NA
103,18,12500,3,0,1,0,0.470163218862259,NA,0.0791186185391699,NA
104,18,12500,4,0,1,0,0.472581194799953,NA,0.088008300843965,NA
105,18,12500,5,0,1,0,0.47034736810028,NA,0.0813588015410812,NA
106,18,12500,6,0,1,0,0.469471794825649,NA,0.0790529544385021,NA
107,18,12500,7,0,1,0,0.469412128576956,NA,0.0768397920304821,NA
108,18,12500,8,0,1,0,0.472867442190491,NA,0.0889473672057722,NA
109,18,12500,9,0,1,0,0.470304458963575,NA,0.080191410249325,NA
110,18,12500,10,0,1,0,0.472639835261667,NA,0.0897692315627649,NA
111,18,12500,11,0,1,0,0.468528387398819,NA,0.0744140475696303,NA
112,18,12500,12,0,1,0,0.472485112177751,NA,0.0881589903038825,NA
113,18,12500,13,0,1,0,0.467449156692753,NA,0.069111925118621,NA
114,18,12500,14,0,1,0,0.470335894112497,NA,0.0804821124566418,NA
115,18,12500,15,0,1,0,0.473026995198659,NA,0.08934938789011,NA
116,18,12500,16,0,1,0,0.469785087742756,NA,0.0798410431864769,NA
117,18,12500,17,0,1,0,0.471763209722736,NA,0.085378453176092,NA
118,18,12500,18,0,1,0,0.468596764858511,NA,0.0748133195594481,NA
119,18,12500,19,0,1,0,0.470781874963524,NA,0.0828060305948697,NA
120,18,12500,20,0,1,0,0.470410409480584,NA,0.0806526794099938,NA
121,18,12500,21,0,1,0,0.471024218635918,NA,0.0829479125198094,NA
122,18,12500,22,0,1,0,0.470672352362766,NA,0.0817184157264752,NA
123,18,12500,23,0,1,0,0.470571540499315,NA,0.081870508337492,NA
124,18,12500,24,0,1,0,0.470792660199324,NA,0.081790674435894,NA
125,18,12500,25,0,1,0,0.470755096157656,NA,0.0815804860597292,NA
126,18,12500,26,0,1,0,0.474537305951133,NA,0.0957639691803003,NA
127,18,12500,27,0,1,0,0.469293787429884,NA,0.0755357638701515,NA
128,18,12500,28,0,1,0,0.470715476676682,NA,0.0815721301427991,NA
129,18,12500,29,0,1,0,0.46868481137157,NA,0.0749133288312477,NA
130,18,12500,30,0,1,0,0.473495715445266,NA,0.0919396641718755,NA
131,18,12500,31,0,1,0,0.469498690646896,NA,0.076563687471081,NA
132,18,12500,32,0,1,0,0.469536481016761,NA,0.0772396959598299,NA
133,18,12500,33,0,1,0,0.473943825441124,NA,0.091930081131374,NA
134,18,12500,34,0,1,0,0.471039062709427,NA,0.0833414577230517,NA
135,18,12500,35,0,1,0,0.468203196698154,NA,0.0725961868357955,NA
136,18,12500,36,0,0,0,0.47056003872839,NA,0.0820213960776408,NA
137,18,12500,37,0,1,0,0.468192982066798,NA,0.0725371373485726,NA
138,18,12500,38,0,1,0,0.469503273270448,NA,0.0789511678400051,NA
139,18,12500,39,0,1,0,0.471382389543978,NA,0.0853940309921162,NA
140,18,12500,40,0,1,0,0.470996289776271,NA,0.0837526641439635,NA
