"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,24,15000,1,1,1,1,0.426310030645266,0.319519792668417,0.0500262718602322,0.0499551650518961,30.1836063255817
2,24,15000,2,1,1,1,0.42521442279036,0.31753330652329,0.044073525493048,0.0439871620023996,30.3347831015143
3,24,15000,3,1,1,1,0.425219738713055,0.318479820192103,0.0450568131520246,0.0449704496570859,30.3174249833435
4,24,15000,4,1,1,1,0.424027410184928,0.316677710755703,0.0415252705004463,0.0414389069837465,30.2250643023147
5,24,15000,5,1,1,1,0.423916226242674,0.317172032527677,0.0392087794381782,0.0456211717284743,30.1662403545969
6,24,15000,6,1,1,1,0.423604227000813,0.316005056997094,0.0392356925302477,0.0391493290224481,30.2649884892501
7,24,15000,7,1,1,1,0.429449184436016,0.32258556857711,0.0593288129162455,0.0592424493805967,30.1314085763337
8,24,15000,8,1,1,1,0.427977954279567,0.321089266203052,0.0554526642077727,0.0553663006958368,30.2468007069112
9,24,15000,9,1,1,1,0.422478753774238,0.315267611237515,0.0351937104791133,0.0350851593459551,30.2678450395805
10,24,15000,10,1,1,1,0.427301529113697,0.320245333719041,0.0527255231516814,0.0526391596370175,30.2349647970765
11,24,15000,11,1,1,1,0.425934622795728,0.319568048827366,0.0470710139086798,0.0469846503808926,30.1729422908992
12,24,15000,12,1,1,1,0.423794008392977,0.316870757308649,0.0399385571796067,0.0399876482100075,30.2291226498785
13,24,15000,13,1,1,1,0.426047139993033,0.319607483968301,0.0470649636089207,0.0469786000784434,30.1598335406252
14,24,15000,14,1,1,1,0.422702046730013,0.316553019074743,0.0356501043657205,0.038489568861657,30.1286580680295
15,24,15000,15,1,1,1,0.423865385412892,0.317223911058686,0.0425181051836692,0.0527571429155492,30.2265890535122
16,24,15000,16,1,1,1,0.428038223040934,0.321090098049566,0.0546242577596316,0.0545378942401443,30.2126108532012
17,24,15000,17,1,1,1,0.425199849271772,0.317552582402129,0.0450355185292775,0.0449491550077493,30.2017560891387
18,24,15000,18,1,1,1,0.425343973639941,0.317431147996681,0.0474098000733387,0.0473234365662104,30.2654174233949
19,24,15000,19,1,1,1,0.42397632875597,0.317601006885421,0.039339897322568,0.0392294009454944,30.1225473773102
20,24,15000,20,1,1,1,0.423662106508263,0.316548133362979,0.0396411391976281,0.041613479475426,30.2074965492619
21,24,15000,21,1,1,1,0.423358559321853,0.315321577272634,0.0398133050043218,0.0397269415161094,30.341882354154
22,24,15000,22,1,1,1,0.427247979629165,0.320037181252113,0.0522177338151951,0.0521313702941943,30.2048899633476
23,24,15000,23,1,1,1,0.426726750156889,0.32124809131912,0.0483400778080291,0.0482537142487501,29.9893747309654
24,24,15000,24,1,1,1,0.425148100330654,0.319392748725112,0.0417604163953353,0.0419086484341702,30.1489133049364
25,24,15000,25,1,1,1,0.425144526846757,0.319010942152551,0.043377044465719,0.0432906809281128,30.1221754803875
26,24,15000,26,1,1,1,0.424787532430424,0.318031198740135,0.0436029927789444,0.0435907897492199,30.1688432128265
27,24,15000,27,1,1,1,0.426070369328708,0.318007465156955,0.0479444016514483,0.0478580381311131,30.2082173656874
28,24,15000,28,1,1,1,0.424350331121661,0.315644446365005,0.0453586699147624,0.0453396037983011,30.3484021503947
29,24,15000,29,1,1,1,0.424642342878663,0.318215520073793,0.0420431551909194,0.0419567916533666,30.1221526215922
30,24,15000,30,1,1,1,0.423722250010921,0.318065808840503,0.0373538850467253,0.0372924323115167,30.1110676974602
31,24,15000,31,1,1,1,0.424418186001961,0.318309414009401,0.0416131262671963,0.0445956962443332,30.1416944628063
32,24,15000,32,1,1,1,0.425841889740777,0.319689224023225,0.047038581221133,0.046952217691809,30.1658673528043
33,24,15000,33,1,1,1,0.426579063663616,0.32073126882689,0.0483678444927882,0.048281480950634,30.0971093521202
34,24,15000,34,1,1,1,0.426348425316292,0.319972008696982,0.0491944963393045,0.0491081328108665,30.1686195724005
35,24,15000,35,1,1,1,0.428781731718058,0.322437804254068,0.058099891336375,0.0580135278006362,30.1315681718955
36,24,15000,36,1,1,1,0.424578032891919,0.316678973684203,0.0446699317782122,0.0445835682728806,30.2733209804188
37,24,15000,37,1,1,1,0.423786328956888,0.317754418583163,0.0389946110544967,0.0389760416478947,30.1443212670364
38,24,15000,38,1,1,1,0.42559813295319,0.319557765575916,0.0441478742480294,0.0440615107041489,30.0863460233601
39,24,15000,39,1,1,1,0.423738849601888,0.317035766664579,0.0391864288041706,0.0391000652720409,30.1502296113601
40,24,15000,40,1,1,1,0.422970225797745,0.315466764619389,0.0367401197199572,0.0366332705593338,30.2960324301193
41,24,15000,41,1,1,1,0.425006149967683,0.31828976173469,0.044380404620295,0.0443285865373377,30.1217108822742
42,24,15000,42,1,1,1,0.424074323779255,0.318199633918858,0.0389288169094709,0.0449495431007939,30.1141574243697
