"tag","png","graph","lambdas","min_n","max_n","p's","div-k","lam-c","g-div","N","d1","rseed"
"20250329-164419","20250329-164419","full (1param)","2","15000","40000","24_30_36_42","2","0.5","1000","100","1","573"
