"tag","png","graph","lambdas","min_n","max_n","p's","div-k","lam-c","g-div","N","d1","rseed"
"20250326-082450","20250326-082450","full (1param)","6","39000","40000","24_30_36_42","2","0.5","1000","10","1","124"
