"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,24,39000,1,1,1,1,0.0466592622535438,0.0277336979057902,0.0266763626825196,0.0266910836242171,144.032201067368
2,24,39000,2,1,1,1,0.0565305957457697,0.0364599282357187,0.0401519050597084,0.0401651667810584,140.858450594103
3,24,39000,3,1,1,1,0.0427660787530161,0.0225066620642225,0.0274447057137507,0.0278825522175284,145.048809296519
4,24,39000,4,1,1,1,0.0523456441758905,0.0324944828028575,0.0312658240154326,0.0312797172447369,142.583246035305
5,24,39000,5,1,1,1,0.0455362641962858,0.0256056139137686,0.022844582884734,0.0261274699272442,143.545936287472
6,24,39000,6,1,1,1,0.0488811900851604,0.0295863879402863,0.026591853046898,0.026605859129691,142.828186552317
7,24,39000,7,1,1,1,0.0464498009988959,0.026452714579115,0.0269614507734752,0.0269760342541664,144.046088018279
8,24,39000,8,1,1,1,0.0497285058199392,0.0303179316207924,0.0256833646666304,0.0269586001724321,143.129946885838
9,24,39000,9,1,1,1,0.0548474263249711,0.0367060397159668,0.0272243077681449,0.0278261814139796,142.123376033946
10,24,39000,10,1,1,1,0.0475628403857754,0.0289026826778052,0.0261311766634337,0.0261455974098008,144.190445577569
11,24,40000,1,1,1,1,0.0496396270812262,0.03096883350754,0.0276655148565382,0.0284099232360895,143.228831204366
12,24,40000,2,1,1,1,0.0556237754147581,0.0373873020636029,0.0298397797772968,0.0319154194970618,141.514156684031
13,24,40000,3,1,1,1,0.0519166699371382,0.0318300100989105,0.028510039621715,0.0285239311494827,142.582860751708
14,24,40000,4,1,1,1,0.0497552795179914,0.0309508462019754,0.0291979268208689,0.0292125205594007,143.450390270278
15,24,40000,5,1,1,1,0.0539889426853719,0.0354171666009951,0.0295882717711361,0.0296021273464554,142.486858930991
16,24,40000,6,1,1,1,0.0492720875292429,0.0292065436036602,0.0309324443714147,0.0309465185756784,142.900149260936
17,24,40000,7,1,1,1,0.045685849972299,0.0257985573123288,0.0267923830575803,0.0268068970055229,143.914186117833
18,24,40000,8,1,1,1,0.0528376606997467,0.0334834245148662,0.0283637870471983,0.0283774982348695,142.200782251779
19,24,40000,9,1,1,1,0.047249816508674,0.0275803163590435,0.0257963124583486,0.0293350027920103,143.808423452749
20,24,40000,10,1,1,1,0.0524110509182336,0.0324406681985379,0.0365019851137402,0.0365158765340106,142.741692425802
21,30,39000,1,1,1,1,0.0666005454250488,0.0510758373338247,0.0332503487527945,0.0332689879418389,213.673008224465
22,30,39000,2,1,1,1,0.0597971362061669,0.0437364424404152,0.0305195274006418,0.0305388948895599,215.738130836468
23,30,39000,3,1,1,1,0.0637534068822543,0.047319215987924,0.0360572845002326,0.036076695761707,214.294552174153
24,30,39000,4,1,1,1,0.0638935539417798,0.0484232456594149,0.0288350178287498,0.029851466597298,214.127785718307
25,30,39000,5,1,1,1,0.0652554673953376,0.0486601211652843,0.0286441748672497,0.0286632773180447,214.061455366304
26,30,39000,6,1,1,1,0.0642558579136833,0.0482736451650451,0.028236088985103,0.0286945792808262,214.329154130942
27,30,39000,7,1,1,1,0.0639716051457047,0.0477917573788017,0.0333018915595671,0.0348559129523903,214.046266950954
28,30,39000,8,1,1,1,0.0669727383395993,0.0512667008897129,0.0299290622574041,0.0299474262329774,212.09788030207
29,30,39000,9,1,1,1,0.0632751885826808,0.0476484415723198,0.0277802152923752,0.0286358651868663,213.635492056275
30,30,39000,10,1,1,1,0.0658354623459339,0.049931766862277,0.026322351078849,0.0271159367306405,212.368077510057
31,30,40000,1,1,1,1,0.0647439866187259,0.0491883943252689,0.0339258388977727,0.0339446532377303,214.24081754141
32,30,40000,2,1,1,1,0.0625140770222515,0.0467354344133779,0.0283815976400516,0.028400822912904,214.263935237914
33,30,40000,3,1,1,1,0.0709790491250163,0.055600342891153,0.0327685813944317,0.0333996098239822,211.24366927143
34,30,40000,4,1,1,1,0.0638208536997612,0.0478655395249838,0.0267998603412919,0.0268191641319817,214.049516607109
35,30,40000,5,1,1,1,0.0636393970775878,0.0469782535821658,0.0358843564320731,0.0359040710289296,214.183431715219
36,30,40000,6,1,1,1,0.0610952231810111,0.044489923851628,0.0298168784065627,0.0298361012766656,215.168751529566
37,30,40000,7,1,1,1,0.0642475674691171,0.0481793396697104,0.0308285397635796,0.0308477475433105,214.133450334319
38,30,40000,8,1,1,1,0.0623497023920016,0.0459617410586867,0.0286383855078345,0.0286574288567926,214.01322545384
39,30,40000,9,1,1,1,0.0666557416787817,0.0510804073584218,0.0353967668352984,0.035416351178658,213.720772201745
40,30,40000,10,1,1,1,0.0659861359843268,0.0489387067770821,0.0353237199906833,0.0353425679078855,213.747734311234
41,36,39000,1,1,1,1,0.0841869432117806,0.0710681912871141,0.0310339482821635,0.0310531539074184,292.291037777951
42,36,39000,2,1,1,1,0.0856266812168696,0.0731655947940766,0.0384271756876363,0.0384466603636487,291.569101588016
43,36,39000,3,1,1,1,0.0864562746314976,0.0740414740583964,0.0283833228657354,0.028601049926166,290.519709708625
44,36,39000,4,1,1,1,0.0871580869050199,0.0743517156085696,0.0334591750311801,0.0334781680671435,290.403418639368
45,36,39000,5,1,1,1,0.0838873409512688,0.0711611747769865,0.0312550253004598,0.0313019732931456,293.664954319746
46,36,39000,6,1,1,1,0.0904559959460618,0.0768584519531598,0.0385480042484447,0.0385669371480899,289.467815220101
47,36,39000,7,1,1,1,0.0874520193945325,0.0747354899729151,0.0344554979299577,0.0344746516246649,290.47270024119
48,36,39000,8,1,1,1,0.0867647904815491,0.0740795118669199,0.0313942049168749,0.032140379235949,289.343647588223
49,36,39000,9,1,1,1,0.0863719619044614,0.0737996633165607,0.0288728670315464,0.0291787747124082,291.754391144552
50,36,39000,10,1,1,1,0.0882199278534597,0.075684295176801,0.0349370408716589,0.0349560894599847,291.148422351427
51,36,40000,1,1,1,1,0.091494423160274,0.0792428935148101,0.029416165878591,0.0321615817271866,287.736830705163
52,36,40000,2,1,1,1,0.0850078863821686,0.0723033902711604,0.0329975317989089,0.0330170136690249,290.844978208414
53,36,40000,3,1,1,1,0.0857151475260624,0.0726025074485807,0.0303642420090097,0.030383108966944,291.205014368005
54,36,40000,4,1,1,1,0.0863744061071201,0.0739990851152061,0.0322534447068298,0.0322726220217638,290.762939868859
55,36,40000,5,1,1,1,0.0830767113402953,0.069981074363989,0.0350816950887858,0.0351021576413702,292.413544464269
56,36,40000,6,1,1,1,0.0850493287327346,0.0722921764433014,0.0299794824412507,0.0301293736492783,290.858000063639
57,36,40000,7,1,1,1,0.0826748455370964,0.0702002179463349,0.0316938744706174,0.0322487883550628,292.500533242188
58,36,40000,8,1,1,1,0.0853579524985222,0.0728790351767361,0.0270688990442565,0.0273454450031321,290.934024322529
59,36,40000,9,1,1,1,0.0852083510152236,0.0725847482431524,0.0315298168894832,0.0319241199812806,291.827868017638
60,36,40000,10,1,1,1,0.0841013363585894,0.0715083538632857,0.0284594502693323,0.0296550360516629,291.430918237306
61,42,39000,1,1,1,1,0.108309019933282,0.0980834123782265,0.0315494941098003,0.0334967321916796,370.923847368841
62,42,39000,2,1,1,1,0.10476782789245,0.0942197515698033,0.0324212286301536,0.0324391635412449,374.521666386652
63,42,39000,3,1,1,1,0.108788393071422,0.0979957006316434,0.0305587251369896,0.0305769932392725,372.245850073833
64,42,39000,4,1,1,1,0.105114702995915,0.0949408445309539,0.0326692806921634,0.0347221169018682,374.893918627884
65,42,39000,5,1,1,1,0.107562693507062,0.0971368988460765,0.0304835651161584,0.0322764230102239,372.69354664431
66,42,39000,6,1,1,1,0.10951768412088,0.0993702908515888,0.0285123757563916,0.0285296203506906,372.002836330593
67,42,39000,7,1,1,1,0.109781066658452,0.0992019459094585,0.0306554251760539,0.0306724755081042,370.344879318575
68,42,39000,8,1,1,1,0.111665610107409,0.101586478684365,0.0333921184839103,0.03613870833973,371.912996735463
69,42,39000,9,1,1,1,0.107118081103842,0.0965694598018585,0.0314335392042292,0.0314510902589051,373.537068003301
70,42,39000,10,1,1,1,0.108013800674085,0.0978755167310331,0.029401219681038,0.0294195255906224,373.337205855096
