"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,25,150000,1,1,1,1,0.0197449414984982,0.00618269230114291,0.0198112399588823,0.00626304199860756,0.539285193078383
2,25,150000,2,1,1,1,0.0201630019125488,0.00741825207823754,0.0199335299572775,0.00653575643586506,0.53536515992325
3,25,150000,3,1,1,1,0.0212228422786415,0.00964895735901128,0.021335002316684,0.00965930293720766,0.532998282074451
4,25,150000,4,1,1,1,0.0201041354799552,0.00812433269119377,0.0200230642724969,0.00782983676732908,0.537119510567036
5,25,150000,5,1,1,1,0.0204170789202197,0.00811350016586251,0.0200595604740781,0.00749603786846675,0.533987857218096
6,25,150000,6,1,1,1,0.0197509530038127,0.00936228202881949,0.0199354958099727,0.00989559685716981,0.544998762716041
7,25,150000,7,1,1,1,0.0208228325655194,0.00896163638315089,0.0209561464656651,0.00879246289016552,0.535542410321412
8,25,150000,8,1,1,1,0.0202426522622858,0.00723740245480783,0.0202870027684547,0.00710247956412152,0.536941220806163
9,25,150000,9,1,1,1,0.0204767058418652,0.00877522178706151,0.0208008122551529,0.00919877606432447,0.539410977898467
10,25,150000,10,1,1,1,0.0217802714337054,0.0107127264137338,0.0217225661304873,0.0102859196825692,0.530342715005731
11,25,150000,11,1,1,1,0.0208367799885237,0.0105807616550411,0.0208745864620507,0.0106388954340224,0.53840165212374
12,25,150000,12,1,1,1,0.020520742462107,0.00999415626932636,0.0205374803862551,0.00993161084471893,0.538935339963136
13,25,150000,13,1,1,1,0.0188793402157061,0.00515116996065704,0.0191237642119764,0.00560836327828426,0.545373400538633
14,25,150000,14,1,1,1,0.0198742839505478,0.00804447065844327,0.0199218348209033,0.00810698434024967,0.540030260387778
15,25,150000,15,1,1,1,0.0206062413244123,0.00846709837335233,0.0204492089363393,0.00817180305275089,0.53357533520211
16,25,150000,16,1,1,1,0.020318869658642,0.00671338988492581,0.0204431818456146,0.00694436173363941,0.536037362035262
17,25,150000,17,1,1,1,0.0200365560394572,0.00814624010333935,0.019882336262563,0.00741984468579115,0.537798121580393
18,25,150000,18,1,1,1,0.0198878857663809,0.00789163576799153,0.0196690726656999,0.00706281050186518,0.537290034279601
19,25,150000,19,1,1,1,0.0197088663797272,0.00612381527962493,0.0195220908038097,0.00621523061499795,0.537668263721846
20,25,150000,20,1,1,1,0.0196628230931081,0.00778505078916429,0.0196678776897962,0.00747774562626217,0.541047879070183
21,25,150000,21,1,1,1,0.0193626545456148,0.00784041358981125,0.0192124135725722,0.00704387192397046,0.541042147545129
22,25,150000,22,1,1,1,0.0213502186280101,0.00966113904970792,0.0215239814153482,0.00998380854372721,0.532657593758797
23,25,150000,23,1,1,1,0.0194189315067319,0.00763522751211607,0.0191959534624925,0.00678783086364836,0.540802348786597
24,25,150000,24,1,1,1,0.0200210648405848,0.00796934168493765,0.0199831993041775,0.00752410917789773,0.53848100013904
25,25,150000,25,1,1,1,0.0201601292759702,0.00726696615408561,0.0200497307967712,0.00727191345310963,0.536020500036204
26,25,150000,26,1,1,1,0.0190608837833157,0.00622781042172645,0.019411155900539,0.00597901287202383,0.545710293591828
27,25,150000,27,1,1,1,0.0191148890759125,0.00630626495814386,0.0187749279997003,0.00539497130606815,0.540566328347178
28,25,150000,28,1,1,1,0.0200549452754735,0.00860608060218514,0.0201756382830186,0.00842894710371902,0.539566507864102
