"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,25,150000,1,1,1,1,0.0208184357401437,0.00977295317373501,0.0209013987011977,0.00985797183177415,0.536809103729082
2,25,150000,2,1,1,1,0.0197333529900559,0.00767717530065661,0.019832820282429,0.00743454673441397,0.541060039676104
3,25,150000,3,1,1,1,0.0202117292517017,0.00835282949911707,0.0203845096391994,0.00797664101817559,0.539046568665575
4,25,150000,4,1,1,1,0.0190555048241437,0.00709940840476719,0.0190985106306457,0.00671205865017636,0.544195748323099
5,25,150000,5,1,1,1,0.0196330032496836,0.00736699203235602,0.0196362665210033,0.00722934136534,0.540604829890307
6,25,150000,6,1,1,1,0.0193859627474669,0.00809621812076887,0.0193071146519065,0.00761170132502736,0.542524772351118
7,25,150000,7,1,1,1,0.0187235078583049,0.00667508600216208,0.0187529149240591,0.00661760743059334,0.545913919750573
8,25,150000,8,1,1,1,0.0206664208065734,0.00733083275991438,0.0204280935281725,0.00708030929471539,0.532120948054692
9,25,150000,9,1,1,1,0.0192238680312663,0.00576683827079026,0.0192042334404543,0.00578228993154863,0.542294640099434
10,25,150000,10,1,1,1,0.0203613910724241,0.00740804807478339,0.0205266094419669,0.0072140796939424,0.537407887753157
11,25,150000,11,1,1,1,0.0199319770154194,0.00734033840336737,0.0202915862279801,0.00771959015481146,0.542119716413239
12,25,150000,12,1,1,1,0.0193257395769589,0.00662565902267286,0.0193487513828597,0.00615897284101808,0.541312700483118
13,25,150000,13,1,1,1,0.0203389251674657,0.00861442821069433,0.0203878327688099,0.00861483297157337,0.537729829439275
14,25,150000,14,1,1,1,0.0193019923754177,0.00648533004167062,0.0194885429530371,0.00670908953701887,0.54278079094907
15,25,150000,15,1,1,1,0.0201195214529125,0.00747613852861503,0.020161282169953,0.00714795532561358,0.537806200289688
16,25,150000,16,1,1,1,0.0193373076062935,0.00612053430498618,0.0192249846129074,0.0062667222454399,0.540647714169278
