"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
148,18,1250,48,0,0,0,0.493600003458997,NA,0.146440323808484,NA
149,18,1250,49,0,0,0,0.501166601822091,NA,0.167601471241766,NA
150,18,1250,50,0,0,0,0.495631311164503,NA,0.153411139409336,NA
151,18,1250,51,0,0,0,0.498284367493662,NA,0.141999825419004,NA
152,18,1250,52,0,0,0,0.492204345771383,NA,0.144724889515953,NA
153,18,1250,53,0,0,0,0.499230636633784,NA,0.16270756920467,NA
154,18,1250,54,0,0,0,0.497087094024678,NA,0.149087413841497,NA
155,18,1250,55,0,0,0,0.489834161428826,NA,0.150120641366833,NA
156,18,1250,56,0,0,0,0.501363655081469,NA,0.174376688437311,NA
157,18,1250,57,0,0,0,0.489919311289249,NA,0.12792319112489,NA
158,18,1250,58,0,0,0,0.500993088124442,NA,0.158287500154913,NA
159,18,1250,59,0,0,0,0.494637042960513,NA,0.14115793696437,NA
160,18,1250,60,0,0,0,0.491343662714862,NA,0.138681060789285,NA
161,18,1250,61,0,0,0,0.495679554939351,NA,0.150147888291291,NA
162,18,1250,62,0,0,0,0.49633454830328,NA,0.158117036136706,NA
163,18,1250,63,0,0,0,0.499002711411696,NA,0.158710634258049,NA
164,18,1250,64,0,0,0,0.502697375083848,NA,0.167708120965616,NA
165,18,1250,65,0,0,0,0.499917362471239,NA,0.163164384293833,NA
166,18,1250,66,0,0,0,0.497225843005577,NA,0.148818689137973,NA
167,18,1250,67,0,0,0,0.493385496302962,NA,0.145287075700279,NA
168,18,1250,68,0,0,0,0.498055529019479,NA,0.150506733591803,NA
169,18,1250,69,0,0,0,0.497139594576384,NA,0.15116324127395,NA
170,18,1250,70,0,0,0,0.495685085585732,NA,0.149181109551957,NA
171,18,1250,71,0,0,0,0.498446916781835,NA,0.172235686577075,NA
172,18,1250,72,0,0,0,0.493747522777223,NA,0.144432267734683,NA
173,18,1250,73,0,0,0,0.494797296954913,NA,0.147863216107051,NA
174,18,1250,74,0,0,0,0.497269839596409,NA,0.156110034113089,NA
175,18,1250,75,0,0,0,0.49244025726092,NA,0.134798239071798,NA
176,18,1250,76,0,0,0,0.498606630368139,NA,0.147549757054316,NA
177,18,1250,77,0,0,0,0.502664654685974,NA,0.173174678370772,NA
178,18,1250,78,0,0,0,0.497336611323613,NA,0.155840340738623,NA
179,18,1250,79,0,0,0,0.496144667103399,NA,0.155808345066732,NA
180,18,1250,80,0,0,0,0.498756381175841,NA,0.160819603973932,NA
181,18,1250,81,0,0,0,0.499142342447974,NA,0.155456091854854,NA
182,18,1250,82,0,0,0,0.497628002742216,NA,0.151795318782909,NA
183,18,1250,83,0,0,0,0.495772891898797,NA,0.156095275211128,NA
184,18,1250,84,0,0,0,0.503093283774298,NA,0.17746789446505,NA
185,18,1250,85,0,0,0,0.493306430994461,NA,0.140614196210377,NA
186,18,1250,86,0,0,0,0.496480875270526,NA,0.167642295426448,NA
187,18,1250,87,0,0,0,0.496575215754808,NA,0.145417248674188,NA
188,18,1250,88,0,0,0,0.501263253635139,NA,0.151409587646149,NA
189,18,1250,89,0,0,0,0.493270933382646,NA,0.135822782036214,NA
190,18,1250,90,0,0,0,0.500634774418637,NA,0.164790662051946,NA
191,18,1250,91,0,0,0,0.497045568958149,NA,0.150933164077888,NA
192,18,1250,92,0,0,0,0.495125189286094,NA,0.142687405122158,NA
193,18,1250,93,0,0,0,0.495795818040009,NA,0.140977111855167,NA
194,18,1250,94,0,0,0,0.491574737570816,NA,0.129326813696963,NA
195,18,1250,95,0,0,0,0.499767779685986,NA,0.169642017781287,NA
196,18,1250,96,0,0,0,0.496742384967484,NA,0.145644839928458,NA
197,18,1250,97,0,0,0,0.496104075140612,NA,0.151752489903906,NA
198,18,1250,98,0,0,0,0.497074174149206,NA,0.14871543022347,NA
199,18,1250,99,0,0,0,0.499840163722871,NA,0.173267586726715,NA
200,18,1250,100,0,0,0,0.496066135017917,NA,0.150591927240602,NA
201,18,1500,1,0,0,0,0.493797655166662,NA,0.144114058870553,NA
202,18,1500,2,0,0,0,0.494864262098876,NA,0.140461734965463,NA
203,18,1500,3,0,0,0,0.488166729139893,NA,0.127146646147157,NA
204,18,1500,4,0,0,0,0.486449383706324,NA,0.121050190178942,NA
205,18,1500,5,0,0,0,0.494350838298133,NA,0.138439128868989,NA
206,18,1500,6,0,0,0,0.487267596103401,NA,0.124676552276345,NA
207,18,1500,7,0,0,0,0.494207678136628,NA,0.147155694104643,NA
208,18,1500,8,0,0,0,0.499625033218811,NA,0.166709594419628,NA
209,18,1500,9,0,0,0,0.492495535950438,NA,0.130063963751832,NA
210,18,1500,10,0,0,0,0.491191415849234,NA,0.129141218583808,NA
211,18,1500,11,0,0,0,0.48827380542647,NA,0.114981854724939,NA
212,18,1500,12,0,0,0,0.489099513143239,NA,0.131771206052683,NA
213,18,1500,13,0,0,0,0.499949003482769,NA,0.156254210718517,NA
214,18,1500,14,0,0,0,0.489790937993743,NA,0.127087645142219,NA
215,18,1500,15,0,0,0,0.490318906189542,NA,0.13350514385501,NA
216,18,1500,16,0,0,0,0.491509949418587,NA,0.130205571620819,NA
217,18,1500,17,0,0,0,0.493512927428318,NA,0.130769264578757,NA
218,18,1500,18,0,0,0,0.486518587289763,NA,0.119459560518513,NA
219,18,1500,19,0,0,0,0.490867689212497,NA,0.124621908730845,NA
220,18,1500,20,0,0,0,0.490029913936675,NA,0.122981640095347,NA
221,18,1500,21,0,0,0,0.490952386921704,NA,0.14160912282493,NA
222,18,1500,22,0,0,0,0.493908810607057,NA,0.144455439831954,NA
223,18,1500,23,0,0,0,0.490991384538351,NA,0.137770900074208,NA
224,18,1500,24,0,0,0,0.487827874102592,NA,0.128443027764673,NA
225,18,1500,25,0,0,0,0.495528933178012,NA,0.138501604568411,NA
226,18,1500,26,0,0,0,0.493223193985081,NA,0.151105041600367,NA
227,18,1500,27,0,0,0,0.493486314756208,NA,0.139323250187753,NA
228,18,1500,28,0,0,0,0.49334516961765,NA,0.132842213870618,NA
229,18,1500,29,0,0,0,0.49204246013786,NA,0.131837979950503,NA
230,18,1500,30,0,0,0,0.493075615607323,NA,0.136863798663946,NA
231,18,1500,31,0,0,0,0.493571732107952,NA,0.139578493562774,NA
232,18,1500,32,0,0,0,0.495628640715051,NA,0.162151618040659,NA
233,18,1500,33,0,0,0,0.488690444103,NA,0.122493587927354,NA
234,18,1500,34,0,0,0,0.491216519516564,NA,0.137817916867777,NA
235,18,1500,35,0,0,0,0.498360173029182,NA,0.158730589210307,NA
236,18,1500,36,0,0,0,0.490649285704699,NA,0.127673553865973,NA
237,18,1500,37,0,0,0,0.49182565916938,NA,0.138075703903024,NA
238,18,1500,38,0,0,0,0.496728304973423,NA,0.14497832556342,NA
239,18,1500,39,0,0,0,0.493599701506472,NA,0.137850222759258,NA
240,18,1500,40,0,0,0,0.490059276431017,NA,0.118428645800569,NA
241,18,1500,41,0,0,0,0.490947364749148,NA,0.1278040507572,NA
242,18,1500,42,0,0,0,0.487249230851161,NA,0.116829364393602,NA
243,18,1500,43,0,0,0,0.500593515748655,NA,0.173398151555713,NA
244,18,1500,44,0,0,0,0.498580563997684,NA,0.166041746336942,NA
245,18,1500,45,0,0,0,0.499446461009006,NA,0.153757718959242,NA
246,18,1500,46,0,0,0,0.486804940001787,NA,0.116241199852183,NA
247,18,1500,47,0,0,0,0.502746858954643,NA,0.176038430258006,NA
248,18,1500,48,0,0,0,0.495174490301992,NA,0.14600815036363,NA
249,18,1500,49,0,0,0,0.497596141312717,NA,0.150136035221815,NA
250,18,1500,50,0,0,0,0.493396455878844,NA,0.140376917728044,NA
251,18,1500,51,0,0,0,0.499319608069825,NA,0.158476591793096,NA
252,18,1500,52,0,0,0,0.490325643375233,NA,0.129796732495644,NA
253,18,1500,53,0,0,0,0.490268647670342,NA,0.131028952318089,NA
254,18,1500,54,0,0,0,0.489659560424093,NA,0.125798619723618,NA
255,18,1500,55,0,0,0,0.494597190102515,NA,0.150798212158504,NA
256,18,1500,56,0,0,0,0.495347964694893,NA,0.148578929858356,NA
257,18,1500,57,0,0,0,0.494671113419154,NA,0.14487747263876,NA
258,18,1500,58,0,0,0,0.486957184862827,NA,0.115399109337284,NA
259,18,1500,59,0,0,0,0.494650848854639,NA,0.14038808317538,NA
260,18,1500,60,0,0,0,0.488822490420749,NA,0.120865165609417,NA
261,18,1500,61,0,0,0,0.494244992503299,NA,0.141729434437222,NA
262,18,1500,62,0,0,0,0.488277804200656,NA,0.117396121944372,NA
263,18,1500,63,0,0,0,0.492072198396466,NA,0.132466503009589,NA
264,18,1500,64,0,0,0,0.501277987493613,NA,0.15667679985778,NA
265,18,1500,65,0,0,0,0.490408793576272,NA,0.139606312039727,NA
266,18,1500,66,0,0,0,0.489739170569771,NA,0.122413419131367,NA
267,18,1500,67,0,0,0,0.496013330627351,NA,0.145255657001279,NA
268,18,1500,68,0,0,0,0.493754850040835,NA,0.134909211940172,NA
269,18,1500,69,0,0,0,0.491442383351443,NA,0.139339253722135,NA
270,18,1500,70,0,0,0,0.490054021969691,NA,0.128417049683375,NA
271,18,1500,71,0,0,0,0.500455227146208,NA,0.164740959671536,NA
272,18,1500,72,0,0,0,0.493213502981735,NA,0.133913131499874,NA
273,18,1500,73,0,0,0,0.492609042657733,NA,0.132273899991033,NA
274,18,1500,74,0,0,0,0.491978861801034,NA,0.13564452512425,NA
275,18,1500,75,0,0,0,0.491014453098916,NA,0.136319035849337,NA
276,18,1500,76,0,0,0,0.49565207003787,NA,0.140929238740221,NA
277,18,1500,77,0,0,0,0.491501783398636,NA,0.134136261535575,NA
278,18,1500,78,0,0,0,0.491536636627057,NA,0.135598564673917,NA
279,18,1500,79,0,0,0,0.487780039848232,NA,0.124854334693154,NA
280,18,1500,80,0,0,0,0.495000706826492,NA,0.149665482409824,NA
281,18,1500,81,0,0,0,0.4914493963965,NA,0.126910954740477,NA
282,18,1500,82,0,0,0,0.49109886629255,NA,0.125369086043544,NA
283,18,1500,83,0,0,0,0.496134243671247,NA,0.146665605040168,NA
284,18,1500,84,0,0,0,0.494779446146883,NA,0.147315682971607,NA
285,18,1500,85,0,0,0,0.493082941629473,NA,0.138191029071189,NA
286,18,1500,86,0,0,0,0.489223856693858,NA,0.120737738075268,NA
287,18,1500,87,0,0,0,0.490939100825522,NA,0.131982849679179,NA
288,18,1500,88,0,0,0,0.491903049990162,NA,0.136888685064847,NA
289,18,1500,89,0,0,0,0.492904560426503,NA,0.158022209171941,NA
290,18,1500,90,0,0,0,0.500058900688885,NA,0.161790330605665,NA
291,18,1500,91,0,0,0,0.494026683837137,NA,0.135587908825214,NA
292,18,1500,92,0,0,0,0.489790021602221,NA,0.125552527897735,NA
293,18,1500,93,0,0,0,0.500440641524275,NA,0.167620570393482,NA
294,18,1500,94,0,0,0,0.497056721539959,NA,0.148702851480382,NA
295,18,1500,95,0,0,0,0.495415202807484,NA,0.139897243720554,NA
296,18,1500,96,0,0,0,0.494294360414237,NA,0.151897897123547,NA
297,18,1500,97,0,0,0,0.494683138988138,NA,0.149451157368274,NA
298,18,1500,98,0,0,0,0.49628796776673,NA,0.14724541145944,NA
299,18,1500,99,0,0,0,0.491878341635155,NA,0.132488731013219,NA
300,18,1500,100,0,0,0,0.49292325083003,NA,0.139974207816201,NA
301,18,1750,1,0,0,0,0.490555957364276,NA,0.130541980671478,NA
302,18,1750,2,0,0,0,0.486843564944855,NA,0.116928376121301,NA
303,18,1750,3,0,0,0,0.493414889450396,NA,0.1455116508416,NA
304,18,1750,4,0,0,0,0.493086916472397,NA,0.131846910787169,NA
305,18,1750,5,0,0,0,0.491961624425004,NA,0.125460926639689,NA
306,18,1750,6,0,0,0,0.496165159971829,NA,0.140173380733944,NA
307,18,1750,7,0,0,0,0.494506987381903,NA,0.139611218594575,NA
308,18,1750,8,0,0,0,0.493102606829395,NA,0.135018035272629,NA
309,18,1750,9,0,0,0,0.488590241281359,NA,0.126706475935439,NA
310,18,1750,10,0,0,0,0.487941001506184,NA,0.11330805393005,NA
311,18,1750,11,0,0,0,0.487813512430579,NA,0.112350036235233,NA
312,18,1750,12,0,0,0,0.492067502213733,NA,0.135780435473531,NA
313,18,1750,13,0,0,0,0.492166659574431,NA,0.13210947551702,NA
314,18,1750,14,0,0,0,0.493186687987549,NA,0.130974634944386,NA
315,18,1750,15,0,0,0,0.493523524877381,NA,0.127723342585094,NA
316,18,1750,16,0,0,0,0.495149025551939,NA,0.148472938549434,NA
317,18,1750,17,0,0,0,0.490885959821347,NA,0.134688646889515,NA
318,18,1750,18,0,0,0,0.490938555249183,NA,0.133289390408553,NA
319,18,1750,19,0,0,0,0.492367444086012,NA,0.128018031495493,NA
320,18,1750,20,0,0,0,0.490176073149953,NA,0.123421632432174,NA
321,18,1750,21,0,0,0,0.489656221870055,NA,0.119283548319916,NA
322,18,1750,22,0,0,0,0.496215861762827,NA,0.147118472325256,NA
323,18,1750,23,0,0,0,0.498413203082852,NA,0.147250473461638,NA
324,18,1750,24,0,0,0,0.488974280669611,NA,0.116720247096117,NA
325,18,1750,25,0,0,0,0.495303470775552,NA,0.14257892428054,NA
326,18,1750,26,0,0,0,0.493962087286368,NA,0.135164173943357,NA
327,18,1750,27,0,0,0,0.49579074441257,NA,0.141438304800726,NA
328,18,1750,28,0,0,0,0.48670910089113,NA,0.112657465747873,NA
329,18,1750,29,0,0,0,0.490908000907296,NA,0.130596312491098,NA
330,18,1750,30,0,0,0,0.495819236758322,NA,0.144399183290463,NA
331,18,1750,31,0,0,0,0.488068684222642,NA,0.116582113067682,NA
332,18,1750,32,0,0,0,0.489950255232014,NA,0.125000558010731,NA
333,18,1750,33,0,0,0,0.487162076821346,NA,0.119974909674353,NA
334,18,1750,34,0,0,0,0.495495604933037,NA,0.148835912091248,NA
335,18,1750,35,0,0,0,0.495627765836087,NA,0.150503508347939,NA
336,18,1750,36,0,0,0,0.491496693680597,NA,0.130957276806906,NA
337,18,1750,37,0,0,0,0.495124037884102,NA,0.143282504519037,NA
338,18,1750,38,0,0,0,0.492587601147728,NA,0.126495766860096,NA
339,18,1750,39,0,0,0,0.491878396056745,NA,0.130811248383474,NA
340,18,1750,40,0,0,0,0.486492845770369,NA,0.115496656189869,NA
341,18,1750,41,0,0,0,0.491779892174401,NA,0.129367347992062,NA
342,18,1750,42,0,0,0,0.491436907599464,NA,0.13121524486727,NA
343,18,1750,43,0,0,0,0.496328329610657,NA,0.158546246648052,NA
344,18,1750,44,0,0,0,0.501130210991325,NA,0.15992236931797,NA
345,18,1750,45,0,0,0,0.487895276964649,NA,0.117813168411055,NA
346,18,1750,46,0,0,0,0.494573968667126,NA,0.144248572353301,NA
347,18,1750,47,0,0,0,0.493429265699776,NA,0.13082915574166,NA
348,18,1750,48,0,0,0,0.491035091149924,NA,0.128636571834562,NA
349,18,1750,49,0,0,0,0.492423185546452,NA,0.132727825937724,NA
350,18,1750,50,0,0,0,0.487559494672355,NA,0.126320504266456,NA
351,18,1750,51,0,0,0,0.493753648451471,NA,0.137936403911865,NA
352,18,1750,52,0,0,0,0.485189815004366,NA,0.110139336814273,NA
353,18,1750,53,0,0,0,0.496156184082181,NA,0.146416105965392,NA
354,18,1750,54,0,0,0,0.488355944718569,NA,0.118351168777918,NA
355,18,1750,55,0,0,0,0.49289264568619,NA,0.131286124237672,NA
356,18,1750,56,0,0,0,0.496608576411539,NA,0.141904812021984,NA
357,18,1750,57,0,0,0,0.487209764768774,NA,0.118604332293623,NA
358,18,1750,58,0,0,0,0.493736539882921,NA,0.147917850970802,NA
359,18,1750,59,0,0,0,0.491648337149197,NA,0.142575184317968,NA
360,18,1750,60,0,0,0,0.493885334378411,NA,0.1407852236482,NA
361,18,1750,61,0,0,0,0.496323221220876,NA,0.148389645650408,NA
362,18,1750,62,0,0,0,0.493400491400808,NA,0.146214982419994,NA
363,18,1750,63,0,0,0,0.496617338631069,NA,0.150139127277765,NA
364,18,1750,64,0,0,0,0.497861638865527,NA,0.151393345659211,NA
365,18,1750,65,0,0,0,0.487965808149809,NA,0.119486720460497,NA
366,18,1750,66,0,0,0,0.494739225461806,NA,0.135412229366126,NA
367,18,1750,67,0,0,0,0.491440065253664,NA,0.129661477527536,NA
368,18,1750,68,0,0,0,0.492996399533355,NA,0.132475756779343,NA
369,18,1750,69,0,0,0,0.492752538047449,NA,0.133276301685931,NA
370,18,1750,70,0,0,0,0.492669874291553,NA,0.127200168152246,NA
371,18,1750,71,0,0,0,0.492157040034807,NA,0.12949734472428,NA
372,18,1750,72,0,0,0,0.49542407503575,NA,0.146201512210369,NA
373,18,1750,73,0,0,0,0.492315833346109,NA,0.138651964115549,NA
374,18,1750,74,0,0,0,0.49306386697694,NA,0.138850365779144,NA
375,18,1750,75,0,0,0,0.487184014283079,NA,0.115618722771591,NA
376,18,1750,76,0,0,0,0.495880179879945,NA,0.156800809102377,NA
