"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,25,150000,1,0,1,1,0.0536853593013572,NA,0.0534810077210572,NA,0.364843946224332
2,25,150000,2,0,1,1,0.0541639129705046,NA,0.053851930597953,NA,0.362430020786214
3,25,150000,3,0,1,1,0.0553927488917866,NA,0.055183894963915,NA,0.362249557699301
4,25,150000,4,0,1,1,0.0547146124600201,NA,0.0544521281743845,NA,0.363161952209096
5,25,150000,5,0,1,1,0.0545768356447494,NA,0.0543165628935668,NA,0.361939219516219
6,25,150000,6,0,1,1,0.0554619432571671,NA,0.0552784133209342,NA,0.367802218158003
7,25,150000,7,0,1,1,0.055060504512121,NA,0.0548371815073232,NA,0.363600176392301
8,25,150000,8,0,1,1,0.0543990753440409,NA,0.0541611700076389,NA,0.363863247458881
9,25,150000,9,0,1,1,0.05516010906291,NA,0.0550012703948042,NA,0.365713909036131
10,25,150000,10,0,1,1,0.0557126140142721,NA,0.0554347045847751,NA,0.361083772034084
11,25,150000,11,0,1,1,0.0557979990447665,NA,0.0555663098818051,NA,0.365147290359746
12,25,150000,12,0,1,1,0.0555268971380643,NA,0.0552927510447593,NA,0.364712892357988
13,25,150000,13,0,1,1,0.0532725579493524,NA,0.0530690532034146,NA,0.36765425323227
14,25,150000,14,0,1,1,0.0547910882858033,NA,0.0545630851209022,NA,0.365072860573836
15,25,150000,15,0,1,1,0.054813329497129,NA,0.0545889068670998,NA,0.361764969303606
16,25,150000,16,0,1,1,0.0542104936523669,NA,0.0539863085902344,NA,0.363388443220921
17,25,150000,17,0,1,1,0.0545057313522074,NA,0.0542881402020341,NA,0.364036650872665
18,25,150000,18,0,1,1,0.0544843359243905,NA,0.0541452874398097,NA,0.36333221533535
19,25,150000,19,0,1,1,0.0540389579706063,NA,0.0537510412430015,NA,0.363432526357584
20,25,150000,20,0,1,1,0.0545730513570757,NA,0.0543112566472202,NA,0.365569288224333
21,25,150000,21,0,1,1,0.0543867774786621,NA,0.0541371663867901,NA,0.365356167421438
22,25,150000,22,0,1,1,0.055519834861245,NA,0.0553137780563933,NA,0.362413867816277
23,25,150000,23,0,1,1,0.0543034370631953,NA,0.0540353166086212,NA,0.365488298032779
24,25,150000,24,0,1,1,0.0545620657532879,NA,0.0543298243898102,NA,0.364305697723825
25,25,150000,25,0,1,1,0.0541196257220308,NA,0.053826433890442,NA,0.362790652018175
26,25,150000,26,0,1,1,0.0539286344138508,NA,0.0537117676339678,NA,0.368650089323645
27,25,150000,27,0,1,1,0.0536358619350468,NA,0.0533245391181375,NA,0.364722047862792
28,25,150000,28,0,1,1,0.0549156787146247,NA,0.0546917627674031,NA,0.365331238578439
29,25,150000,29,0,1,1,0.0548842000776836,NA,0.0546413809610745,NA,0.365953606335525
30,25,150000,30,0,1,1,0.054468990280699,NA,0.0542321266541826,NA,0.361902449665081
31,25,150000,31,0,1,1,0.0536061014501657,NA,0.053419334328954,NA,0.368577206032784
32,25,150000,32,0,1,1,0.0538585478084708,NA,0.0536544502286177,NA,0.365058047077917
33,25,150000,33,0,1,1,0.0537539595472528,NA,0.0534998096116023,NA,0.367310534983423
34,25,150000,34,0,1,1,0.0564159896323528,NA,0.0561681933951779,NA,0.363090973967046
35,25,150000,35,0,1,1,0.0537964356464628,NA,0.053534227642457,NA,0.36388464710617
36,25,150000,36,0,1,1,0.0556980750022679,NA,0.055454540883299,NA,0.362060961166004
37,25,150000,37,0,1,1,0.0545682483729061,NA,0.0543414803139545,NA,0.363315989102284
38,25,150000,38,0,1,1,0.054261162269518,NA,0.0539764430084218,NA,0.361369694699963
39,25,150000,39,0,1,1,0.0545280714264587,NA,0.0542967489923767,NA,0.368246963341717
40,25,150000,40,0,1,1,0.0535522405553357,NA,0.053354450888346,NA,0.364410000642088
41,25,150000,41,0,1,1,0.0540679552530557,NA,0.053886677580032,NA,0.36612382235089
42,25,150000,42,0,1,1,0.0544947442409812,NA,0.0543252013119103,NA,0.363766327407864
43,25,150000,43,0,1,1,0.0540070682608011,NA,0.0537117831540824,NA,0.36450543789361
44,25,150000,44,0,1,1,0.0542701917472758,NA,0.0539753689624448,NA,0.363896078700221
45,25,150000,45,0,1,1,0.0546547294849208,NA,0.0543901414742788,NA,0.367086324976946
46,25,150000,46,0,1,1,0.0554044905980676,NA,0.0551381657172443,NA,0.362670562275447
47,25,150000,47,0,1,1,0.0546789476066757,NA,0.0544991853853809,NA,0.366263367797555
48,25,150000,48,0,1,1,0.053807542607004,NA,0.0535547125507271,NA,0.364310044382418
49,25,150000,49,0,1,1,0.0540740589427759,NA,0.0537956992449727,NA,0.363737891355101
50,25,150000,50,0,1,1,0.0541356622284707,NA,0.0538485873506943,NA,0.364489438753254
51,25,150000,51,0,1,1,0.0532204800931859,NA,0.052981278957136,NA,0.366789956996096
52,25,150000,52,0,1,1,0.0550237364764317,NA,0.0548475520351337,NA,0.364676980639169
53,25,150000,53,0,1,1,0.0537326725102494,NA,0.0534764260283175,NA,0.366641552456307
54,25,150000,54,0,1,1,0.0542396405974966,NA,0.0540441675606179,NA,0.364919026671339
55,25,150000,55,0,1,1,0.0547738999361942,NA,0.0545028920113085,NA,0.362086389499076
56,25,150000,56,0,1,1,0.0547208565930021,NA,0.0545130225933932,NA,0.366510668475676
57,25,150000,57,0,1,1,0.0551673183762004,NA,0.0549075894533859,NA,0.362443365682574
58,25,150000,58,0,1,1,0.0542069905786774,NA,0.0539528206858421,NA,0.366991548019377
59,25,150000,59,0,1,1,0.0540194422527123,NA,0.0537259184870583,NA,0.364869146761483
60,25,150000,60,0,1,1,0.0539686784348803,NA,0.0537242763974497,NA,0.364981135615254
61,25,150000,61,0,1,1,0.0539358361146465,NA,0.053617215839807,NA,0.363185422502931
62,25,150000,62,0,1,1,0.053892121544404,NA,0.0536711137875917,NA,0.364749776588791
63,25,150000,63,0,1,1,0.0550831961227139,NA,0.0547955330149468,NA,0.365942258339317
64,25,150000,64,0,1,1,0.0539573668673766,NA,0.0536948594951826,NA,0.364681864076882
65,25,150000,65,0,1,1,0.0545671969896876,NA,0.0543994162449448,NA,0.366181012953745
66,25,150000,66,0,1,1,0.053804825611796,NA,0.0535939379929243,NA,0.366761481319717
67,25,150000,67,0,1,1,0.0548010234184398,NA,0.0545969614274696,NA,0.364820421946552
68,25,150000,68,0,1,1,0.0540109596689273,NA,0.0538094161667879,NA,0.36727085882905
69,25,150000,69,0,1,1,0.0551947154298859,NA,0.054932521352194,NA,0.36063360852091
70,25,150000,70,0,1,1,0.0548455670101524,NA,0.0546435358329944,NA,0.363584230692353
71,25,150000,71,0,1,1,0.0551561212836865,NA,0.0549279596153415,NA,0.365787643929155
72,25,150000,72,0,1,1,0.0546547766341886,NA,0.0544431630485779,NA,0.365756639343513
73,25,150000,73,0,1,1,0.0560111356778525,NA,0.0557558776908685,NA,0.367110949085436
74,25,150000,74,0,1,1,0.0541123725538996,NA,0.0539151683335393,NA,0.364407355135781
75,25,150000,75,0,1,1,0.0539518487609516,NA,0.0536300843407831,NA,0.361774228138491
76,25,150000,76,0,1,1,0.0540342130416454,NA,0.0537518631549945,NA,0.365259227755155
77,25,150000,77,0,1,1,0.0538694538387683,NA,0.0535942892066903,NA,0.363392112073632
78,25,150000,78,0,1,1,0.0545261264584708,NA,0.0543652627459947,NA,0.366847436239445
79,25,150000,79,0,1,1,0.0545822512519718,NA,0.0543319818541611,NA,0.363090150369327
80,25,150000,80,0,1,1,0.0547311728149065,NA,0.054488639216031,NA,0.362010289765693
81,25,150000,81,0,1,1,0.0541883064897305,NA,0.0539533326568895,NA,0.363178282690991
82,25,150000,82,0,1,1,0.0546598791006982,NA,0.0544564320565172,NA,0.366184587644717
83,25,150000,83,0,1,1,0.0559468362653548,NA,0.0557377347727234,NA,0.361678636881642
84,25,150000,84,0,1,1,0.0545514652574724,NA,0.0541786553437212,NA,0.362812185730962
85,25,150000,85,0,1,1,0.0539623426533751,NA,0.0537368532465291,NA,0.368667506506974
86,25,150000,86,0,1,1,0.0549466277214861,NA,0.0547433080036913,NA,0.368414411617575
87,25,150000,87,0,1,1,0.0546476376019676,NA,0.0544134505894147,NA,0.367103840166741
88,25,150000,88,0,1,1,0.0544561844044228,NA,0.0541612346475567,NA,0.362176504108296
89,25,150000,89,0,1,1,0.0542116190812464,NA,0.0539783663590208,NA,0.368914789756482
90,25,150000,90,0,1,1,0.0538546436865523,NA,0.0536303844768109,NA,0.365104213679019
91,25,150000,91,0,1,1,0.0535641321108058,NA,0.0533022639663318,NA,0.367325909128435
92,25,150000,92,0,1,1,0.0550810708430405,NA,0.0548182168506624,NA,0.366198559179755
93,25,150000,93,0,1,1,0.0544300901964613,NA,0.054162592908061,NA,0.365026736201382
94,25,150000,94,0,1,1,0.0540965310318254,NA,0.0538863694196153,NA,0.365935222445761
95,25,150000,95,0,1,1,0.054997311397511,NA,0.0547584685988113,NA,0.361225734328387
96,25,150000,96,0,1,1,0.0539540831434751,NA,0.0537513974722408,NA,0.370545099455976
97,25,150000,97,0,1,1,0.0541242237368792,NA,0.0539678135024902,NA,0.365855347352048
98,25,150000,98,0,1,1,0.0541292473453983,NA,0.0538852064536535,NA,0.364054863774994
99,25,150000,99,0,1,1,0.054084520070285,NA,0.0537450320167175,NA,0.36369905264018
100,25,150000,100,0,1,1,0.0536779245602573,NA,0.0534448081730665,NA,0.363253978325455
101,25,160000,1,0,1,1,0.0544076735602991,NA,0.0541241087008432,NA,0.366001115188534
102,25,160000,2,0,1,1,0.0545189172622541,NA,0.0542738102142513,NA,0.366671937389042
103,25,160000,3,0,1,1,0.0544323567477488,NA,0.0542318114255556,NA,0.366139090103381
104,25,160000,4,0,1,1,0.0545140824733894,NA,0.0543416090295525,NA,0.365196567875543
105,25,160000,5,0,1,1,0.0556166426149093,NA,0.0553614730554882,NA,0.361315570885295
106,25,160000,6,0,1,1,0.05387367481445,NA,0.0535635679813809,NA,0.361380241516779
107,25,160000,7,0,1,1,0.0551011883526286,NA,0.0548530109215311,NA,0.36259096609424
108,25,160000,8,0,1,1,0.0535737890456253,NA,0.0533222973707116,NA,0.366450508761815
109,25,160000,9,0,1,1,0.054438928358747,NA,0.0542240770869748,NA,0.364665455810873
110,25,160000,10,0,1,1,0.0540167735766884,NA,0.0536950176526325,NA,0.362242742613036
111,25,160000,11,0,1,1,0.0537228564382152,NA,0.0534653359746718,NA,0.366038437973562
112,25,160000,12,0,1,1,0.0543733514587341,NA,0.0541016581482643,NA,0.364128754762541
113,25,160000,13,0,1,1,0.0540830435791853,NA,0.0538111950236217,NA,0.363845963847459
114,25,160000,14,0,1,1,0.0537054603107944,NA,0.0535496532784845,NA,0.363923769784373
115,25,160000,15,0,1,1,0.0532977336864251,NA,0.0530390852877957,NA,0.366763580381834
116,25,160000,16,0,1,1,0.053655456961506,NA,0.0534169210113638,NA,0.364773637332446
117,25,160000,17,0,1,1,0.0532959879706053,NA,0.0530898977967151,NA,0.36683072198868
118,25,160000,18,0,1,1,0.0550043286590465,NA,0.0547754222377025,NA,0.366445595460422
119,25,160000,19,0,1,1,0.0544255119066852,NA,0.0541440443964415,NA,0.366867550664273
120,25,160000,20,0,1,1,0.0553670594527163,NA,0.0551540758108785,NA,0.361793326521914
121,25,160000,21,0,1,1,0.055444317055451,NA,0.0552321519746312,NA,0.367095058291668
122,25,160000,22,0,1,1,0.0533606571457645,NA,0.0531821365727602,NA,0.366772873386139
123,25,160000,23,0,1,1,0.054213541955036,NA,0.0540689623868405,NA,0.365989939212712
124,25,160000,24,0,1,1,0.0560823730795598,NA,0.055885616922457,NA,0.363712641434738
125,25,160000,25,0,1,1,0.0534556800470344,NA,0.0532618923553692,NA,0.365153413350465
126,25,160000,26,0,1,1,0.0542237838529109,NA,0.0539969416012797,NA,0.363752302233953
127,25,160000,27,0,1,1,0.0541522564793552,NA,0.0538866296679511,NA,0.36424445450867
128,25,160000,28,0,1,1,0.0539917647242285,NA,0.0537388332890845,NA,0.364016727520052
129,25,160000,29,0,1,1,0.0550892803084651,NA,0.0548325720566721,NA,0.363787325490532
130,25,160000,30,0,1,1,0.0547362061562281,NA,0.0544712836408925,NA,0.362382971430506
131,25,160000,31,0,1,1,0.0541466793517434,NA,0.0538588735406112,NA,0.364592179131695
132,25,160000,32,0,1,1,0.0546575688922896,NA,0.0543956286790405,NA,0.364654790442363
133,25,160000,33,0,1,1,0.0547618792455295,NA,0.0545286973223251,NA,0.362860422013322
134,25,160000,34,0,1,1,0.0543147602525385,NA,0.0541319465245378,NA,0.367309399851413
135,25,160000,35,0,1,1,0.0552656542172512,NA,0.0550163673892303,NA,0.364409297458979
136,25,160000,36,0,1,1,0.0534696680507562,NA,0.0530842143526214,NA,0.36257061568143
137,25,160000,37,0,1,1,0.0540973719576068,NA,0.0538383296180109,NA,0.362528134361692
138,25,160000,38,0,1,1,0.0553626298118213,NA,0.0551093982681492,NA,0.3609765771136
139,25,160000,39,0,1,1,0.0540161603794016,NA,0.0537575250456943,NA,0.363532718933101
140,25,160000,40,0,1,1,0.0547390112162774,NA,0.054525296904974,NA,0.363818270452741
141,25,160000,41,0,1,1,0.0542084729268958,NA,0.0538944859835073,NA,0.362508631414743
142,25,160000,42,0,1,1,0.0543147177020221,NA,0.0540202184784447,NA,0.362945274846293
143,25,160000,43,0,1,1,0.0541877941653061,NA,0.0539873678556213,NA,0.365636057413184
144,25,160000,44,0,1,1,0.0558815166597437,NA,0.0555965420595682,NA,0.362497734018416
145,25,160000,45,0,1,1,0.0545217162043687,NA,0.0543322246951048,NA,0.366370917147001
146,25,160000,46,0,1,1,0.0537447395090825,NA,0.0534708918879858,NA,0.36597895041105
147,25,160000,47,0,1,1,0.0533579421831602,NA,0.0531289178695824,NA,0.364738567449657
148,25,160000,48,0,1,1,0.0537949858733952,NA,0.05355720679602,NA,0.364452977668201
149,25,160000,49,0,1,1,0.053655404161458,NA,0.053371644379738,NA,0.364618309359673
150,25,160000,50,0,1,1,0.0539248058542266,NA,0.0536572788709993,NA,0.366644346099482
151,25,160000,51,0,1,1,0.0542429085288601,NA,0.0540096275591179,NA,0.364070047979367
152,25,160000,52,0,1,1,0.0536725807953709,NA,0.0534609771989643,NA,0.367432385727026
153,25,160000,53,0,1,1,0.0539269589876145,NA,0.0537844615154214,NA,0.365835860392428
154,25,160000,54,0,1,1,0.053350267845497,NA,0.0531399967224121,NA,0.367607925330651
155,25,160000,55,0,1,1,0.0535345415326784,NA,0.0532787801452883,NA,0.367201248893853
156,25,160000,56,0,1,1,0.0545098658757443,NA,0.0543487530625318,NA,0.365666141377288
157,25,160000,57,0,1,1,0.0539675457531623,NA,0.0537423921969312,NA,0.36476572221473
158,25,160000,58,0,1,1,0.0538328066113677,NA,0.0536707730169455,NA,0.367151491477973
159,25,160000,59,0,1,1,0.0542883172966299,NA,0.0540877029512897,NA,0.367648128723667
160,25,160000,60,0,1,1,0.0559025796855821,NA,0.0557056329227413,NA,0.364903584102599
161,25,160000,61,0,1,1,0.0539901695275562,NA,0.0537487655729426,NA,0.364581958914394
162,25,160000,62,0,1,1,0.0537329457465201,NA,0.0535407403122666,NA,0.366397965895692
163,25,160000,63,0,1,1,0.0537108494643426,NA,0.0534410774224482,NA,0.367128923835639
164,25,160000,64,0,1,1,0.0530970166569754,NA,0.0528337250217271,NA,0.367967356653147
165,25,160000,65,0,1,1,0.0554154543642783,NA,0.0552991496500119,NA,0.368304529088178
166,25,160000,66,0,1,1,0.0537465950333268,NA,0.0534851323717467,NA,0.364442430448954
167,25,160000,67,0,1,1,0.0549965376241352,NA,0.0547626403514771,NA,0.364390108178598
168,25,160000,68,0,1,1,0.0543998416584386,NA,0.0540753641005957,NA,0.362471117254646
169,25,160000,69,0,1,1,0.0546116734627159,NA,0.0543738651997118,NA,0.36444927301043
170,25,160000,70,0,1,1,0.0546992220593936,NA,0.0544354204160297,NA,0.361943965684829
171,25,160000,71,0,1,1,0.0534103085180945,NA,0.0531611613177373,NA,0.366480838282249
172,25,160000,72,0,1,1,0.0538232652737441,NA,0.0535298413873792,NA,0.362178880783119
173,25,160000,73,0,1,1,0.0547224409570407,NA,0.0545073736982974,NA,0.365710730139744
174,25,160000,74,0,1,1,0.0540468838417504,NA,0.0538025577003724,NA,0.367365361641453
175,25,160000,75,0,1,1,0.0548470572101517,NA,0.0545819737041807,NA,0.363988115522141
176,25,160000,76,0,1,1,0.0540004731494362,NA,0.0537566564164171,NA,0.365136963032891
177,25,160000,77,0,1,1,0.0539256139630154,NA,0.0537146757720159,NA,0.364709677113755
178,25,160000,78,0,1,1,0.0538740300876003,NA,0.0537232163484006,NA,0.364670884893492
179,25,160000,79,0,1,1,0.053801491089938,NA,0.0535844644886318,NA,0.367255891192805
180,25,160000,80,0,1,1,0.0544517530513792,NA,0.0542488444288187,NA,0.365538472595917
181,25,160000,81,0,1,1,0.0552419814768386,NA,0.0550741421788386,NA,0.36740315639362
182,25,160000,82,0,1,1,0.0539511160740772,NA,0.0536906055052123,NA,0.364831037309214
183,25,160000,83,0,1,1,0.0537534036165977,NA,0.0535329811831398,NA,0.364628455650866
184,25,160000,84,0,1,1,0.0538040989702734,NA,0.0535898084285872,NA,0.367130725818813
185,25,160000,85,0,1,1,0.0537458553948772,NA,0.0535060648265517,NA,0.366355079825483
186,25,160000,86,0,1,1,0.0548124209682687,NA,0.0545497260353935,NA,0.363166281207544
187,25,160000,87,0,1,1,0.0546490677330687,NA,0.0544172790442523,NA,0.362837350788504
188,25,160000,88,0,1,1,0.0540898051650326,NA,0.0538830839851006,NA,0.364522910277031
189,25,160000,89,0,1,1,0.0544827136087228,NA,0.0542681091814883,NA,0.365315695740542
190,25,160000,90,0,1,1,0.0547291849900245,NA,0.0545140987364816,NA,0.366665596780883
191,25,160000,91,0,1,1,0.0539286507337878,NA,0.0537104573418204,NA,0.363756155086949
192,25,160000,92,0,1,1,0.0537366990303016,NA,0.053510318610944,NA,0.365651774232894
193,25,160000,93,0,1,1,0.053244262447577,NA,0.0529790793171125,NA,0.366615269743167
194,25,160000,94,0,1,1,0.0546336602880753,NA,0.0543409831895417,NA,0.360433331475589
195,25,160000,95,0,1,1,0.0545925572848814,NA,0.0544311953730881,NA,0.365448433951677
196,25,160000,96,0,1,1,0.0548296940419983,NA,0.0546608329112625,NA,0.36861323698635
197,25,160000,97,0,1,1,0.0540569477991052,NA,0.0538056664571351,NA,0.363731622761861
198,25,160000,98,0,1,1,0.053286933242736,NA,0.0530193824420828,NA,0.365426120435528
