"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,24,75000,1,1,1,1,0.46276609168075,0.389662405753035,0.0360311225215029,0.0214356634146786,17.118486455602
2,24,75000,2,1,1,1,0.463096649637574,0.390873652659575,0.0371085034234782,0.0257179868963916,17.1198211223758
3,24,75000,3,1,1,1,0.462715023625374,0.389379462554693,0.0361170052836117,0.0220381063041742,17.1386917943434
4,24,75000,4,1,1,1,0.462530977436946,0.388615168223284,0.0350795479313645,0.0181227914989467,17.1306847064629
5,24,75000,5,1,1,1,0.462524407322784,0.388819408494251,0.0356245708617877,0.0195852405254268,17.1520971766194
6,24,75000,6,1,1,1,0.462609789723358,0.388949073718978,0.0352956114371058,0.0181686384006353,17.1285526254608
7,24,75000,7,1,1,1,0.462687476364437,0.389425632892308,0.035488620562666,0.0193392167350598,17.1068826090939
8,24,75000,8,1,1,1,0.462310604317562,0.387646965960598,0.0346786107164232,0.0150107024149184,17.1493220458617
9,24,75000,9,1,1,1,0.462735567098028,0.389608438228967,0.0361982810198293,0.02253394398237,17.1485305809945
10,24,75000,10,1,1,1,0.462635301774073,0.389080604481799,0.0355527495634069,0.0186333834878382,17.1231819402175
11,24,75000,11,1,1,1,0.462621626440332,0.389089977477205,0.0353490332675628,0.0196089134068904,17.1253684541232
12,24,75000,12,1,1,1,0.462862173701132,0.390058891167123,0.0363251800445743,0.0235668498706725,17.1339999833049
13,24,75000,13,1,1,1,0.462987086247883,0.390437161131433,0.0368844513317504,0.0249778153243674,17.1359838179552
14,24,75000,14,1,1,1,0.462679504765867,0.389403955927814,0.0353284840517156,0.0193192533031141,17.1089140503913
15,24,75000,15,1,1,1,0.46243364804087,0.388061608428103,0.035061252700426,0.0171431911986231,17.146304828622
16,24,75000,16,1,1,1,0.462528938942518,0.388731222530912,0.0355502083088535,0.0190051545856902,17.1227167136347
17,24,75000,17,1,1,1,0.462457889011517,0.38832603792375,0.0348328127172139,0.0167462798360505,17.1208378310351
18,24,75000,18,1,1,1,0.462784864809846,0.389665101114008,0.0357809825838071,0.0206857559578719,17.0996288270792
19,24,75000,19,1,1,1,0.462637847115028,0.38917653078928,0.0356433458678075,0.020304093992047,17.1280071961317
20,24,75000,20,1,1,1,0.462475982079807,0.38829436151012,0.0350876484985763,0.0172352712984333,17.1287118529307
21,24,75000,21,1,1,1,0.462918464932369,0.390203807679516,0.0366476012498579,0.0241182326129,17.1347447398596
22,24,75000,22,1,1,1,0.462681807298579,0.38949750233523,0.03562075831264,0.0200208900983442,17.1340589616842
23,24,75000,23,1,1,1,0.462628597327772,0.389051855995908,0.0352072063352778,0.0184449151183553,17.1070631630091
24,24,75000,24,1,1,1,0.462574859319129,0.38901398548449,0.0354763095721223,0.0194147190331172,17.1330179401674
25,24,75000,25,1,1,1,0.462697171268984,0.389347489223422,0.0358256465052538,0.019933224646488,17.1174334086351
26,24,75000,26,1,1,1,0.462637791743022,0.389170661237884,0.0353279162959478,0.0184178142074919,17.1123106813893
27,24,75000,27,1,1,1,0.46247912254685,0.388463197553624,0.035009307943157,0.0183679678359805,17.1496000673006
28,24,75000,28,1,1,1,0.462768430671147,0.389709170286149,0.0360206309320016,0.0208843051632893,17.1165704301798
29,24,75000,29,1,1,1,0.462638756040833,0.388938947355747,0.035511305119498,0.017987539271338,17.113838786839
30,24,75000,30,1,1,1,0.462428798688298,0.388265188715965,0.0349823505984425,0.0164931328275874,17.1388378142601
31,24,75000,31,1,1,1,0.462796806249179,0.389939197215164,0.036184557049274,0.0230947917224564,17.1319000506156
32,24,75000,32,1,1,1,0.462784306785537,0.389663398847812,0.0362228444314899,0.0218994414170645,17.1288130643029
33,24,75000,33,1,1,1,0.462684383540615,0.389220891179118,0.0355932383245664,0.0188954574851366,17.1203806558159
34,24,75000,34,1,1,1,0.462518208219945,0.38874484530537,0.0349171830668778,0.0178651147495006,17.1336151712116
35,24,75000,35,1,1,1,0.462623034409836,0.389111540229697,0.035579182035317,0.0189535990213811,17.1246962159905
36,24,75000,36,1,1,1,0.462597246430312,0.389007699891559,0.0355581171111954,0.0194732889920551,17.1264782232424
37,24,75000,37,1,1,1,0.462616955043632,0.389120608196066,0.0356358724969047,0.0194006311635685,17.1336845010118
38,24,75000,38,1,1,1,0.462722122802541,0.389447014236014,0.0357040717210536,0.0198729283345399,17.1092870208019
39,24,75000,39,1,1,1,0.46252425362288,0.388664773195567,0.035154611098735,0.0186921472383423,17.1403453458983
