"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
52,6,1000,52,0,1,0,0.0855692975680239,NA,0.0892294767401043,NA
53,6,1000,53,0,1,0,0.0932923814528013,NA,0.0995695975241447,NA
54,6,1000,54,0,1,0,0.0783198616319455,NA,0.0830441444858728,NA
55,6,1000,55,0,1,0,0.0906459300634126,NA,0.0975381099545564,NA
56,6,1000,56,0,1,0,0.0913845780345337,NA,0.0947383525747296,NA
57,6,1000,57,0,1,0,0.0847784637916026,NA,0.0899825747236691,NA
58,6,1000,58,0,1,0,0.087624297119201,NA,0.095194631410581,NA
59,6,1000,59,0,1,0,0.0853671122229515,NA,0.0915277080410648,NA
60,6,1000,60,0,1,0,0.0985433809346602,NA,0.111211725834593,NA
61,6,1000,61,0,1,0,0.0948556838932367,NA,0.101225866023445,NA
62,6,1000,62,0,1,0,0.0880367437899376,NA,0.0918221028624853,NA
63,6,1000,63,0,1,0,0.0910862875677661,NA,0.101059830925117,NA
64,6,1000,64,0,1,0,0.0967093880596999,NA,0.0979723484774833,NA
65,6,1000,65,0,0,0,0.101719051125154,NA,0.108518241761327,NA
66,6,1000,66,0,1,0,0.0890474485211193,NA,0.0966683133734992,NA
67,6,1000,67,0,1,0,0.101398434989729,NA,0.116071076970057,NA
68,6,1000,68,0,1,0,0.0889883490991957,NA,0.0995971429481894,NA
69,6,1000,69,0,1,0,0.0846004605549463,NA,0.0939632946177995,NA
70,6,1000,70,0,1,0,0.0867374425540589,NA,0.0931082554181657,NA
71,6,1000,71,0,1,0,0.0984342331069479,NA,0.107246816228706,NA
72,6,1000,72,0,1,0,0.0839088170758811,NA,0.0901305688307078,NA
73,6,1000,73,0,0,0,0.101232530054569,NA,0.110729788320742,NA
74,6,1000,74,0,1,0,0.0883453300041463,NA,0.0958288807983021,NA
75,6,1000,75,0,1,0,0.0907024583331794,NA,0.0912619191572541,NA
76,6,1000,76,0,1,0,0.0851454826467337,NA,0.0953192705120541,NA
77,6,1000,77,0,1,0,0.0920757239917859,NA,0.0954884663103273,NA
78,6,1000,78,0,1,0,0.0882751843648222,NA,0.0940945596566675,NA
79,6,1000,79,0,1,0,0.0917843876872601,NA,0.0956666638691942,NA
80,6,1000,80,0,1,0,0.0982119183429826,NA,0.110134639811127,NA
81,6,1000,81,0,1,0,0.0890871629235269,NA,0.0869558449107455,NA
82,6,1000,82,0,1,0,0.0910773361106265,NA,0.0975316560484605,NA
83,6,1000,83,0,1,0,0.0900320992996464,NA,0.0961627413261462,NA
84,6,1000,84,0,1,0,0.0977939328399344,NA,0.109452903941043,NA
85,6,1000,85,0,1,0,0.0880801904932176,NA,0.091217874983117,NA
86,6,1000,86,0,1,0,0.0964232474476731,NA,0.100386065836656,NA
87,6,1000,87,0,1,0,0.084057087782536,NA,0.0865597398846136,NA
88,6,1000,88,0,1,0,0.101168307417062,NA,0.117739461429839,NA
89,6,1000,89,0,1,0,0.0872789148198729,NA,0.0938919402572706,NA
90,6,1000,90,0,1,0,0.0924316675695583,NA,0.0986826390869827,NA
91,6,1000,91,0,1,0,0.0873709392724378,NA,0.0913307425307009,NA
92,6,1000,92,0,0,0,0.101559065710898,NA,0.111331982506467,NA
93,6,1000,93,0,1,0,0.0902435783239017,NA,0.0965604382527508,NA
94,6,1000,94,0,1,0,0.098942750566875,NA,0.101736898328276,NA
95,6,1000,95,0,1,0,0.0895989095988716,NA,0.0951231753714743,NA
96,6,1000,96,0,1,0,0.0873975144718326,NA,0.0923784262091034,NA
97,6,1000,97,0,1,0,0.0920528020407296,NA,0.0972098433333202,NA
98,6,1000,98,0,1,0,0.0905024890160389,NA,0.101941743342808,NA
99,6,1000,99,0,1,0,0.0896085068746452,NA,0.0950581090947817,NA
100,6,1000,100,0,1,0,0.0895273943697671,NA,0.0916422740143608,NA
101,6,1250,1,0,1,0,0.0810099726172625,NA,0.0870018446982328,NA
102,6,1250,2,0,1,0,0.0833156494711257,NA,0.0868447135889335,NA
103,6,1250,3,0,1,0,0.0980726166129862,NA,0.106352755617241,NA
104,6,1250,4,0,1,0,0.0935618982398995,NA,0.0987332839721233,NA
105,6,1250,5,0,1,0,0.091925260699621,NA,0.0989036836819539,NA
106,6,1250,6,0,1,0,0.0878305322457313,NA,0.0928027642283487,NA
107,6,1250,7,0,1,0,0.0923953746089788,NA,0.0981915507609661,NA
108,6,1250,8,0,1,0,0.0819848094242448,NA,0.0890905455904175,NA
109,6,1250,9,0,1,0,0.0829186857915124,NA,0.0897549954270702,NA
110,6,1250,10,0,1,0,0.0905398301928057,NA,0.0981423488105906,NA
111,6,1250,11,0,1,0,0.0873771216883114,NA,0.0907986919123985,NA
112,6,1250,12,0,1,0,0.0793336953406434,NA,0.0851628451643342,NA
113,6,1250,13,0,1,0,0.0920942818503582,NA,0.0979767911577406,NA
114,6,1250,14,0,1,0,0.0849931727028674,NA,0.0971196250138729,NA
115,6,1250,15,0,1,0,0.0793737750460852,NA,0.0825511375795939,NA
116,6,1250,16,0,1,0,0.0835741367699151,NA,0.08907642975538,NA
117,6,1250,17,0,1,0,0.0862927848484114,NA,0.0942089074851139,NA
118,6,1250,18,0,1,0,0.083997641889094,NA,0.0916557742469702,NA
119,6,1250,19,0,1,0,0.0897872389193995,NA,0.096736348200985,NA
120,6,1250,20,0,1,0,0.0898656929512606,NA,0.0963121465771662,NA
121,6,1250,21,0,1,0,0.0902943137569133,NA,0.097973363312287,NA
122,6,1250,22,0,1,0,0.0808951246876393,NA,0.0846801116062448,NA
123,6,1250,23,0,1,0,0.0898979272181002,NA,0.0920036890806928,NA
124,6,1250,24,0,1,0,0.0756243205808114,NA,0.0819298731659879,NA
125,6,1250,25,0,1,0,0.0833548559880483,NA,0.0878355368434891,NA
126,6,1250,26,0,1,0,0.0894724204494298,NA,0.0965347580551128,NA
127,6,1250,27,0,1,0,0.0871514436436724,NA,0.0915003262333455,NA
128,6,1250,28,0,1,0,0.0800142426530813,NA,0.0868700974909402,NA
129,6,1250,29,0,1,0,0.0923069658668826,NA,0.0994654940248656,NA
130,6,1250,30,0,1,0,0.0880397434625523,NA,0.0935465737673762,NA
131,6,1250,31,0,1,0,0.0888474677775691,NA,0.0915351624714197,NA
132,6,1250,32,0,1,0,0.0856083464635198,NA,0.0927255263070036,NA
133,6,1250,33,0,1,0,0.0856870057935421,NA,0.0847513183602874,NA
134,6,1250,34,0,1,0,0.0929936332955435,NA,0.0983754619432349,NA
135,6,1250,35,0,1,0,0.0830652652072106,NA,0.0859079796910155,NA
136,6,1250,36,0,1,0,0.0954352664387907,NA,0.0996861655423883,NA
137,6,1250,37,0,1,0,0.084864228863192,NA,0.089534345999261,NA
138,6,1250,38,0,1,0,0.0976262309773751,NA,0.104449654536983,NA
139,6,1250,39,0,1,0,0.0984836591756475,NA,0.0981109726548667,NA
140,6,1250,40,0,1,0,0.0926452285288888,NA,0.0947998594287366,NA
141,6,1250,41,0,1,0,0.092354883193071,NA,0.0913181634893145,NA
142,6,1250,42,0,1,0,0.0908158416022925,NA,0.0983269830810034,NA
143,6,1250,43,0,1,0,0.0823209535149051,NA,0.0877993898749687,NA
144,6,1250,44,0,1,0,0.0873349690271427,NA,0.092733799708237,NA
145,6,1250,45,0,1,0,0.0969323577347393,NA,0.104139822973527,NA
146,6,1250,46,0,0,0,0.102714074056487,NA,0.109268480123762,NA
147,6,1250,47,0,1,0,0.0939819989214428,NA,0.100419487934527,NA
148,6,1250,48,0,1,0,0.0854231663580741,NA,0.0899591753860918,NA
149,6,1250,49,0,1,0,0.0787364002197975,NA,0.0883690472819515,NA
150,6,1250,50,0,1,0,0.0935782182854963,NA,0.101603024018016,NA
151,6,1250,51,0,1,0,0.0800680769053197,NA,0.0906090217196632,NA
152,6,1250,52,0,1,0,0.0863426058084745,NA,0.0944158425496007,NA
153,6,1250,53,0,1,0,0.0892356243345234,NA,0.0981845545207323,NA
154,6,1250,54,0,1,0,0.0947673108108443,NA,0.101108321050525,NA
155,6,1250,55,0,1,0,0.0850959449207845,NA,0.0922634693580467,NA
156,6,1250,56,0,1,0,0.0910212987340836,NA,0.0918061423945169,NA
157,6,1250,57,0,1,0,0.098803010987693,NA,0.105185670597222,NA
158,6,1250,58,0,1,0,0.0959986618110882,NA,0.0976172249098273,NA
159,6,1250,59,0,1,0,0.08776049646238,NA,0.0955055207138309,NA
160,6,1250,60,0,1,0,0.087819183003994,NA,0.0930523799461193,NA
161,6,1250,61,0,1,0,0.093273022338202,NA,0.0941039035573422,NA
162,6,1250,62,0,1,0,0.0893383211716421,NA,0.0934819827751527,NA
163,6,1250,63,0,1,0,0.0956566935812498,NA,0.104562611684771,NA
164,6,1250,64,0,1,0,0.0934506046669233,NA,0.10132660559081,NA
165,6,1250,65,0,1,0,0.0967520556612991,NA,0.103343221807442,NA
166,6,1250,66,0,1,0,0.0984958454555492,NA,0.111384121489316,NA
167,6,1250,67,0,1,0,0.0855250567230198,NA,0.0918809388875328,NA
168,6,1250,68,0,1,0,0.0884240032884821,NA,0.0921610190107943,NA
169,6,1250,69,0,1,0,0.0908341816836927,NA,0.0939443660343669,NA
170,6,1250,70,0,1,0,0.0892347700051062,NA,0.095165576232389,NA
171,6,1250,71,0,1,0,0.0907156157983924,NA,0.0995799311253445,NA
172,6,1250,72,0,1,0,0.0937730311257015,NA,0.104024819633252,NA
173,6,1250,73,0,1,0,0.0825250126146787,NA,0.0865941165191036,NA
174,6,1250,74,0,1,0,0.098621362641569,NA,0.109503932733687,NA
175,6,1250,75,0,1,0,0.08853289175195,NA,0.0922097410797073,NA
176,6,1250,76,0,1,0,0.0799929775003885,NA,0.0905707934369245,NA
177,6,1250,77,0,1,0,0.0934637982359758,NA,0.100632259877636,NA
178,6,1250,78,0,1,0,0.09105782021532,NA,0.101371145394089,NA
179,6,1250,79,0,1,0,0.0852351999619053,NA,0.0913988492649253,NA
180,6,1250,80,0,1,0,0.0846200277725602,NA,0.0880043026636117,NA
181,6,1250,81,0,1,0,0.0881979644986633,NA,0.0915632084182648,NA
182,6,1250,82,0,1,0,0.0936314749490375,NA,0.104866342062741,NA
183,6,1250,83,0,1,0,0.079571811655966,NA,0.0829185426072985,NA
184,6,1250,84,0,1,0,0.0945384104947447,NA,0.0981855209787369,NA
185,6,1250,85,0,1,0,0.0932787690460191,NA,0.0969701515509137,NA
186,6,1250,86,0,1,0,0.0931932161997211,NA,0.0978038257148283,NA
187,6,1250,87,0,1,0,0.0892692974327097,NA,0.0921590362665351,NA
188,6,1250,88,0,1,0,0.093657829909814,NA,0.098295438307863,NA
189,6,1250,89,0,1,0,0.0905781901863354,NA,0.0967561351757701,NA
190,6,1250,90,0,1,0,0.0863120207512056,NA,0.0914822556259804,NA
191,6,1250,91,0,1,0,0.0873395608739077,NA,0.0892708388373135,NA
192,6,1250,92,0,1,0,0.0829723555149741,NA,0.0872106073258151,NA
193,6,1250,93,0,1,0,0.0862836106637914,NA,0.0931008504321,NA
194,6,1250,94,0,1,0,0.0793391089513734,NA,0.0868371923232531,NA
195,6,1250,95,0,1,0,0.0858912957729759,NA,0.091799265744643,NA
196,6,1250,96,0,1,0,0.0916283691995004,NA,0.0960195152173206,NA
197,6,1250,97,0,1,0,0.0804331141600341,NA,0.0875342490329355,NA
198,6,1250,98,0,1,0,0.0825367006102445,NA,0.0859446590758434,NA
199,6,1250,99,0,1,0,0.0965868738060913,NA,0.103870696856968,NA
200,6,1250,100,0,1,0,0.0879153556989998,NA,0.0908905623378614,NA
201,6,1500,1,0,1,0,0.0787713264876377,NA,0.0809591330690111,NA
202,6,1500,2,0,1,0,0.0696230157793569,NA,0.073726676929534,NA
203,6,1500,3,0,1,0,0.0899154733721157,NA,0.0938073155222014,NA
204,6,1500,4,0,1,0,0.0842011196565191,NA,0.0889423401168451,NA
205,6,1500,5,0,1,0,0.0729507206517047,NA,0.0764714140215786,NA
206,6,1500,6,0,1,0,0.0769968749797175,NA,0.0813612921835783,NA
207,6,1500,7,0,1,0,0.0789966670688233,NA,0.0821466645027217,NA
208,6,1500,8,0,1,0,0.0858297566733805,NA,0.0927428650896787,NA
209,6,1500,9,0,1,0,0.0800325967744939,NA,0.0856043661983486,NA
210,6,1500,10,0,1,0,0.0785529450966791,NA,0.088770716716198,NA
211,6,1500,11,0,1,0,0.0877787817299226,NA,0.0932708221910486,NA
212,6,1500,12,0,1,0,0.0941574686150601,NA,0.100622042011418,NA
213,6,1500,13,0,1,0,0.0774795911850408,NA,0.08056232583631,NA
214,6,1500,14,0,1,0,0.0869291775762124,NA,0.0950474277274308,NA
215,6,1500,15,0,1,0,0.0941508780274499,NA,0.0982962223906856,NA
216,6,1500,16,0,1,0,0.0782510849406894,NA,0.0849850467175245,NA
217,6,1500,17,0,1,0,0.0869886511317614,NA,0.0927878417698057,NA
218,6,1500,18,0,1,0,0.0918411681856051,NA,0.0974894301782139,NA
219,6,1500,19,0,1,0,0.0735118293459199,NA,0.076760536058182,NA
220,6,1500,20,0,1,0,0.0794803012352307,NA,0.0871134332457777,NA
221,6,1500,21,0,1,0,0.0753686630184977,NA,0.0833902133355448,NA
222,6,1500,22,0,1,0,0.0872653666598282,NA,0.0903869748521139,NA
223,6,1500,23,0,1,0,0.0914361357546816,NA,0.0961499660054335,NA
224,6,1500,24,0,1,0,0.085263338617617,NA,0.0931502620167947,NA
225,6,1500,25,0,1,0,0.0954332742664835,NA,0.0987013054613684,NA
226,6,1500,26,0,1,0,0.0900917362306369,NA,0.095410867963112,NA
227,6,1500,27,0,1,0,0.0842431999414568,NA,0.0894891988626436,NA
228,6,1500,28,0,1,0,0.0816813469011273,NA,0.0895926946420333,NA
229,6,1500,29,0,1,0,0.072118207735576,NA,0.077801431574208,NA
230,6,1500,30,0,1,0,0.0793246405537375,NA,0.0849705254029069,NA
231,6,1500,31,0,1,0,0.0958865866405869,NA,0.104956467850824,NA
232,6,1500,32,0,1,0,0.0855131270576759,NA,0.0858820207258624,NA
233,6,1500,33,0,1,0,0.0932454608866339,NA,0.102538307709277,NA
234,6,1500,34,0,1,0,0.0954323545962877,NA,0.104752441770764,NA
235,6,1500,35,0,1,0,0.09235238390905,NA,0.101124021846918,NA
236,6,1500,36,0,1,0,0.0774842139428955,NA,0.0828273994830244,NA
237,6,1500,37,0,1,0,0.088158202290201,NA,0.0916270863144007,NA
238,6,1500,38,0,1,0,0.0806084317092796,NA,0.0832233177608843,NA
239,6,1500,39,0,1,0,0.0845970943796567,NA,0.0879499420426699,NA
240,6,1500,40,0,1,0,0.0828907102079851,NA,0.091018240959203,NA
241,6,1500,41,0,1,0,0.0829503839683287,NA,0.0917840455164134,NA
242,6,1500,42,0,1,0,0.0779259392351153,NA,0.0851624665114858,NA
243,6,1500,43,0,1,0,0.0835506545940453,NA,0.0928334911779493,NA
244,6,1500,44,0,1,0,0.0782140423710481,NA,0.0851864681866886,NA
245,6,1500,45,0,1,0,0.0884801942239392,NA,0.0946248274715664,NA
246,6,1500,46,0,1,0,0.0861375360582698,NA,0.0917126476088469,NA
247,6,1500,47,0,1,0,0.0934067558137491,NA,0.0980543763268607,NA
248,6,1500,48,0,1,0,0.0811039993151841,NA,0.0847110359079077,NA
249,6,1500,49,0,1,0,0.0862576251634301,NA,0.0926349589253181,NA
250,6,1500,50,0,1,0,0.0828068027867191,NA,0.085304279389159,NA
251,6,1500,51,0,1,0,0.0920392340720592,NA,0.097459448155777,NA
252,6,1500,52,0,1,0,0.0775575134627751,NA,0.0863920125830434,NA
253,6,1500,53,0,1,0,0.0862732355174454,NA,0.0960843786198963,NA
254,6,1500,54,0,1,0,0.0962258581230368,NA,0.103003329648318,NA
255,6,1500,55,0,1,0,0.0750294165709561,NA,0.0813767749876571,NA
256,6,1500,56,0,1,0,0.0955440977080204,NA,0.101224458455068,NA
257,6,1500,57,0,1,0,0.0739456452575337,NA,0.0797790929896134,NA
258,6,1500,58,0,1,0,0.0993127933816629,NA,0.103837088331855,NA
259,6,1500,59,0,1,0,0.0913403701360558,NA,0.0975504942034692,NA
260,6,1500,60,0,1,0,0.0694493903149631,NA,0.0737389879705021,NA
261,6,1500,61,0,1,0,0.0890525974168411,NA,0.0981717190853534,NA
262,6,1500,62,0,1,0,0.0787356457319668,NA,0.0820218625887645,NA
263,6,1500,63,0,1,0,0.0729608782619529,NA,0.0744341014967626,NA
264,6,1500,64,0,1,0,0.079766993444971,NA,0.0879600942288847,NA
265,6,1500,65,0,1,0,0.0919484231244533,NA,0.100586620731129,NA
266,6,1500,66,0,1,0,0.0838592506421072,NA,0.0930793135927921,NA
267,6,1500,67,0,1,0,0.0917670107312486,NA,0.101625210132169,NA
268,6,1500,68,0,1,0,0.0872775606451826,NA,0.0910922800524524,NA
269,6,1500,69,0,1,0,0.0906796946637909,NA,0.0957631316701235,NA
270,6,1500,70,0,1,0,0.0789038008464978,NA,0.0791118901016517,NA
271,6,1500,71,0,1,0,0.0849960011050863,NA,0.083131169061624,NA
272,6,1500,72,0,1,0,0.0935816155418353,NA,0.100559138400102,NA
273,6,1500,73,0,1,0,0.0777660596737573,NA,0.0847286827549487,NA
274,6,1500,74,0,1,0,0.0889261455038503,NA,0.0967180122274807,NA
275,6,1500,75,0,1,0,0.0877995235345693,NA,0.0950523701767253,NA
276,6,1500,76,0,1,0,0.0720789559085263,NA,0.0749530383383643,NA
277,6,1500,77,0,1,0,0.08261595976231,NA,0.090849613630201,NA
278,6,1500,78,0,1,0,0.0949827256718442,NA,0.101754251182188,NA
279,6,1500,79,0,1,0,0.082387523200796,NA,0.0901038509603558,NA
280,6,1500,80,0,1,0,0.0780032195473141,NA,0.0808277002359683,NA
281,6,1500,81,0,1,0,0.0737423212149832,NA,0.0807234770288981,NA
282,6,1500,82,0,1,0,0.0883174623769277,NA,0.0913501126656492,NA
283,6,1500,83,0,1,0,0.0908792957013423,NA,0.0932968364691859,NA
284,6,1500,84,0,1,0,0.082257755236226,NA,0.0862015701184259,NA
285,6,1500,85,0,1,0,0.0851705432913688,NA,0.0891443295447488,NA
286,6,1500,86,0,1,0,0.0818951068444071,NA,0.0870492447288721,NA
287,6,1500,87,0,1,0,0.0900133310968104,NA,0.0954915743828705,NA
288,6,1500,88,0,1,0,0.0845150930369366,NA,0.0931360051638228,NA
289,6,1500,89,0,1,0,0.0818113158451752,NA,0.0881132325375853,NA
290,6,1500,90,0,1,0,0.0818444663304373,NA,0.0842881502291744,NA
291,6,1500,91,0,1,0,0.0756678355071468,NA,0.0792338589053576,NA
292,6,1500,92,0,1,0,0.0806097138160581,NA,0.0855998306878658,NA
293,6,1500,93,0,1,0,0.0954305317717116,NA,0.0988777544719918,NA
294,6,1500,94,0,1,0,0.087254222799255,NA,0.0930702121086302,NA
295,6,1500,95,0,1,0,0.0827964253099627,NA,0.0867381940649335,NA
296,6,1500,96,0,1,0,0.0897542260774929,NA,0.0970866857260808,NA
297,6,1500,97,0,1,0,0.092349895685613,NA,0.0990996844179753,NA
298,6,1500,98,0,1,0,0.0727588055923113,NA,0.0782783966452615,NA
299,6,1500,99,0,1,0,0.0873204984963919,NA,0.0897415305630141,NA
300,6,1500,100,0,1,0,0.0938552859580283,NA,0.0898149319773446,NA
301,6,1750,1,0,1,0,0.083403825640693,NA,0.0873686358521526,NA
302,6,1750,2,0,1,0,0.0774593216155318,NA,0.0796521509398661,NA
303,6,1750,3,0,1,0,0.0766075756465998,NA,0.0793887908324483,NA
304,6,1750,4,0,1,0,0.0692638498792149,NA,0.0757417490248464,NA
305,6,1750,5,0,1,0,0.0941281800831855,NA,0.10089672137943,NA
306,6,1750,6,0,1,0,0.0832497727601433,NA,0.0897314658733709,NA
307,6,1750,7,0,1,0,0.0857560512764176,NA,0.0918688880360313,NA
308,6,1750,8,0,1,0,0.0734005164603064,NA,0.0792947367165589,NA
309,6,1750,9,0,1,0,0.0759785408307216,NA,0.0836309479368978,NA
310,6,1750,10,0,1,0,0.0728513206680119,NA,0.0755866239129426,NA
311,6,1750,11,0,1,0,0.0889307821720417,NA,0.0940155910594724,NA
312,6,1750,12,0,1,0,0.0852997803305794,NA,0.0915663620908106,NA
313,6,1750,13,0,1,0,0.0761358421090859,NA,0.0798866827777999,NA
314,6,1750,14,0,1,0,0.0760084352007091,NA,0.0803482636219102,NA
315,6,1750,15,0,1,0,0.0756839382618385,NA,0.0778973814924274,NA
316,6,1750,16,0,1,0,0.0905664777619868,NA,0.0958912361130366,NA
317,6,1750,17,0,1,0,0.0872037066268484,NA,0.0922609977867568,NA
318,6,1750,18,0,1,0,0.0858200134816113,NA,0.0882668075482796,NA
319,6,1750,19,0,1,0,0.0789617113332921,NA,0.0814503742150715,NA
320,6,1750,20,0,1,0,0.0826257938468912,NA,0.0892299837731023,NA
321,6,1750,21,0,1,0,0.0817315475211377,NA,0.084643710526781,NA
322,6,1750,22,0,1,0,0.0830396644211109,NA,0.0872080782688709,NA
323,6,1750,23,0,1,0,0.0932424274582912,NA,0.0991048987643361,NA
324,6,1750,24,0,1,0,0.0786043155593856,NA,0.084840101983165,NA
325,6,1750,25,0,1,0,0.0798728655035322,NA,0.0860127681783665,NA
326,6,1750,26,0,1,0,0.0935808886156975,NA,0.101044566331765,NA
327,6,1750,27,0,1,0,0.0763004782196394,NA,0.080539320273635,NA
328,6,1750,28,0,1,0,0.0831713740415674,NA,0.0882807468716275,NA
329,6,1750,29,0,1,0,0.0701298536810645,NA,0.074007177150174,NA
330,6,1750,30,0,1,0,0.0826946584914102,NA,0.0854976197218268,NA
331,6,1750,31,0,1,0,0.0752468536346822,NA,0.080643577883102,NA
332,6,1750,32,0,1,0,0.0810962248282947,NA,0.0889757929881844,NA
333,6,1750,33,0,1,0,0.0907080956690285,NA,0.0965977183875803,NA
334,6,1750,34,0,1,0,0.0860578766021082,NA,0.0950632259606352,NA
335,6,1750,35,0,1,0,0.0809823542266015,NA,0.0847184756400832,NA
336,6,1750,36,0,1,0,0.0812277015388543,NA,0.0827917866111335,NA
337,6,1750,37,0,1,0,0.0814629069366079,NA,0.0904690048585421,NA
338,6,1750,38,0,1,0,0.0803696529034069,NA,0.0881184595347246,NA
339,6,1750,39,0,1,0,0.0753242610327869,NA,0.0818203227868308,NA
340,6,1750,40,0,1,0,0.0697532577224545,NA,0.0766309467771078,NA
341,6,1750,41,0,1,0,0.0807192188250649,NA,0.0870888743036264,NA
342,6,1750,42,0,1,0,0.0855602324354049,NA,0.0916855506927784,NA
343,6,1750,43,0,1,0,0.0913701395954708,NA,0.0959613298755129,NA
344,6,1750,44,0,1,0,0.0868074090986861,NA,0.0868247373525959,NA
345,6,1750,45,0,1,0,0.0673226655623147,NA,0.0669216343585102,NA
346,6,1750,46,0,1,0,0.0888299664738105,NA,0.09252833775072,NA
347,6,1750,47,0,1,0,0.0899568296114051,NA,0.0942005849516055,NA
348,6,1750,48,0,1,0,0.0754426833410139,NA,0.0826078988087133,NA
349,6,1750,49,0,1,0,0.0813061300039016,NA,0.088567208912128,NA
350,6,1750,50,0,1,0,0.0809381575922397,NA,0.0891133465598932,NA
351,6,1750,51,0,1,0,0.0885501144606648,NA,0.0958717625533548,NA
352,6,1750,52,0,1,0,0.0745622950795798,NA,0.0770200149682026,NA
353,6,1750,53,0,1,0,0.0793491664446964,NA,0.086787586595727,NA
354,6,1750,54,0,1,0,0.0976282499329187,NA,0.104969887901604,NA
355,6,1750,55,0,1,0,0.0927485228386168,NA,0.0991013938663702,NA
356,6,1750,56,0,1,0,0.078936580275194,NA,0.0827659434889724,NA
357,6,1750,57,0,1,0,0.0849815990937355,NA,0.0940815315613253,NA
358,6,1750,58,0,1,0,0.0822086801945204,NA,0.0878009763528535,NA
359,6,1750,59,0,1,0,0.0725740694936357,NA,0.0767086540862278,NA
360,6,1750,60,0,1,0,0.0799699795514697,NA,0.08804488084301,NA
