"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,6,2500,1,0,1,0,0.094818322814846,NA,0.104021382828051,NA,1.51360785430029
2,6,2500,2,0,1,0,0.0878273223195515,NA,0.0963167641033981,NA,1.53663277302442
3,6,2500,3,0,1,0,0.0867744939986415,NA,0.0938746913008774,NA,1.55514753099613
4,6,2500,4,0,1,0,0.0933382851127105,NA,0.100349941608161,NA,1.52007617869384
5,6,2500,5,0,1,0,0.084745500852244,NA,0.0935152095073829,NA,1.5704595974678
6,6,2500,6,0,1,0,0.0893810313738197,NA,0.0971676591705975,NA,1.58655207116629
7,6,2500,7,0,1,0,0.0919300815121323,NA,0.100167293705577,NA,1.54216150082718
8,6,2500,8,0,1,0,0.0897384404045987,NA,0.0974856833291329,NA,1.48327205699655
9,6,2500,9,0,1,0,0.0945171198503249,NA,0.103094213276937,NA,1.52782936028481
10,6,2500,10,0,1,0,0.0940134181318608,NA,0.101505591926557,NA,1.4870646512059
11,6,2500,11,0,1,0,0.089717420772222,NA,0.0985771687529035,NA,1.55055527777396
12,6,2500,12,0,1,0,0.0973151619423538,NA,0.106195387786553,NA,1.52315419610026
13,6,2500,13,0,1,0,0.0892040294751947,NA,0.0986783305205754,NA,1.5627656282127
14,6,2500,14,0,1,0,0.0875956731145009,NA,0.0960226123441421,NA,1.51651021767958
15,6,2500,15,0,1,0,0.0981702127096536,NA,0.1052960624713,NA,1.55996679778932
16,6,2500,16,0,1,0,0.0962022925268624,NA,0.105635351815614,NA,1.51418106135804
17,6,2500,17,0,1,0,0.0946130176343522,NA,0.101975799201726,NA,1.52025870026254
18,6,2500,18,1,1,0,0.0846704556131621,0.0499251934703938,0.0918410294122789,0.0521486019643976,1.53188217074832
19,6,2500,19,0,1,0,0.0948583729707068,NA,0.102550412459179,NA,1.50901627076116
20,6,2500,20,0,1,0,0.0923608374658762,NA,0.101153516870005,NA,1.50367300564789
21,6,2500,21,0,1,0,0.086326556097795,NA,0.0946555579980353,NA,1.56555200638662
22,6,2500,22,0,1,0,0.0938831182434893,NA,0.100973793753163,NA,1.5142376834152
23,6,2500,23,0,1,0,0.0943874537706566,NA,0.103505213506959,NA,1.54424602297906
24,6,2500,24,0,1,0,0.0904716082982209,NA,0.0998758462481384,NA,1.49901219425911
25,6,2500,25,0,1,0,0.0882587552000797,NA,0.0972433838738673,NA,1.52860197288643
26,6,2500,26,0,1,0,0.0919974785860172,NA,0.101504791146136,NA,1.54028274098993
27,6,2500,27,0,1,0,0.0949871305408572,NA,0.104461503614109,NA,1.48463948543103
28,6,2500,28,0,1,0,0.0941887532472931,NA,0.102283179821533,NA,1.56052453329785
29,6,2500,29,0,1,0,0.0888139421410329,NA,0.0972701583725399,NA,1.52796080750971
30,6,2500,30,0,1,0,0.0948952190826268,NA,0.103209163172978,NA,1.54779598138232
31,6,2500,31,0,1,0,0.0935248757214024,NA,0.101050508760356,NA,1.56061758200972
32,6,2500,32,0,1,0,0.0871141007174552,NA,0.0946902964410021,NA,1.57413009961493
33,6,2500,33,0,1,0,0.0892288432407331,NA,0.0959164277969469,NA,1.56143152882972
34,6,2500,34,0,1,0,0.0939909151105077,NA,0.103382218393706,NA,1.53806759123454
