"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,36,2000,1,0,1,0,0.0729878493862514,NA,0.0641330983819097,NA,4.31262743238063
2,36,2000,2,0,1,0,0.076693477047014,NA,0.0686184179983158,NA,4.18719022862958
3,36,2000,3,0,1,0,0.0924152687614006,NA,0.0817685931964068,NA,4.31411978611108
4,36,2000,4,0,1,0,0.0849449602393863,NA,0.0694630970621409,NA,4.27436771384213
5,36,2000,5,0,1,0,0.0783616035055016,NA,0.0693717821933323,NA,4.32108098151337
6,36,2000,6,0,1,0,0.0753649809450616,NA,0.0687850814761252,NA,4.36372234076433
7,36,2000,7,0,1,0,0.0744353390967713,NA,0.0560865913059919,NA,4.34474799935574
8,36,2000,8,0,1,0,0.0916623956225778,NA,0.0759391778752531,NA,4.32739418361567
9,36,2000,9,0,1,0,0.0926792388379539,NA,0.0772623888211753,NA,4.2427878740812
10,36,2000,10,0,1,0,0.0700527932891473,NA,0.063301143554122,NA,4.26809285799058
11,36,2000,11,0,1,0,0.0655004304223158,NA,0.0611366851680546,NA,4.26271508944011
12,36,2000,12,0,1,0,0.0686783874596339,NA,0.0658799213080006,NA,4.36497183886118
13,36,2000,13,0,1,0,0.0805668242497832,NA,0.0910749402465059,NA,4.22235404645836
14,36,2000,14,0,1,0,0.0789523694594454,NA,0.0729573449469037,NA,4.23926548714963
15,36,2000,15,0,1,0,0.0909608608963095,NA,0.0838674092312925,NA,4.31016404427159
16,36,2000,16,0,1,0,0.0778065368610239,NA,0.0669855868946043,NA,4.23433601143354
17,36,2000,17,0,1,0,0.066448107862691,NA,0.0643024321751078,NA,4.24244646040616
18,36,2000,18,0,1,0,0.0786487957674356,NA,0.0764312196777492,NA,4.28112633323146
19,36,2000,19,0,1,0,0.0872990968631785,NA,0.0684638910900612,NA,4.27207890591245
20,36,2000,20,0,1,0,0.0770713742161862,NA,0.0713689737392666,NA,4.33437216879144
21,36,2000,21,0,1,0,0.089309284147034,NA,0.0623732178335102,NA,4.30963106806933
22,36,2000,22,0,1,0,0.0811512223437635,NA,0.0683914325374326,NA,4.31275000509335
23,36,2000,23,0,1,0,0.0702679138749392,NA,0.0676701540351219,NA,4.18486861979481
24,36,2000,24,0,1,0,0.0770972465175955,NA,0.0727316790965572,NA,4.29254233139332
25,36,2000,25,0,1,0,0.0737782289003993,NA,0.0744376244658349,NA,4.29970959970078
26,36,2000,26,0,1,0,0.0901247686462061,NA,0.0807952230450493,NA,4.32735559002147
27,36,2000,27,0,1,0,0.0802106879647535,NA,0.0861029710175846,NA,4.17131945654531
28,36,2000,28,0,1,0,0.0793268742090812,NA,0.0787797924574766,NA,4.34460435158512
29,36,2000,29,0,1,0,0.0819461727642941,NA,0.0776211774794995,NA,4.2416147563639
30,36,2000,30,0,1,0,0.078265191306594,NA,0.0865170627398717,NA,4.36750414470269
31,36,2000,31,0,1,0,0.0797628852981007,NA,0.0708967704828618,NA,4.18074474637701
32,36,2000,32,0,1,0,0.0726920785779268,NA,0.0593997528785416,NA,4.1740640905224
33,36,2000,33,0,1,0,0.0753494001672938,NA,0.0649736859206261,NA,4.28267763722806
