"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,24,37500,1,1,1,1,0.0472094778796087,0.0275925978743061,0.0308678412930935,0.0308823263016566,144.060327779175
2,24,37500,2,1,1,1,0.0543653170862228,0.0343176155702234,0.0318802019880691,0.0373832531871848,142.460060541607
3,24,37500,3,1,1,1,0.0489262506429991,0.0296276876482593,0.0288044993771588,0.0294155178037161,143.764940171999
4,24,37500,4,1,1,1,0.0446547583950127,0.0246054199758297,0.0271883432170774,0.0272034795008216,144.871114624697
5,24,37500,5,1,1,1,0.0476708762450433,0.0282047853937794,0.0269365034430621,0.0269506846744205,143.199779037775
6,24,37500,6,1,1,1,0.0452199472391773,0.0258261105609599,0.0315360098131408,0.0315507349711544,144.018919011294
7,24,37500,7,1,1,1,0.048571330056048,0.0289715548128043,0.0306727630537378,0.0322396396314928,143.853972032105
8,24,37500,8,1,1,1,0.0501907271388482,0.0303990384460203,0.0257005891198754,0.0277231765997798,143.120039166551
9,24,37500,9,1,1,1,0.0489138967911208,0.0294294904711583,0.0253323436223124,0.0258656451189892,142.816598147641
10,24,37500,10,1,1,1,0.046539247190172,0.0275748414862245,0.0249559332874735,0.0273879181275216,144.076774229904
11,24,37500,11,1,1,1,0.0513114411782604,0.0326026398041238,0.0287634456020005,0.0287773462893121,143.241560638724
12,24,37500,12,1,1,1,0.0485019942374907,0.028854850145369,0.0281403328441307,0.0281546219701115,143.34996115313
13,24,37500,13,1,1,1,0.0501622808547947,0.0307241309170511,0.0297364385382821,0.029750381336625,143.077345697392
14,24,37500,14,1,1,1,0.0513331597671655,0.0317702407236121,0.0260570290484511,0.0272283507891501,142.269348876399
15,24,37500,15,1,1,1,0.0509877217684327,0.0323790586906268,0.0267662380960901,0.0274087020509561,142.835134809067
16,24,37500,16,1,1,1,0.0519601819862619,0.0317437783075901,0.0371385156977029,0.0371526293440432,143.054762822241
17,24,37500,17,1,1,1,0.0469812533132379,0.0273966102465604,0.0282068857304911,0.0282213081130998,143.584749216858
18,24,37500,18,1,1,1,0.0458597044554969,0.0254201817736983,0.0275358601464418,0.0275503918811074,143.729602658777
19,24,37500,19,1,1,1,0.052430450524387,0.0321576611432792,0.0336042673295082,0.0373107933192161,142.576275546177
20,24,37500,20,1,1,1,0.0455077611365693,0.0268182630371429,0.0255086073682399,0.0255233801398001,144.224171780046
21,24,37500,21,1,1,1,0.0523868431058497,0.032988099792804,0.0315566175870422,0.031570230768528,142.252872419651
22,24,37500,22,1,1,1,0.0553187128261995,0.0354628524402373,0.0269251003069836,0.0296768067183389,141.724463404319
23,24,37500,23,1,1,1,0.0503393719354495,0.0306667251305075,0.027006862214719,0.0273210891313558,143.467237120919
24,24,37500,24,1,1,1,0.0498423886545636,0.0299335252450603,0.0283898920796249,0.0284041547175122,143.179689323401
25,24,37500,25,1,1,1,0.0581007821267048,0.038589517318807,0.0314647369851992,0.0314779731419838,141.533856952635
26,24,37500,26,1,1,1,0.0471091856899193,0.0283035570370935,0.0305619559487233,0.0305763990268672,144.009293904066
27,24,37500,27,1,1,1,0.0507659158789431,0.0317468656185913,0.0305744176434553,0.032461490093884,142.847525588871
28,24,37500,28,1,1,1,0.0516225188105671,0.0327917331065309,0.0307135692748331,0.0307279242884406,142.634434671933
29,24,37500,29,1,1,1,0.0471414407085141,0.0278419921964329,0.0270694775619141,0.0319394613788782,144.43305318075
30,24,37500,30,1,1,1,0.0524196304347448,0.0326841077727116,0.0327453756017292,0.0327592905980178,142.532015136498
31,24,37500,31,1,1,1,0.0572740091270706,0.0391691638610507,0.0280821062092516,0.0292904837677579,141.58611718805
32,24,37500,32,1,1,1,0.0465279865941376,0.0267497234555995,0.0238895962463608,0.0239041575427247,144.313173649559
33,24,37500,33,1,1,1,0.0421080026889629,0.0211799618790613,0.0314791514800874,0.0314943666648856,144.754880345273
34,24,37500,34,1,1,1,0.0529078848819237,0.0338968378559842,0.0263130963841304,0.0284959717582973,141.83242701791
35,24,37500,35,1,1,1,0.0512491054284469,0.0327230497309455,0.0236736379397642,0.0252170427328549,142.517013269448
36,24,37500,36,1,1,1,0.0482435114049588,0.0284045500087136,0.03028184500914,0.0312685886375234,143.143055594649
37,24,37500,37,1,1,1,0.0491156961815638,0.0304041899895887,0.0281962785116845,0.0287964696890835,143.432987269967
38,24,37500,38,1,1,1,0.0537620051610766,0.0351920522968091,0.0252002422386795,0.0264061249830664,142.605593540426
39,24,37500,39,1,1,1,0.0506705397000562,0.0319313363014511,0.0286780669967768,0.0312971730925598,143.778806154787
40,24,37500,40,1,1,1,0.0498650220538479,0.0307156354425699,0.0324583658246902,0.0335252246417776,143.291574545245
41,24,37500,41,1,1,1,0.0495985360953051,0.0300310309332184,0.0252962712687203,0.0253106159357072,143.331165393656
42,24,37500,42,1,1,1,0.0522443530825706,0.0322613447527562,0.0301913515674077,0.0321149223538334,142.901967846801
43,24,37500,43,1,1,1,0.043475399940758,0.0240457792149809,0.0259502830992486,0.0280639415814095,144.779366653757
44,24,37500,44,1,1,1,0.0522238032145659,0.033496488472191,0.0280382168031697,0.0280519499721884,142.630554674539
45,24,37500,45,1,1,1,0.0469056861832294,0.0266124771626255,0.0305638560036185,0.0305783972280931,143.978905616561
46,24,37500,46,1,1,1,0.052004112636127,0.0331809641762217,0.0311582494467907,0.0311722178102052,143.08482224579
47,24,37500,47,1,1,1,0.0498932896678454,0.0307794723312353,0.0303865994502016,0.0314184720100002,143.161206874331
48,24,37500,48,1,1,1,0.0442968054261225,0.0249890776174023,0.0254405163483041,0.0254556486346606,144.788278940874
49,24,37500,49,1,1,1,0.051840183576074,0.0321312521007619,0.0251096559988923,0.0281359416823923,142.683175425289
50,24,37500,50,1,1,1,0.0485759940942387,0.0280449291675814,0.0285469278732239,0.0285613543027375,143.67559034066
51,24,37500,51,1,1,1,0.0502758261703618,0.0309790975759827,0.0318995534577153,0.031913721138226,142.761969468814
52,24,37500,52,1,1,1,0.046865483146026,0.0281540420227284,0.0280742219560174,0.0280891744146304,144.835066984197
53,24,37500,53,1,1,1,0.0503015948046845,0.0316184835814368,0.0285145403229254,0.0285286639042613,143.665362159108
54,24,37500,54,1,1,1,0.0471188426274176,0.0262454771663462,0.0288105150238592,0.0307357282456745,143.938384010468
55,24,37500,55,1,1,1,0.0452441026205136,0.0248050902149373,0.0315935685021326,0.0316088965330818,144.33967893151
56,24,37500,56,1,1,1,0.0606251476118545,0.0428129237019878,0.0301122594490659,0.0301252763787297,140.68148432975
57,24,37500,57,1,1,1,0.0491583312671771,0.0303186874025339,0.023137637423349,0.0235139642407653,142.795928682511
