"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
28,18,10000,28,0,0,0,0.484457527074972,NA,0.0975462200512301,NA
29,18,10000,29,0,0,0,0.486194005955965,NA,0.105946134405759,NA
30,18,10000,30,0,0,0,0.486790899898624,NA,0.105432767645348,NA
31,18,10000,31,0,0,0,0.485356867877407,NA,0.100726928673694,NA
32,18,10000,32,0,0,0,0.485697396551854,NA,0.102756820714888,NA
33,18,10000,33,0,0,0,0.485318976833412,NA,0.0995937572717715,NA
34,18,10000,34,0,0,0,0.486510589560263,NA,0.10558254517881,NA
35,18,10000,35,0,0,0,0.487464218976812,NA,0.108639099975842,NA
36,18,10000,36,0,0,0,0.484910089612667,NA,0.0992225038924753,NA
37,18,10000,37,0,0,0,0.486547548822719,NA,0.102365546869529,NA
38,18,10000,38,0,0,0,0.487269801684849,NA,0.106250057444929,NA
39,18,10000,39,0,0,0,0.487894740941904,NA,0.110631186583894,NA
40,18,10000,40,0,0,0,0.486944869517191,NA,0.105376170401747,NA
41,18,10000,41,0,0,0,0.486658361745276,NA,0.106223702257222,NA
42,18,10000,42,0,0,0,0.487626718195263,NA,0.10833478828743,NA
43,18,10000,43,0,0,0,0.485636990289561,NA,0.10149666187089,NA
44,18,10000,44,0,0,0,0.485012984342271,NA,0.098380794347364,NA
45,18,10000,45,0,0,0,0.485124212546258,NA,0.0976965868105509,NA
46,18,10000,46,0,0,0,0.486186125695719,NA,0.102856122248715,NA
47,18,10000,47,0,0,0,0.486504083174467,NA,0.104859178101221,NA
48,18,10000,48,0,0,0,0.486369129436996,NA,0.104758392313082,NA
49,18,10000,49,0,0,0,0.486536186432426,NA,0.104601118744033,NA
50,18,10000,50,0,0,0,0.485655424021545,NA,0.100022750396276,NA
51,18,10000,51,0,0,0,0.485517678519553,NA,0.101601777892607,NA
52,18,10000,52,0,0,0,0.487235355944065,NA,0.108702933025367,NA
53,18,10000,53,0,0,0,0.485440131402084,NA,0.101000363173979,NA
54,18,10000,54,0,0,0,0.487132084484799,NA,0.106533706434481,NA
55,18,10000,55,0,0,0,0.48680126864017,NA,0.103614457186287,NA
56,18,10000,56,0,0,0,0.48536609473803,NA,0.102232493480106,NA
57,18,10000,57,0,0,0,0.487253057308132,NA,0.105971719471921,NA
58,18,10000,58,0,0,0,0.486899321556892,NA,0.105804709446843,NA
59,18,10000,59,0,0,0,0.487741400706218,NA,0.110868009930127,NA
60,18,10000,60,0,0,0,0.487964040217428,NA,0.109922663983378,NA
61,18,10000,61,0,0,0,0.485152288837436,NA,0.0984292233701289,NA
62,18,10000,62,0,0,0,0.485854432141465,NA,0.102042410678444,NA
63,18,10000,63,0,0,0,0.486441471078405,NA,0.103705821323667,NA
64,18,10000,64,0,0,0,0.486125058245132,NA,0.103629556002484,NA
65,18,10000,65,0,0,0,0.486034573437192,NA,0.104334292686009,NA
66,18,10000,66,0,0,0,0.488257897725349,NA,0.111329989453988,NA
67,18,10000,67,0,0,0,0.486318763854774,NA,0.103248955375271,NA
68,18,10000,68,0,0,0,0.48569630421505,NA,0.102949033906622,NA
69,18,10000,69,0,0,0,0.48757081561024,NA,0.108619002606474,NA
70,18,10000,70,0,0,0,0.485657194613902,NA,0.101698062929604,NA
71,18,10000,71,0,0,0,0.485227070565158,NA,0.0994168223632682,NA
72,18,10000,72,0,0,0,0.485403720048598,NA,0.100861830625759,NA
73,18,10000,73,0,0,0,0.48745122468227,NA,0.10752568344142,NA
74,18,10000,74,0,0,0,0.486921486303792,NA,0.10497595177868,NA
75,18,10000,75,0,0,0,0.485432627272409,NA,0.101200871693112,NA
76,18,10000,76,0,0,0,0.484953111094897,NA,0.0994422401978532,NA
77,18,10000,77,0,0,0,0.486014385549295,NA,0.103289331435145,NA
78,18,10000,78,0,0,0,0.484754402392843,NA,0.0974017262637832,NA
79,18,10000,79,0,0,0,0.48475830465124,NA,0.0968061248854416,NA
80,18,10000,80,0,0,0,0.487004297741909,NA,0.106466414736506,NA
81,18,10000,81,0,0,0,0.485280668816504,NA,0.0966314510278815,NA
82,18,10000,82,0,0,0,0.4843317900779,NA,0.0980489665637224,NA
83,18,10000,83,0,0,0,0.485370294623311,NA,0.100727719867584,NA
84,18,10000,84,0,0,0,0.485356687283905,NA,0.100067420635131,NA
85,18,10000,85,0,0,0,0.486922397569934,NA,0.105482729799333,NA
86,18,10000,86,0,0,0,0.486558800511342,NA,0.105761475079317,NA
87,18,10000,87,0,0,0,0.484432400613027,NA,0.0955001165905759,NA
88,18,10000,88,0,0,0,0.488454964607564,NA,0.10980619763206,NA
89,18,10000,89,0,0,0,0.486673662930018,NA,0.106426529486325,NA
90,18,10000,90,0,0,0,0.485863971709247,NA,0.100862688045091,NA
91,18,10000,91,0,0,0,0.485156942075965,NA,0.0972058183341628,NA
92,18,10000,92,0,0,0,0.486245073099255,NA,0.103888909147527,NA
93,18,10000,93,0,0,0,0.485108054594662,NA,0.0990317018008928,NA
94,18,10000,94,0,0,0,0.485100703914104,NA,0.100197511392331,NA
95,18,10000,95,0,0,0,0.487926797871991,NA,0.109592153386044,NA
96,18,10000,96,0,0,0,0.48724104171631,NA,0.107239743541669,NA
97,18,10000,97,0,0,0,0.485170019689291,NA,0.0999455602407329,NA
98,18,10000,98,0,0,0,0.485411429668731,NA,0.100213836795555,NA
99,18,10000,99,0,0,0,0.485472475911427,NA,0.100348015240909,NA
100,18,10000,100,0,0,0,0.484421017674043,NA,0.0959871850082219,NA
101,18,12500,1,0,0,0,0.485208022904973,NA,0.0992252147091721,NA
102,18,12500,2,0,0,0,0.484766217032257,NA,0.0983307510529369,NA
103,18,12500,3,0,0,0,0.485555730759577,NA,0.0996138255334888,NA
104,18,12500,4,0,0,0,0.487238153856462,NA,0.10573046379668,NA
105,18,12500,5,0,0,0,0.485320606478254,NA,0.100988240846256,NA
106,18,12500,6,0,0,0,0.484750565166103,NA,0.0993160998727391,NA
107,18,12500,7,0,0,0,0.485032987891014,NA,0.0974610068023263,NA
108,18,12500,8,0,0,0,0.487317748579696,NA,0.106352429480955,NA
109,18,12500,9,0,0,0,0.48531831902644,NA,0.100143372458536,NA
110,18,12500,10,0,0,0,0.486704001295648,NA,0.106259385203537,NA
111,18,12500,11,0,0,0,0.484083678608618,NA,0.095874924130325,NA
112,18,12500,12,0,0,0,0.487039516464304,NA,0.106599104903425,NA
113,18,12500,13,0,0,0,0.483134883715869,NA,0.0920739680338222,NA
114,18,12500,14,0,0,0,0.485186166525906,NA,0.1004136100778,NA
115,18,12500,15,0,0,0,0.487218772403046,NA,0.106372172346551,NA
116,18,12500,16,0,0,0,0.484798235553428,NA,0.0995983361686995,NA
117,18,12500,17,0,0,0,0.486649663413045,NA,0.103061234225228,NA
118,18,12500,18,0,0,0,0.484338320464794,NA,0.0948659151855182,NA
119,18,12500,19,0,0,0,0.485560904837637,NA,0.101651854522329,NA
120,18,12500,20,0,0,0,0.485156720926874,NA,0.100141737416487,NA
121,18,12500,21,0,0,0,0.485614386318754,NA,0.101914434376335,NA
122,18,12500,22,0,0,0,0.485489545263308,NA,0.101135748890403,NA
123,18,12500,23,0,0,0,0.48534012298644,NA,0.101250974804268,NA
124,18,12500,24,0,0,0,0.485636627884576,NA,0.10099784611771,NA
125,18,12500,25,0,0,0,0.485306167527797,NA,0.101349728045785,NA
126,18,12500,26,0,0,0,0.488172252291715,NA,0.111356303498296,NA
127,18,12500,27,0,0,0,0.484278647752025,NA,0.096454413357545,NA
128,18,12500,28,0,0,0,0.485754990938963,NA,0.101126200678431,NA
129,18,12500,29,0,0,0,0.48432646705953,NA,0.0959899757394634,NA
130,18,12500,30,0,0,0,0.487160529225808,NA,0.108259907633714,NA
131,18,12500,31,0,0,0,0.484584616582,NA,0.0970173791663349,NA
132,18,12500,32,0,0,0,0.484596119529375,NA,0.0977594095821074,NA
133,18,12500,33,0,0,0,0.488255417695802,NA,0.108915269946342,NA
134,18,12500,34,0,0,0,0.485999691828638,NA,0.102379327240166,NA
135,18,12500,35,0,0,0,0.483951893712982,NA,0.0944084449395565,NA
136,18,12500,36,0,0,0,0.485820715398809,NA,0.0995822970864942,NA
137,18,12500,37,0,0,0,0.483971643016625,NA,0.0943705698574099,NA
138,18,12500,38,0,0,0,0.484923189407558,NA,0.0993839364586758,NA
139,18,12500,39,0,0,0,0.485574731134169,NA,0.104182686521901,NA
140,18,12500,40,0,0,0,0.485796341632807,NA,0.102188497676055,NA
141,18,12500,41,0,0,0,0.484306187436142,NA,0.0963184780784453,NA
142,18,12500,42,0,0,0,0.484733944669525,NA,0.0990828182320765,NA
143,18,12500,43,0,0,0,0.48566702647847,NA,0.103054551339493,NA
144,18,12500,44,0,0,0,0.484921588716545,NA,0.0986799366274933,NA
145,18,12500,45,0,0,0,0.48500056448205,NA,0.0989688604267106,NA
146,18,12500,46,0,0,0,0.484924955161541,NA,0.0995097339954121,NA
147,18,12500,47,0,0,0,0.484772666038473,NA,0.0975062053582711,NA
148,18,12500,48,0,0,0,0.483826551814297,NA,0.0962377944230594,NA
149,18,12500,49,0,0,0,0.485900262464272,NA,0.102462664569766,NA
150,18,12500,50,0,0,0,0.484857543410925,NA,0.0976945615587077,NA
151,18,12500,51,0,0,0,0.485562197482013,NA,0.100977119106855,NA
152,18,12500,52,0,0,0,0.484425722287736,NA,0.0963306530829741,NA
153,18,12500,53,0,0,0,0.485173160016782,NA,0.101000306481789,NA
154,18,12500,54,0,0,0,0.484506188457898,NA,0.0972582166178448,NA
155,18,12500,55,0,0,0,0.485598482460476,NA,0.101323348599719,NA
156,18,12500,56,0,0,0,0.48641536461872,NA,0.104741180497319,NA
157,18,12500,57,0,0,0,0.486523248772072,NA,0.105320996537304,NA
158,18,12500,58,0,0,0,0.485117332992732,NA,0.0985631200367698,NA
159,18,12500,59,0,0,0,0.485498916107384,NA,0.0998911603779053,NA
160,18,12500,60,0,0,0,0.486852674480866,NA,0.106207800361712,NA
161,18,12500,61,0,0,0,0.485401653523484,NA,0.0989054979905069,NA
162,18,12500,62,0,0,0,0.486048057965102,NA,0.102805175101932,NA
163,18,12500,63,0,0,0,0.485816823616679,NA,0.100405787266438,NA
164,18,12500,64,0,0,0,0.486125191172526,NA,0.101622590520649,NA
165,18,12500,65,0,0,0,0.4847720134985,NA,0.0989696087173361,NA
166,18,12500,66,0,0,0,0.485101291591371,NA,0.100019669494518,NA
167,18,12500,67,0,0,0,0.485322720770909,NA,0.0980936039514944,NA
168,18,12500,68,0,0,0,0.485822426920711,NA,0.103151669613242,NA
169,18,12500,69,0,0,0,0.485201553853199,NA,0.0995598765385673,NA
170,18,12500,70,0,0,0,0.484228642275909,NA,0.0950199125327171,NA
171,18,12500,71,0,0,0,0.485208216631225,NA,0.0981883556705228,NA
172,18,12500,72,0,0,0,0.484884437180735,NA,0.0979111329696173,NA
173,18,12500,73,0,0,0,0.488480375599364,NA,0.1114883468031,NA
174,18,12500,74,0,0,0,0.484676494057345,NA,0.0963774205221974,NA
175,18,12500,75,0,0,0,0.486752610064579,NA,0.108485975710013,NA
176,18,12500,76,0,0,0,0.483686052799362,NA,0.0935341973704453,NA
177,18,12500,77,0,0,0,0.484627272635878,NA,0.0970258292295964,NA
178,18,12500,78,0,0,0,0.485334055304903,NA,0.101656336040183,NA
179,18,12500,79,0,0,0,0.484400780798096,NA,0.0977536328410723,NA
180,18,12500,80,0,0,0,0.48569060458621,NA,0.100117958041391,NA
181,18,12500,81,0,0,0,0.485541703224416,NA,0.10048956652521,NA
182,18,12500,82,0,0,0,0.484112202032576,NA,0.0970582638863739,NA
183,18,12500,83,0,0,0,0.485512316029379,NA,0.100837206363527,NA
184,18,12500,84,0,0,0,0.484937367000031,NA,0.0998012377316818,NA
185,18,12500,85,0,0,0,0.485077581247883,NA,0.100920116454653,NA
186,18,12500,86,0,0,0,0.485773551056194,NA,0.101828242397239,NA
187,18,12500,87,0,0,0,0.485239818836711,NA,0.100296216377108,NA
188,18,12500,88,0,0,0,0.484350617891478,NA,0.0959855273771582,NA
189,18,12500,89,0,0,0,0.485762963130927,NA,0.102522713252862,NA
190,18,12500,90,0,0,0,0.486159052357969,NA,0.10189503996527,NA
191,18,12500,91,0,0,0,0.484889689075623,NA,0.0975948244639816,NA
192,18,12500,92,0,0,0,0.485597575639676,NA,0.0983145441836297,NA
193,18,12500,93,0,0,0,0.485522287543307,NA,0.101890633944863,NA
194,18,12500,94,0,0,0,0.486480537432639,NA,0.103232454397652,NA
195,18,12500,95,0,0,0,0.485135713757795,NA,0.0996785411328961,NA
196,18,12500,96,0,0,0,0.487389046409935,NA,0.108982705179395,NA
197,18,12500,97,0,0,0,0.485248658647386,NA,0.10057951496913,NA
198,18,12500,98,0,0,0,0.484187795252448,NA,0.0942653198521227,NA
199,18,12500,99,0,0,0,0.484173797011328,NA,0.096459570422487,NA
200,18,12500,100,0,0,0,0.485761397001941,NA,0.101765949329454,NA
201,18,15000,1,0,0,0,0.485107897559944,NA,0.0991740784467811,NA
202,18,15000,2,0,0,0,0.484331798903828,NA,0.0965599638293454,NA
203,18,15000,3,0,0,0,0.485329301638926,NA,0.099884230603951,NA
204,18,15000,4,0,0,0,0.48368267631177,NA,0.0933272770434608,NA
205,18,15000,5,0,0,0,0.485462697678466,NA,0.101712284241517,NA
206,18,15000,6,0,0,0,0.483928004604423,NA,0.0938964777440039,NA
207,18,15000,7,0,0,0,0.483895119302969,NA,0.0939806001314838,NA
208,18,15000,8,0,0,0,0.485937004289398,NA,0.100993804341593,NA
209,18,15000,9,0,0,0,0.483297795132139,NA,0.0927118723038276,NA
210,18,15000,10,0,0,0,0.486359028174264,NA,0.103204141912529,NA
211,18,15000,11,0,0,0,0.484433900994721,NA,0.0974508096710659,NA
212,18,15000,12,0,0,0,0.484905843974024,NA,0.0985254296838197,NA
213,18,15000,13,0,0,0,0.485227132544984,NA,0.0996261017551258,NA
214,18,15000,14,0,0,0,0.483972388540774,NA,0.0947530875338926,NA
215,18,15000,15,0,0,0,0.485685054955964,NA,0.101227606757442,NA
216,18,15000,16,0,0,0,0.484728426104445,NA,0.0979094441384481,NA
217,18,15000,17,0,0,0,0.484394609976923,NA,0.0978992022968409,NA
218,18,15000,18,0,0,0,0.484036775608484,NA,0.0962115656822886,NA
219,18,15000,19,0,0,0,0.484473459047959,NA,0.0975249489750242,NA
220,18,15000,20,0,0,0,0.48578106565357,NA,0.100029790699989,NA
221,18,15000,21,0,0,0,0.484424360340266,NA,0.0952242090473709,NA
222,18,15000,22,0,0,0,0.484228034736673,NA,0.0955462925516495,NA
223,18,15000,23,0,0,0,0.483713132504475,NA,0.0931379738781201,NA
224,18,15000,24,0,0,0,0.484596376118782,NA,0.0975103415609292,NA
225,18,15000,25,0,0,0,0.484248056559993,NA,0.0951086252435316,NA
226,18,15000,26,0,0,0,0.484767917950005,NA,0.0975441203116305,NA
227,18,15000,27,0,0,0,0.483201547069339,NA,0.0919215181719617,NA
228,18,15000,28,0,0,0,0.484858144674586,NA,0.0969789682249811,NA
229,18,15000,29,0,0,0,0.483860987697734,NA,0.0951323565890259,NA
230,18,15000,30,0,0,0,0.484765313142785,NA,0.0985935467131398,NA
231,18,15000,31,0,0,0,0.484148719666388,NA,0.0963756712434335,NA
232,18,15000,32,0,0,0,0.484536933235398,NA,0.0975509795460467,NA
233,18,15000,33,0,0,0,0.483928704552673,NA,0.0947057177013364,NA
234,18,15000,34,0,0,0,0.483942310315848,NA,0.0956063108255521,NA
235,18,15000,35,0,0,0,0.484092827398637,NA,0.0967744211497629,NA
236,18,15000,36,0,0,0,0.486276150660729,NA,0.105254226004362,NA
237,18,15000,37,0,0,0,0.485568137457611,NA,0.0997278584120053,NA
238,18,15000,38,0,0,0,0.484243853497837,NA,0.095618169942488,NA
239,18,15000,39,0,0,0,0.484050184033502,NA,0.096867437466,NA
240,18,15000,40,0,0,0,0.483843687397344,NA,0.0946758709318801,NA
241,18,15000,41,0,0,0,0.485023323999066,NA,0.0963835789671335,NA
242,18,15000,42,0,0,0,0.484686975588108,NA,0.0979460739687681,NA
243,18,15000,43,0,0,0,0.483646178980897,NA,0.0944177144202777,NA
244,18,15000,44,0,0,0,0.483366926881808,NA,0.0932780752295094,NA
245,18,15000,45,0,0,0,0.486039380821196,NA,0.102951891703572,NA
246,18,15000,46,0,0,0,0.484773287358121,NA,0.0975242985287043,NA
247,18,15000,47,0,0,0,0.483719451169593,NA,0.0955516341198605,NA
248,18,15000,48,0,0,0,0.484758881994456,NA,0.0996456894284891,NA
249,18,15000,49,0,0,0,0.484458910040377,NA,0.0961598492482745,NA
250,18,15000,50,0,0,0,0.484267098794221,NA,0.0943022593164389,NA
251,18,15000,51,0,0,0,0.486849576924171,NA,0.102921552506836,NA
252,18,15000,52,0,0,0,0.484101292977784,NA,0.0955345628493484,NA
253,18,15000,53,0,0,0,0.486510802813,NA,0.101944215301563,NA
254,18,15000,54,0,0,0,0.484003121676294,NA,0.0951819920560497,NA
255,18,15000,55,0,0,0,0.485216147927298,NA,0.100337556122499,NA
256,18,15000,56,0,0,0,0.485293122445982,NA,0.100591323032108,NA
257,18,15000,57,0,0,0,0.484388998947774,NA,0.0966428172716704,NA
258,18,15000,58,0,0,0,0.485038285968641,NA,0.0993728641283856,NA
259,18,15000,59,0,0,0,0.484676363652663,NA,0.0964912126718118,NA
260,18,15000,60,0,0,0,0.485097206611398,NA,0.100082763515684,NA
261,18,15000,61,0,0,0,0.484523104561782,NA,0.0975623283928753,NA
262,18,15000,62,0,0,0,0.48383597861354,NA,0.0959045901817988,NA
263,18,15000,63,0,0,0,0.485426807227176,NA,0.0995608681498495,NA
264,18,15000,64,0,0,0,0.485387770346302,NA,0.101136899056666,NA
265,18,15000,65,0,0,0,0.485778639047432,NA,0.102906558965009,NA
266,18,15000,66,0,0,0,0.484147550222733,NA,0.0961725747461185,NA
267,18,15000,67,0,0,0,0.484700233485664,NA,0.0970353851268644,NA
268,18,15000,68,0,0,0,0.48338751584197,NA,0.0920906562752412,NA
269,18,15000,69,0,0,0,0.484679420626978,NA,0.0972700207289743,NA
270,18,15000,70,0,0,0,0.484101123111081,NA,0.0949886249718173,NA
271,18,15000,71,0,0,0,0.485614275102056,NA,0.0987515157513036,NA
272,18,15000,72,0,0,0,0.484840915373888,NA,0.0969438604871874,NA
273,18,15000,73,0,0,0,0.483585727429794,NA,0.0935282682644379,NA
274,18,15000,74,0,0,0,0.484511395276855,NA,0.0989381152485904,NA
275,18,15000,75,0,0,0,0.484049284448098,NA,0.0947276395786253,NA
276,18,15000,76,0,0,0,0.485208022977762,NA,0.0987694020871024,NA
277,18,15000,77,0,0,0,0.483866290409112,NA,0.0954455833124056,NA
278,18,15000,78,0,0,0,0.485004196753088,NA,0.100832438884493,NA
279,18,15000,79,0,0,0,0.485952604140296,NA,0.100816799998786,NA
280,18,15000,80,0,0,0,0.485646866325206,NA,0.100590276582879,NA
281,18,15000,81,0,0,0,0.485930587853244,NA,0.103902434639074,NA
282,18,15000,82,0,0,0,0.487025986343903,NA,0.10478226935317,NA
283,18,15000,83,0,0,0,0.484566112318167,NA,0.0965706507500082,NA
284,18,15000,84,0,0,0,0.484285571028048,NA,0.0947760045154324,NA
285,18,15000,85,0,0,0,0.48449676967633,NA,0.0975927112171528,NA
286,18,15000,86,0,0,0,0.484570782358276,NA,0.0960138515487422,NA
287,18,15000,87,0,0,0,0.484510854199933,NA,0.0967564141276125,NA
288,18,15000,88,0,0,0,0.484407173318244,NA,0.0962839077054725,NA
289,18,15000,89,0,0,0,0.484587512887431,NA,0.0983352286116664,NA
290,18,15000,90,0,0,0,0.485220316663364,NA,0.10190890509047,NA
291,18,15000,91,0,0,0,0.484495923772402,NA,0.0957535284594526,NA
292,18,15000,92,0,0,0,0.485136989751059,NA,0.0988843884711696,NA
293,18,15000,93,0,0,0,0.483000228988606,NA,0.0927671288951397,NA
294,18,15000,94,0,0,0,0.484205407271271,NA,0.0958856628629935,NA
295,18,15000,95,0,0,0,0.484612910007246,NA,0.0952679044587659,NA
296,18,15000,96,0,0,0,0.484587577980295,NA,0.0971997214515677,NA
297,18,15000,97,0,0,0,0.484117226918832,NA,0.0973783677508021,NA
298,18,15000,98,0,0,0,0.485485207878221,NA,0.0976658437611453,NA
299,18,15000,99,0,0,0,0.48409404900971,NA,0.0950273142176538,NA
300,18,15000,100,0,0,0,0.483787986767693,NA,0.0935470673721099,NA
301,18,17500,1,0,0,0,0.484878254459422,NA,0.0982964850813064,NA
302,18,17500,2,0,0,0,0.483680989250455,NA,0.0934031653172181,NA
303,18,17500,3,0,0,0,0.483438209678946,NA,0.0932023010628514,NA
304,18,17500,4,0,0,0,0.484770527117728,NA,0.0996572243187307,NA
305,18,17500,5,0,0,0,0.484729822212676,NA,0.0972537440679552,NA
306,18,17500,6,0,0,0,0.485311885603124,NA,0.101019956233207,NA
307,18,17500,7,0,0,0,0.483185142691951,NA,0.0934684071191415,NA
308,18,17500,8,0,0,0,0.485507421043003,NA,0.0987374426346293,NA
309,18,17500,9,0,0,0,0.483604981300046,NA,0.0938144307550471,NA
310,18,17500,10,0,0,0,0.484776780059153,NA,0.0964086384344885,NA
311,18,17500,11,0,0,0,0.484567737818213,NA,0.095139578207485,NA
312,18,17500,12,0,0,0,0.483731182255883,NA,0.0930393199543655,NA
313,18,17500,13,0,0,0,0.483257752790269,NA,0.0909132532184063,NA
314,18,17500,14,0,0,0,0.48381703848524,NA,0.0959766532473293,NA
315,18,17500,15,0,0,0,0.484137958169417,NA,0.0923422252959136,NA
316,18,17500,16,0,0,0,0.48322036808182,NA,0.0923768395929239,NA
317,18,17500,17,0,0,0,0.48391739468747,NA,0.0939669215731096,NA
318,18,17500,18,0,0,0,0.48354511349667,NA,0.0937845390845754,NA
319,18,17500,19,0,0,0,0.482953058328859,NA,0.0918496688551067,NA
320,18,17500,20,0,0,0,0.484801898639354,NA,0.0978299915837933,NA
321,18,17500,21,0,0,0,0.485058353693717,NA,0.0988535348939614,NA
322,18,17500,22,0,0,0,0.483719611935286,NA,0.0923720974194718,NA
323,18,17500,23,0,0,0,0.485531172753078,NA,0.0997837939894018,NA
324,18,17500,24,0,0,0,0.483923069677012,NA,0.0936331369491954,NA
325,18,17500,25,0,0,0,0.484756019929309,NA,0.0971158686613912,NA
326,18,17500,26,0,0,0,0.485594408655241,NA,0.0992354904965401,NA
327,18,17500,27,0,0,0,0.483621100957953,NA,0.0938124880025283,NA
328,18,17500,28,0,0,0,0.483422379330802,NA,0.0939404580918849,NA
329,18,17500,29,0,0,0,0.484513276580322,NA,0.0974342954909476,NA
330,18,17500,30,0,0,0,0.484235463744939,NA,0.0949150406575669,NA
331,18,17500,31,0,0,0,0.48434451518773,NA,0.0955088891484724,NA
332,18,17500,32,0,0,0,0.484204514453335,NA,0.0956575969786603,NA
333,18,17500,33,0,0,0,0.484247408208663,NA,0.0967558638455166,NA
334,18,17500,34,0,0,0,0.484450857547598,NA,0.0977523538817697,NA
335,18,17500,35,0,0,0,0.484097979652428,NA,0.0952676321337933,NA
336,18,17500,36,0,0,0,0.484905316178628,NA,0.0973389827762421,NA
337,18,17500,37,0,0,0,0.484210292043729,NA,0.0950662042646407,NA
338,18,17500,38,0,0,0,0.483158519965411,NA,0.0909226767941569,NA
339,18,17500,39,0,0,0,0.483426184563314,NA,0.092647555919504,NA
340,18,17500,40,0,0,0,0.485577322451063,NA,0.0990498361749244,NA
341,18,17500,41,0,0,0,0.484062055983364,NA,0.0950561772783735,NA
342,18,17500,42,0,0,0,0.483253884802075,NA,0.0907959220431985,NA
343,18,17500,43,0,0,0,0.485554294551285,NA,0.100909613706202,NA
344,18,17500,44,0,0,0,0.483486974669195,NA,0.0927116664681654,NA
345,18,17500,45,0,0,0,0.483952719549135,NA,0.0951181880524034,NA
346,18,17500,46,0,0,0,0.485401424319643,NA,0.102045452808944,NA
347,18,17500,47,0,0,0,0.483886565510359,NA,0.0935125197308716,NA
348,18,17500,48,0,0,0,0.482700584292474,NA,0.0915509739992657,NA
349,18,17500,49,0,0,0,0.484371826069486,NA,0.0974115798997697,NA
350,18,17500,50,0,0,0,0.484017821670946,NA,0.0952717641296874,NA
351,18,17500,51,0,0,0,0.484555583623414,NA,0.0975744377354251,NA
352,18,17500,52,0,0,0,0.483637012351179,NA,0.0945809180982388,NA
353,18,17500,53,0,0,0,0.486692220999224,NA,0.106516643496743,NA
354,18,17500,54,0,0,0,0.483085286098286,NA,0.0909262864112696,NA
355,18,17500,55,0,0,0,0.486333681941133,NA,0.103377247140322,NA
356,18,17500,56,0,0,0,0.484236972777974,NA,0.0961252283551172,NA
357,18,17500,57,0,0,0,0.48373826767322,NA,0.0941656825148353,NA
358,18,17500,58,0,0,0,0.484395338008178,NA,0.0976693328317394,NA
359,18,17500,59,0,0,0,0.48522241727795,NA,0.0994288907070965,NA
360,18,17500,60,0,0,0,0.484557659985715,NA,0.0983790891693699,NA
361,18,17500,61,0,0,0,0.48504868393256,NA,0.0994084215749403,NA
362,18,17500,62,0,0,0,0.48460950263199,NA,0.0979003848320198,NA
363,18,17500,63,0,0,0,0.483578642948613,NA,0.0938314332244339,NA
364,18,17500,64,0,0,0,0.484575787239641,NA,0.0950705217362825,NA
365,18,17500,65,0,0,0,0.484592405906444,NA,0.0956612768765551,NA
366,18,17500,66,0,0,0,0.483488785042207,NA,0.0925175129457001,NA
367,18,17500,67,0,0,0,0.483850861279566,NA,0.094653295959865,NA
368,18,17500,68,0,0,0,0.483039966042923,NA,0.0918357270788844,NA
369,18,17500,69,0,0,0,0.483403248858311,NA,0.0926234559597637,NA
370,18,17500,70,0,0,0,0.484135079107388,NA,0.0943550219839934,NA
