"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
41,18,10000,41,0,0,0,0.483379890305015,NA,0.0928705601610532,NA
42,18,10000,42,0,0,0,0.483867206987909,NA,0.0960050638343205,NA
43,18,10000,43,0,0,0,0.485515524586872,NA,0.101728652640488,NA
44,18,10000,44,0,0,0,0.484849540458688,NA,0.0979147130896849,NA
45,18,10000,45,0,0,0,0.483809871272457,NA,0.0950317148257119,NA
46,18,10000,46,0,0,0,0.48378469405238,NA,0.0952559349246563,NA
47,18,10000,47,0,0,0,0.4852168973373,NA,0.0982850177055922,NA
48,18,10000,48,0,0,0,0.484477393637246,NA,0.0999559036326349,NA
49,18,10000,49,0,0,0,0.48497298798007,NA,0.100636098475606,NA
50,18,10000,50,0,1,0,0.482967470999134,NA,0.0922210819023788,NA
51,18,10000,51,0,0,0,0.484088351088199,NA,0.0975415591656621,NA
52,18,10000,52,0,0,0,0.483974025686805,NA,0.096891278549794,NA
53,18,10000,53,0,0,0,0.484758178160582,NA,0.102217537336404,NA
54,18,10000,54,0,0,0,0.483082838184167,NA,0.0956153078694727,NA
55,18,10000,55,0,0,0,0.484561637246418,NA,0.0985376358586157,NA
56,18,10000,56,0,0,0,0.484113367142572,NA,0.0954601242248626,NA
57,18,10000,57,0,0,0,0.482901992990044,NA,0.0936253513419731,NA
58,18,10000,58,0,0,0,0.484301484557354,NA,0.096848457694594,NA
59,18,10000,59,0,0,0,0.484584639406277,NA,0.097337668639613,NA
60,18,10000,60,0,0,0,0.48334185388991,NA,0.0933117635021924,NA
61,18,10000,61,0,0,0,0.483147034335402,NA,0.0934470395203465,NA
62,18,10000,62,0,0,0,0.483993629549738,NA,0.0964955289599457,NA
63,18,10000,63,0,0,0,0.484002858212124,NA,0.0977403160494284,NA
64,18,10000,64,0,0,0,0.485382065552204,NA,0.102515123062859,NA
65,18,10000,65,0,1,0,0.484165290361629,NA,0.0970724454815835,NA
66,18,10000,66,0,1,0,0.48551472128146,NA,0.102041358277978,NA
67,18,10000,67,0,0,0,0.484814590484644,NA,0.100789156390128,NA
68,18,10000,68,0,0,0,0.484640489148241,NA,0.0987931360886011,NA
69,18,10000,69,0,1,0,0.484288893274058,NA,0.097889003559903,NA
70,18,10000,70,0,0,0,0.484320031466457,NA,0.0960633925490623,NA
71,18,10000,71,0,0,0,0.485541266203297,NA,0.1006654827506,NA
72,18,10000,72,0,1,0,0.483478414149528,NA,0.0943559050627723,NA
73,18,10000,73,0,0,0,0.483669653010988,NA,0.0944340486671993,NA
74,18,10000,74,0,0,0,0.483882857054076,NA,0.0968381800867475,NA
75,18,10000,75,0,0,0,0.485483684647665,NA,0.102539008790765,NA
76,18,10000,76,0,0,0,0.483376619920832,NA,0.0939824450783068,NA
77,18,10000,77,0,1,0,0.483684473440385,NA,0.0945708812171119,NA
78,18,10000,78,0,0,0,0.485358264791039,NA,0.100472804197185,NA
79,18,10000,79,0,0,0,0.483566775156692,NA,0.0951976854973095,NA
80,18,10000,80,0,0,0,0.484257009252482,NA,0.0969895610917198,NA
81,18,10000,81,0,1,0,0.483221030626899,NA,0.0941790836908237,NA
82,18,10000,82,0,0,0,0.485041058988222,NA,0.101487976509863,NA
83,18,10000,83,0,0,0,0.484734242317097,NA,0.0991101190056438,NA
84,18,10000,84,0,0,0,0.482876334464552,NA,0.0917676665005944,NA
85,18,10000,85,0,0,0,0.483519459041563,NA,0.0952331724164867,NA
86,18,10000,86,0,0,0,0.484157387275756,NA,0.0973445371051314,NA
87,18,10000,87,0,0,0,0.482936604735496,NA,0.0941046509950911,NA
88,18,10000,88,0,0,0,0.485291068287575,NA,0.102774512554697,NA
89,18,10000,89,0,0,0,0.484973352848004,NA,0.100181265761754,NA
90,18,10000,90,0,0,0,0.483983143303281,NA,0.0977899048003194,NA
91,18,10000,91,0,0,0,0.483860234571889,NA,0.0980240190874064,NA
92,18,10000,92,0,0,0,0.483835219457266,NA,0.0967395638723549,NA
93,18,10000,93,0,0,0,0.483672580035525,NA,0.0936850207694962,NA
94,18,10000,94,0,0,0,0.483432196843837,NA,0.0956488193186959,NA
95,18,10000,95,0,1,0,0.483804287668313,NA,0.0966902902548427,NA
96,18,10000,96,0,0,0,0.484852299497987,NA,0.100916342248325,NA
97,18,10000,97,0,0,0,0.485736929783667,NA,0.104210757294531,NA
98,18,10000,98,0,0,0,0.484403869841682,NA,0.0965808250471352,NA
99,18,10000,99,0,0,0,0.484187866321679,NA,0.0960015500554338,NA
100,18,10000,100,0,1,0,0.484988457185398,NA,0.100157719522109,NA
101,18,12500,1,0,1,0,0.483111323859035,NA,0.0928125558013109,NA
102,18,12500,2,0,1,0,0.484044036368319,NA,0.0949872603379778,NA
103,18,12500,3,0,1,0,0.483107968270165,NA,0.0924808983484742,NA
104,18,12500,4,0,0,0,0.483476517591617,NA,0.0940936325455429,NA
105,18,12500,5,0,0,0,0.483608272447496,NA,0.0933695036844684,NA
106,18,12500,6,0,1,0,0.484251329330011,NA,0.0978235890959364,NA
107,18,12500,7,0,0,0,0.483672928334926,NA,0.0949282061392679,NA
108,18,12500,8,0,1,0,0.485674741234277,NA,0.100644028503853,NA
109,18,12500,9,0,1,0,0.484090994773839,NA,0.095539703481956,NA
110,18,12500,10,0,0,0,0.482690088117442,NA,0.0910335536320303,NA
111,18,12500,11,0,1,0,0.484076395749179,NA,0.0958642417912452,NA
112,18,12500,12,0,0,0,0.484396279674241,NA,0.0966426459469906,NA
113,18,12500,13,0,1,0,0.483434475387286,NA,0.0935413725816014,NA
114,18,12500,14,0,0,0,0.484776599951781,NA,0.100551938963903,NA
115,18,12500,15,0,0,0,0.483047618092313,NA,0.0923693509693252,NA
116,18,12500,16,0,1,0,0.482699051572637,NA,0.0929494844533683,NA
117,18,12500,17,0,0,0,0.485056652562122,NA,0.098918779384757,NA
118,18,12500,18,0,0,0,0.485839791854203,NA,0.104161123215923,NA
119,18,12500,19,0,1,0,0.483407928603313,NA,0.0948908152730378,NA
120,18,12500,20,0,0,0,0.484227200879635,NA,0.0972576172639267,NA
121,18,12500,21,0,0,0,0.482950125602081,NA,0.0921343801001207,NA
122,18,12500,22,0,1,0,0.483069546482982,NA,0.0934952808854532,NA
123,18,12500,23,0,0,0,0.483684730776107,NA,0.0947682030485031,NA
124,18,12500,24,0,1,0,0.482874050062433,NA,0.0931243571723077,NA
125,18,12500,25,0,1,0,0.483072023180892,NA,0.0919422014224853,NA
126,18,12500,26,0,0,0,0.482754911973623,NA,0.0918587154843718,NA
127,18,12500,27,0,1,0,0.483997755683992,NA,0.0961018613319648,NA
128,18,12500,28,0,1,0,0.484145492813568,NA,0.0996210091222349,NA
129,18,12500,29,0,0,0,0.482603047842912,NA,0.091416875606161,NA
130,18,12500,30,0,0,0,0.482612146626209,NA,0.0913451460132144,NA
131,18,12500,31,0,1,0,0.48294335104065,NA,0.0908304093362515,NA
132,18,12500,32,0,1,0,0.484058910750071,NA,0.0959501533479545,NA
133,18,12500,33,0,0,0,0.483833024679454,NA,0.094364797794124,NA
134,18,12500,34,0,1,0,0.48343258340808,NA,0.0954212585493238,NA
135,18,12500,35,0,1,0,0.48523905497603,NA,0.0996825086431342,NA
136,18,12500,36,0,0,0,0.483411332018227,NA,0.0936589913086157,NA
137,18,12500,37,0,1,0,0.483002640453586,NA,0.0924332778395773,NA
138,18,12500,38,0,0,0,0.483131798528535,NA,0.0934784846773155,NA
139,18,12500,39,0,1,0,0.482877561592805,NA,0.0932926530726447,NA
140,18,12500,40,0,1,0,0.484282275206907,NA,0.0991538647878917,NA
141,18,12500,41,0,1,0,0.48327012054603,NA,0.0930076983638502,NA
142,18,12500,42,0,1,0,0.483571176160644,NA,0.094298345543589,NA
143,18,12500,43,0,1,0,0.482769097988191,NA,0.0897181056849097,NA
144,18,12500,44,0,0,0,0.483335455584906,NA,0.0947805870221167,NA
145,18,12500,45,0,1,0,0.484195052147776,NA,0.0957462601054449,NA
146,18,12500,46,0,1,0,0.483001408789322,NA,0.092787970501509,NA
147,18,12500,47,0,1,0,0.484921755449896,NA,0.09973805999093,NA
148,18,12500,48,0,1,0,0.483973997084885,NA,0.0948411334161778,NA
149,18,12500,49,0,1,0,0.482949208052841,NA,0.0924743971123512,NA
150,18,12500,50,0,1,0,0.483451084398235,NA,0.0950625526500913,NA
151,18,12500,51,0,0,0,0.484086463742376,NA,0.0976103012755391,NA
152,18,12500,52,0,1,0,0.483763234329686,NA,0.0961769224977775,NA
153,18,12500,53,0,1,0,0.483224839881998,NA,0.0931304944481653,NA
154,18,12500,54,0,0,0,0.482846762182762,NA,0.0923800921130073,NA
155,18,12500,55,0,1,0,0.484263546068693,NA,0.098968783561697,NA
156,18,12500,56,0,1,0,0.483884379762108,NA,0.0948382431423821,NA
157,18,12500,57,0,1,0,0.483053794633863,NA,0.0932721860406803,NA
158,18,12500,58,0,0,0,0.484136262318043,NA,0.095033109504876,NA
159,18,12500,59,0,0,0,0.484283581006273,NA,0.0997749991147481,NA
160,18,12500,60,0,0,0,0.48428575602569,NA,0.0967961985608362,NA
161,18,12500,61,0,1,0,0.482798491021152,NA,0.0924267580265249,NA
162,18,12500,62,0,1,0,0.483107891180506,NA,0.0924859093872756,NA
163,18,12500,63,0,0,0,0.484397504707608,NA,0.0971965710122839,NA
164,18,12500,64,0,0,0,0.484493707466883,NA,0.0972190015624167,NA
165,18,12500,65,0,1,0,0.482913682511266,NA,0.0919299485907969,NA
166,18,12500,66,0,1,0,0.483759833724171,NA,0.0952491793656541,NA
167,18,12500,67,0,0,0,0.483925186381543,NA,0.0956565578999216,NA
168,18,12500,68,0,0,0,0.484772370126674,NA,0.0999539859158427,NA
169,18,12500,69,0,1,0,0.484705525148999,NA,0.0983168131142099,NA
170,18,12500,70,0,0,0,0.483235841561059,NA,0.0936314665947914,NA
171,18,12500,71,0,0,0,0.484053518253901,NA,0.0968400028070688,NA
172,18,12500,72,0,0,0,0.484832221224195,NA,0.0989516839221869,NA
173,18,12500,73,0,1,0,0.483825170894595,NA,0.0954941965131435,NA
174,18,12500,74,0,0,0,0.484106601841572,NA,0.0947918603645214,NA
175,18,12500,75,0,0,0,0.482636711212181,NA,0.0914995289133995,NA
176,18,12500,76,0,0,0,0.484068012690664,NA,0.0954307867778788,NA
177,18,12500,77,0,0,0,0.483461553021586,NA,0.0958922548334157,NA
178,18,12500,78,0,0,0,0.48288497021214,NA,0.0927484257552704,NA
179,18,12500,79,0,1,0,0.48388968603376,NA,0.097318427376419,NA
180,18,12500,80,0,0,0,0.483382614082837,NA,0.0919515257650495,NA
181,18,12500,81,0,1,0,0.4836862428685,NA,0.0935409297789668,NA
182,18,12500,82,0,0,0,0.483336083720743,NA,0.0912081314520339,NA
183,18,12500,83,0,0,0,0.484614679645328,NA,0.0984855052915456,NA
184,18,12500,84,0,1,0,0.482614276024764,NA,0.0915139194507917,NA
185,18,12500,85,0,0,0,0.483950716906356,NA,0.0954576820164105,NA
186,18,12500,86,0,1,0,0.484023253972404,NA,0.0960239174774348,NA
187,18,12500,87,0,0,0,0.483110093634849,NA,0.093054979449735,NA
188,18,12500,88,0,1,0,0.483989873347639,NA,0.0969619324446247,NA
189,18,12500,89,0,1,0,0.483319659503125,NA,0.0957107830342224,NA
190,18,12500,90,0,1,0,0.484432685246946,NA,0.0966429939580833,NA
191,18,12500,91,0,0,0,0.482500306261714,NA,0.0900939105122243,NA
192,18,12500,92,0,0,0,0.482878841848923,NA,0.0936083759668315,NA
193,18,12500,93,0,1,0,0.483321551007356,NA,0.0939466126967475,NA
194,18,12500,94,0,0,0,0.483560107265315,NA,0.0950540692379142,NA
195,18,12500,95,0,0,0,0.483852765088357,NA,0.0959501249612097,NA
196,18,12500,96,0,0,0,0.483330930250894,NA,0.0946879211157111,NA
197,18,12500,97,0,0,0,0.483707539618425,NA,0.0956730703302804,NA
198,18,12500,98,0,1,0,0.483652573160375,NA,0.0962431280365878,NA
199,18,12500,99,0,1,0,0.483679703471661,NA,0.0963340246181657,NA
200,18,12500,100,0,0,0,0.483131235095801,NA,0.0932417750973374,NA
201,18,15000,1,0,1,0,0.483265755893012,NA,0.0945084278492299,NA
202,18,15000,2,0,1,0,0.484779570861786,NA,0.0991623817302873,NA
203,18,15000,3,0,1,0,0.483098773438373,NA,0.092722334031952,NA
204,18,15000,4,0,1,0,0.482959931096569,NA,0.0923766493438311,NA
205,18,15000,5,0,1,0,0.483663233033301,NA,0.094763219082337,NA
206,18,15000,6,0,1,0,0.483854196201859,NA,0.0937632931573373,NA
207,18,15000,7,0,1,0,0.482557933728702,NA,0.0907878659946148,NA
208,18,15000,8,0,0,0,0.484288429404123,NA,0.0966563729870454,NA
209,18,15000,9,0,1,0,0.482003894001235,NA,0.0889529473392138,NA
210,18,15000,10,0,1,0,0.483129456959131,NA,0.0925212240695849,NA
211,18,15000,11,0,1,0,0.482934102849656,NA,0.0916714335390644,NA
212,18,15000,12,0,0,0,0.483357054196527,NA,0.0956556765617014,NA
213,18,15000,13,0,1,0,0.483187643506462,NA,0.0923605136694364,NA
214,18,15000,14,0,1,0,0.483697596558212,NA,0.0944450144529556,NA
215,18,15000,15,0,1,0,0.483734400755622,NA,0.0931763443138246,NA
216,18,15000,16,0,1,0,0.482057791172896,NA,0.0884531216636447,NA
217,18,15000,17,0,1,0,0.48438913486021,NA,0.0971878760604684,NA
218,18,15000,18,0,0,0,0.484273826552667,NA,0.0983083726355161,NA
219,18,15000,19,0,0,0,0.484053390726134,NA,0.0965276198627299,NA
220,18,15000,20,0,1,0,0.483345090069204,NA,0.0937777088345354,NA
221,18,15000,21,0,1,0,0.483370929618891,NA,0.093673035799662,NA
222,18,15000,22,0,1,0,0.483421781917075,NA,0.0964711609262629,NA
223,18,15000,23,0,1,0,0.482732010115383,NA,0.0916276652668349,NA
224,18,15000,24,0,1,0,0.482410623332419,NA,0.0894993829768373,NA
225,18,15000,25,0,0,0,0.483347246794821,NA,0.0935494801844382,NA
226,18,15000,26,0,1,0,0.483341471195034,NA,0.0931334788177057,NA
227,18,15000,27,0,1,0,0.48244472733633,NA,0.0903245589766955,NA
228,18,15000,28,0,1,0,0.484048285797823,NA,0.0965974740515827,NA
229,18,15000,29,0,1,0,0.485013541880983,NA,0.100428891445951,NA
230,18,15000,30,0,1,0,0.484032203176379,NA,0.0968105199147647,NA
231,18,15000,31,0,1,0,0.483759359858371,NA,0.0955515088022059,NA
232,18,15000,32,0,1,0,0.483032822562028,NA,0.0920309921412599,NA
233,18,15000,33,0,0,0,0.483890125874815,NA,0.096253516227386,NA
234,18,15000,34,0,0,0,0.4844918476413,NA,0.0966917614084309,NA
235,18,15000,35,0,1,0,0.48410587789544,NA,0.0969852507971811,NA
236,18,15000,36,0,1,0,0.483976937999147,NA,0.0942218872874588,NA
237,18,15000,37,0,1,0,0.482830222236,NA,0.0913482034554491,NA
238,18,15000,38,0,1,0,0.482250544405987,NA,0.0899466399774212,NA
239,18,15000,39,0,1,0,0.48252727374806,NA,0.0909049763762187,NA
240,18,15000,40,0,1,0,0.484453091416877,NA,0.0982859910934829,NA
241,18,15000,41,0,0,0,0.483794921587295,NA,0.0953608314664771,NA
242,18,15000,42,0,1,0,0.483457348134588,NA,0.0941541364302669,NA
243,18,15000,43,0,0,0,0.48260650087464,NA,0.0906117217509847,NA
244,18,15000,44,0,1,0,0.483223384778617,NA,0.0922356661298261,NA
245,18,15000,45,0,1,0,0.483679799504282,NA,0.0927518031234694,NA
246,18,15000,46,0,1,0,0.483340452561201,NA,0.0930712352917586,NA
247,18,15000,47,0,1,0,0.482424492709399,NA,0.0915855859041405,NA
248,18,15000,48,0,1,0,0.482907618153267,NA,0.0929915860711688,NA
249,18,15000,49,0,1,0,0.4847025340135,NA,0.0989333538820192,NA
250,18,15000,50,0,1,0,0.483299824863062,NA,0.0953315217484538,NA
251,18,15000,51,0,0,0,0.483287881206713,NA,0.0951411586431893,NA
252,18,15000,52,0,1,0,0.483373998752469,NA,0.0941416158677833,NA
253,18,15000,53,0,1,0,0.482848052262116,NA,0.0911289500499053,NA
254,18,15000,54,0,0,0,0.48469781679686,NA,0.097681782853737,NA
255,18,15000,55,0,0,0,0.483202911732043,NA,0.0933017765590328,NA
256,18,15000,56,0,1,0,0.482194785321045,NA,0.0899106207761056,NA
257,18,15000,57,0,1,0,0.483557612308531,NA,0.0959309266558194,NA
258,18,15000,58,0,1,0,0.48347873021821,NA,0.0953177771136289,NA
259,18,15000,59,0,0,0,0.482680985642975,NA,0.0923822828647032,NA
260,18,15000,60,0,1,0,0.484737800499011,NA,0.0970956860160544,NA
261,18,15000,61,0,0,0,0.482442590425327,NA,0.0910502342975944,NA
262,18,15000,62,0,1,0,0.482431628757191,NA,0.0906331476243148,NA
263,18,15000,63,0,1,0,0.482830460611414,NA,0.0924713459132075,NA
264,18,15000,64,0,1,0,0.483655099365552,NA,0.0934702458063541,NA
265,18,15000,65,0,1,0,0.48272062793384,NA,0.0905557892600327,NA
266,18,15000,66,0,0,0,0.484257415173925,NA,0.0996659921930256,NA
267,18,15000,67,0,1,0,0.483855260140965,NA,0.0957163783204406,NA
268,18,15000,68,0,1,0,0.483450399074316,NA,0.091691819459526,NA
269,18,15000,69,0,1,0,0.483842457354326,NA,0.0947578031202809,NA
270,18,15000,70,0,1,0,0.483025707776688,NA,0.0923084901222338,NA
271,18,15000,71,0,1,0,0.482747274720401,NA,0.0925638439560254,NA
272,18,15000,72,0,1,0,0.483121745901383,NA,0.0932304812169039,NA
273,18,15000,73,0,0,0,0.483843014436613,NA,0.0940083565876934,NA
274,18,15000,74,0,1,0,0.483428244498355,NA,0.0941052875400753,NA
275,18,15000,75,0,1,0,0.483665973238076,NA,0.0960287778073051,NA
276,18,15000,76,0,0,0,0.483499718899191,NA,0.0948331473043812,NA
277,18,15000,77,0,0,0,0.483437662312063,NA,0.0939191720500307,NA
278,18,15000,78,0,1,0,0.483929715287097,NA,0.0948958504067219,NA
279,18,15000,79,0,1,0,0.485078545935041,NA,0.100310869321289,NA
280,18,15000,80,0,1,0,0.483823846069946,NA,0.0950286346456101,NA
281,18,15000,81,0,1,0,0.483232038423649,NA,0.0963100901126676,NA
282,18,15000,82,0,1,0,0.483850927145624,NA,0.0938022000872119,NA
283,18,15000,83,0,1,0,0.483461014849416,NA,0.0929464664332734,NA
284,18,15000,84,0,1,0,0.482700423704532,NA,0.093193578604255,NA
285,18,15000,85,0,0,0,0.48241614498019,NA,0.0908746212109684,NA
286,18,15000,86,0,1,0,0.482966552371744,NA,0.0908752292810658,NA
287,18,15000,87,0,1,0,0.483472254293333,NA,0.0936039378846729,NA
288,18,15000,88,0,1,0,0.482831060306527,NA,0.0907382300740681,NA
289,18,15000,89,0,1,0,0.482365996798826,NA,0.08979122572772,NA
290,18,15000,90,0,0,0,0.48369862618806,NA,0.0939957454147281,NA
291,18,15000,91,0,1,0,0.481984339669368,NA,0.0897400052981583,NA
292,18,15000,92,0,1,0,0.483612733714828,NA,0.0960116473863752,NA
293,18,15000,93,0,1,0,0.48288075532289,NA,0.0916827836051346,NA
294,18,15000,94,0,0,0,0.483355340781167,NA,0.095139481478511,NA
295,18,15000,95,0,0,0,0.483388351621237,NA,0.0947799282874935,NA
296,18,15000,96,0,0,0,0.482532896543192,NA,0.0900887218738345,NA
297,18,15000,97,0,1,0,0.484533409887189,NA,0.0983641798076623,NA
298,18,15000,98,0,0,0,0.483044034299402,NA,0.0919822335076003,NA
299,18,15000,99,0,1,0,0.483898960570067,NA,0.0957136739145201,NA
300,18,15000,100,0,1,0,0.482694946209321,NA,0.0909312813524542,NA
301,18,17500,1,0,1,0,0.483293514548535,NA,0.0914005978768722,NA
302,18,17500,2,0,1,0,0.482543715033907,NA,0.0903687256493909,NA
303,18,17500,3,0,1,0,0.484053591071011,NA,0.0958492201076264,NA
304,18,17500,4,0,1,0,0.482577487598817,NA,0.0918479370446745,NA
305,18,17500,5,0,1,0,0.483406151404428,NA,0.0947931933290116,NA
306,18,17500,6,0,1,0,0.482461959039881,NA,0.0902450387335073,NA
307,18,17500,7,0,1,0,0.482203073353428,NA,0.0899005919167986,NA
308,18,17500,8,0,1,0,0.483501226420814,NA,0.0930301948285594,NA
309,18,17500,9,0,1,0,0.484442588032743,NA,0.098859113795427,NA
310,18,17500,10,0,1,0,0.482883827944607,NA,0.092961281899598,NA
311,18,17500,11,0,1,0,0.482546680226065,NA,0.0904803746227938,NA
312,18,17500,12,0,1,0,0.484642843403357,NA,0.0966516102777058,NA
313,18,17500,13,0,1,0,0.481844576873628,NA,0.0878962954515648,NA
314,18,17500,14,0,1,0,0.483756650777589,NA,0.0957632225140608,NA
315,18,17500,15,0,1,0,0.483111661702871,NA,0.0911848568145914,NA
316,18,17500,16,0,1,0,0.483963756013597,NA,0.0953320644664005,NA
317,18,17500,17,0,1,0,0.483594359242311,NA,0.0943425016960796,NA
318,18,17500,18,0,1,0,0.484780729782358,NA,0.0983666529675194,NA
319,18,17500,19,0,1,0,0.482289743418748,NA,0.0879746492203956,NA
320,18,17500,20,0,1,0,0.48236195580304,NA,0.0896852301916373,NA
321,18,17500,21,0,1,0,0.482685390846101,NA,0.0894798515275992,NA
322,18,17500,22,0,1,0,0.483119265785452,NA,0.0912007329416223,NA
323,18,17500,23,0,0,0,0.482869581001679,NA,0.0932265789193517,NA
324,18,17500,24,0,1,0,0.483283241263964,NA,0.0920019373892336,NA
325,18,17500,25,0,1,0,0.482868906230946,NA,0.0906298491782646,NA
326,18,17500,26,0,1,0,0.48271609623102,NA,0.0909186088303636,NA
327,18,17500,27,0,1,0,0.48357136512973,NA,0.0933014801703233,NA
328,18,17500,28,0,1,0,0.483142984114089,NA,0.0931611538053292,NA
329,18,17500,29,0,1,0,0.482236225149967,NA,0.0896258458119334,NA
330,18,17500,30,0,1,0,0.482593312003073,NA,0.0883772518686776,NA
331,18,17500,31,0,1,0,0.482244447152558,NA,0.0898080457188129,NA
332,18,17500,32,0,1,0,0.483295397093528,NA,0.0921681586317726,NA
333,18,17500,33,0,1,0,0.483558417744395,NA,0.0938341893507445,NA
334,18,17500,34,0,0,0,0.48236639993803,NA,0.091465844120477,NA
335,18,17500,35,0,1,0,0.484013760049637,NA,0.0944334280962478,NA
336,18,17500,36,0,1,0,0.483354832091889,NA,0.0932061648438015,NA
337,18,17500,37,0,1,0,0.482069413458097,NA,0.0875974698250832,NA
338,18,17500,38,0,1,0,0.48201326882314,NA,0.089578869811529,NA
339,18,17500,39,0,1,0,0.482781911438676,NA,0.0926845342008293,NA
340,18,17500,40,0,1,0,0.484638515849155,NA,0.0979766350344844,NA
341,18,17500,41,0,1,0,0.483499751560965,NA,0.0947740268134264,NA
342,18,17500,42,0,1,0,0.482408753857988,NA,0.0913242662354088,NA
343,18,17500,43,0,1,0,0.483094249526319,NA,0.0913178264872434,NA
344,18,17500,44,0,1,0,0.48219852138109,NA,0.089167790164474,NA
345,18,17500,45,0,0,0,0.483178511755734,NA,0.0938021082975014,NA
346,18,17500,46,0,1,0,0.484209149819826,NA,0.0979678792712646,NA
347,18,17500,47,0,0,0,0.484226342542935,NA,0.0975672399194297,NA
348,18,17500,48,0,0,0,0.483283368927864,NA,0.0929497454912773,NA
349,18,17500,49,0,1,0,0.482164811219345,NA,0.089840055034527,NA
350,18,17500,50,0,0,0,0.483651509505391,NA,0.0962761693837864,NA
351,18,17500,51,0,1,0,0.48248341409032,NA,0.0891883506529647,NA
352,18,17500,52,0,1,0,0.482850672988661,NA,0.0914837610878492,NA
353,18,17500,53,0,1,0,0.481895449954531,NA,0.0884427766753375,NA
354,18,17500,54,0,1,0,0.482022397979094,NA,0.0878877067327313,NA
355,18,17500,55,0,1,0,0.483081318956843,NA,0.0922977252021698,NA
356,18,17500,56,0,1,0,0.482339576735073,NA,0.0893118607446051,NA
357,18,17500,57,0,1,0,0.484252640306639,NA,0.0962457287652637,NA
358,18,17500,58,0,1,0,0.481451523396971,NA,0.0864879724684381,NA
359,18,17500,59,0,1,0,0.482582497194045,NA,0.0929783046972335,NA
360,18,17500,60,0,0,0,0.483834512432241,NA,0.0956005467373924,NA
361,18,17500,61,0,1,0,0.482438613870695,NA,0.0908725950109266,NA
362,18,17500,62,0,1,0,0.483325022399517,NA,0.0932362449508964,NA
363,18,17500,63,0,1,0,0.482635047606222,NA,0.0908172753791623,NA
364,18,17500,64,0,1,0,0.482725555668479,NA,0.0904581699036476,NA
365,18,17500,65,0,1,0,0.483443070714744,NA,0.0942980576562236,NA
366,18,17500,66,0,1,0,0.483705479496981,NA,0.0935061844707497,NA
367,18,17500,67,0,1,0,0.482418113549798,NA,0.0909807897479831,NA
