"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc","NDiff"
1,36,2000,1,1,1,0,0.120935334337166,0.0745706808575133,0.111798044964437,0.0642981330855444,3.21067867044362
2,36,2000,2,0,1,0,0.131243185848984,NA,0.131145308647295,NA,3.28815236091058
3,36,2000,3,1,1,0,0.124559645934423,0.0760724723959253,0.116337822807009,0.0688378223463516,3.28110741034817
4,36,2000,4,1,1,0,0.117017826927245,0.0678021814712348,0.108634316183493,0.0611343161466119,3.21597499617728
5,36,2000,5,0,1,0,0.138620753762564,NA,0.132078071296494,NA,3.19859989264641
6,36,2000,6,1,1,0,0.109245790108304,0.0681868535586113,0.107692668629591,0.0601927017961489,3.26042837534122
7,36,2000,7,1,1,0,0.103495136658778,0.0591879511478412,0.0982708140333547,0.0550111011372785,3.22658035573385
8,36,2000,8,1,1,0,0.137017850091943,0.0899984143497951,0.133428202125984,0.0859281952636652,3.15905754075346
9,36,2000,9,0,1,0,0.13530268119215,NA,0.130680141090539,NA,3.21589827799402
10,36,2000,10,1,1,0,0.131037849134658,0.0758634195504687,0.129370028039069,0.0818700280321931,3.18757495621654
11,36,2000,11,1,1,0,0.10538350318355,0.0700514085506772,0.101499834519137,0.0671027077808863,3.34335890843267
12,36,2000,12,1,1,0,0.1260034238626,0.0782197787681414,0.116399399619762,0.0688993629173007,3.1965037261708
13,36,2000,13,0,1,0,0.12867961036904,NA,0.126017611401931,NA,3.29148456105818
14,36,2000,14,1,1,0,0.11865560650015,0.0745131714997239,0.107898254762423,0.0603982657579931,3.26050614240831
15,36,2000,15,1,1,0,0.108187743688423,0.0563195870733598,0.104918467852337,0.0574184669015204,3.25463897637796
16,36,2000,16,1,1,0,0.122111487160166,0.0711780798070553,0.117266454881966,0.0697658180406485,3.3027780290367
17,36,2000,17,1,1,0,0.112694265297834,0.0647281731850152,0.108791063851591,0.0612910497847925,3.15647640786588
18,36,2000,18,1,1,0,0.122666064525752,0.0704475030004823,0.120159496415032,0.0726594923879585,3.1914045498012
19,36,2000,19,0,1,0,0.141878805049873,NA,0.136263479500071,NA,3.13877682783594
20,36,2000,20,1,1,0,0.121758534494316,0.0710399021304844,0.117916782250537,0.0704165295874319,3.20968533597909
21,36,2000,21,0,1,0,0.127215661324241,NA,0.117151279737646,NA,3.24612314737368
22,36,2000,22,1,1,0,0.119036614140572,0.0678980408563277,0.11350775887557,0.0660077541809339,3.19345760827495
23,36,2000,23,1,1,0,0.120784902549012,0.0676508406941792,0.119249595944645,0.0717428340281088,3.22572513691831
24,36,2000,24,1,1,0,0.108403744397574,0.0587689968153135,0.102231146155472,0.0547311455502044,3.22010850033217
25,36,2000,25,0,1,0,0.138254474468254,NA,0.13524872538072,NA,3.20908372893782
26,36,2000,26,0,1,0,0.116246762753714,NA,0.109823163755825,NA,3.21979109999233
27,36,2000,27,0,1,0,0.132359736622845,NA,0.126152460421329,NA,3.19846523469596
28,36,2000,28,1,1,0,0.110716637602495,0.0591512515624075,0.107664254026065,0.0601642455081754,3.25391153771595
29,36,2000,29,1,1,0,0.112447945343839,0.0670409449251251,0.112114839059052,0.0646148390014485,3.24752393504692
30,36,2000,30,0,1,0,0.123546867746013,NA,0.115614267185391,NA,3.21457870037539
31,36,2000,31,1,1,0,0.107330248925998,0.0641834915454859,0.0982966423044057,0.0570608928161465,3.24049662966737
32,36,2000,32,1,1,0,0.108910457381756,0.0592094284998673,0.106059096411214,0.0586663037215739,3.24605589850966
33,36,2000,33,1,1,0,0.112284713887835,0.0641545505443647,0.104013520664716,0.0565132022513675,3.27083110952007
34,36,2000,34,1,1,0,0.11601332294914,0.0668450137603894,0.109503914084747,0.0620039244534795,3.24357141194194
35,36,2000,35,1,1,0,0.112633111232365,0.063170202577954,0.109802555671462,0.062302553989654,3.21932296575183
36,36,2000,36,0,1,0,0.142978959266518,NA,0.135775446995644,NA,3.25012227078198
37,36,2000,37,0,1,0,0.140718901864099,NA,0.13575572511342,NA,3.29318020701953
38,36,2000,38,1,1,0,0.116608200206322,0.0679741185305811,0.110351898116617,0.0628518501012365,3.18647437809797
39,36,2000,39,1,1,0,0.121983812000229,0.0791689563473238,0.115872968833229,0.0683729698965646,3.20623891101112
40,36,2000,40,0,1,0,0.13727470367685,NA,0.128151463082312,NA,3.17846911433525
41,36,2000,41,1,1,0,0.113021096109864,0.0659920827950448,0.103729388922871,0.0562293889228705,3.24525624822076
42,36,2000,42,0,1,0,0.138524045265909,NA,0.137070376836493,NA,3.27582578307395
43,36,2000,43,1,1,0,0.129045572884224,0.0765576998204837,0.124928835669621,0.0774288364126789,3.18329242745618
44,36,2000,44,1,1,0,0.111070087911101,0.0550908602036267,0.115094980553045,0.0675949972159541,3.22962310164831
45,36,2000,45,1,1,0,0.121677811800158,0.0727282522329872,0.116269787516706,0.0687697931967027,3.24275162605312
46,36,2000,46,0,1,0,0.118650893357586,NA,0.111625732068528,NA,3.22079613661589
47,36,2000,47,0,1,0,0.142483390858508,NA,0.136861170087855,NA,3.21656723760802
48,36,2000,48,1,1,0,0.115855899431219,0.0660328560159245,0.107145090307502,0.0596450744005182,3.2574827997467
49,36,2000,49,1,1,0,0.118091200050411,0.0680967387206567,0.112253834293331,0.0647538344876467,3.22443594219822
50,36,2000,50,0,1,0,0.125671528276139,NA,0.124422295052118,NA,3.19914942038404
51,36,2000,51,1,1,0,0.128897239895605,0.0844777105000749,0.117560148517914,0.0700594024314598,3.24168673723585
52,36,2000,52,0,1,0,0.154687273428955,NA,0.148734489853654,NA,3.22451419859401
53,36,2000,53,0,1,0,0.116643666563272,NA,0.114407119481316,NA,3.19409740826177
54,36,2000,54,1,1,0,0.107491581530325,0.0595409396876497,0.100388338013722,0.0608652675993249,3.25385599543878
55,36,2000,55,0,1,0,0.132717047336898,NA,0.122018494780494,NA,3.28106488567099
56,36,2000,56,1,1,0,0.119295097600054,0.0637204206637827,0.119802355344024,0.0723023562676548,3.31195313105853
57,36,2000,57,1,1,0,0.107629553128074,0.0609011320303805,0.100886212056898,0.0547764471432778,3.30485563632192
58,36,2000,58,1,1,0,0.126142672101332,0.0797499937756061,0.116080645490064,0.0685806358430333,3.22372067104072
59,36,2000,59,1,1,0,0.101426027958879,0.0583657230736883,0.0986454088426302,0.0588990687106013,3.33066194519021
60,36,2000,60,1,1,0,0.117967053719877,0.0682703603400397,0.107086992191589,0.0595867182220055,3.2748476289305
61,36,2000,61,1,1,0,0.111116671486714,0.0782962923440549,0.101322256514323,0.079153016318607,3.27485442787038
62,36,2000,62,1,1,0,0.1039577308879,0.0596470984967476,0.0965141261923175,0.0539913921572794,3.227490060061
63,36,2000,63,1,1,0,0.109147529593704,0.0680994667538244,0.105318363434923,0.0578183613878147,3.21340405697437
64,36,2000,64,0,1,0,0.142717844887308,NA,0.143030343057735,NA,3.24219914687434
65,36,2000,65,1,1,0,0.116559481632423,0.0698012492410471,0.110832468050737,0.0633324818315428,3.23330178649973
66,36,2000,66,0,1,0,0.11620772748166,NA,0.108859358173415,NA,3.29828939475714
67,36,2000,67,1,1,0,0.115090016589163,0.0665363605582378,0.111160641072972,0.0636606627861622,3.39951214562453
68,36,2000,68,1,1,0,0.110983931940035,0.060746675039564,0.103204516195512,0.0557045158186062,3.24618221374354
69,36,2000,69,0,1,0,0.127149444711917,NA,0.115823574588889,NA,3.22537796962275
70,36,2000,70,0,1,0,0.117644123808229,NA,0.116676100439384,NA,3.29154187928605
71,36,2000,71,0,1,0,0.123186975261517,NA,0.114979183181342,NA,3.27185853701317
72,36,2000,72,1,1,0,0.117793496967036,0.0668768382036845,0.113492263329981,0.0659922622684399,3.33810372052332
73,36,2000,73,1,1,0,0.108774336205693,0.0601057644791782,0.102795058177238,0.0552950579488601,3.24969551828898
74,36,2000,74,0,1,0,0.121454748284067,NA,0.113643636977911,NA,3.25246809542052
75,36,2000,75,0,1,0,0.143660367378869,NA,0.136582147834395,NA,3.22161026618743
76,36,2000,76,0,1,0,0.128433075836246,NA,0.126206171989757,NA,3.23607133612414
77,36,2000,77,0,1,0,0.118009244352204,NA,0.108414785777314,NA,3.28487590345565
78,36,2000,78,1,1,0,0.126599613880116,0.081115204462222,0.120741807312284,0.0732417169984368,3.19052683669263
79,36,2000,79,1,1,0,0.107077615883995,0.0620110881750696,0.10180606917149,0.062774903550065,3.23515404343459
80,36,2000,80,0,1,0,0.119245646794594,NA,0.114472708131714,NA,3.30170117749305
81,36,2000,81,1,1,0,0.104000648221754,0.0543251280491855,0.100268520306406,0.0527690254738336,3.28518902494362
82,36,2000,82,0,1,0,0.11250334530046,NA,0.108923537962141,NA,3.26256860439911
