"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
89,36,1000,89,0,1,0,0.0637936329829668,NA,0.0648824116321642,NA
90,36,1000,90,0,0,0,0.0634345676062932,NA,0.0637298760971412,NA
91,36,1000,91,0,0,0,0.0710646984470954,NA,0.073342552889648,NA
92,36,1000,92,0,0,0,0.0705766577668457,NA,0.0690610819233067,NA
93,36,1000,93,0,0,0,0.0635443233722492,NA,0.0642020027415718,NA
94,36,1000,94,0,0,0,0.0637447108996909,NA,0.0641231644390552,NA
95,36,1000,95,0,1,0,0.0686015732527527,NA,0.070986263420562,NA
96,36,1000,96,0,0,0,0.0720968489232887,NA,0.0719478897425242,NA
97,36,1000,97,0,0,0,0.0675531523897852,NA,0.0680450543825442,NA
98,36,1000,98,0,0,0,0.0690402850629179,NA,0.0662331129293214,NA
99,36,1000,99,0,0,0,0.0678554003523899,NA,0.0660874857273615,NA
100,36,1000,100,0,0,0,0.0666343563958476,NA,0.0660030051347125,NA
101,36,1250,1,0,0,0,0.0668931448926813,NA,0.0675553437308099,NA
102,36,1250,2,0,0,0,0.064180020086147,NA,0.0641322135787633,NA
103,36,1250,3,0,1,0,0.0633098961838067,NA,0.0635165099402891,NA
104,36,1250,4,0,0,0,0.0628709821062238,NA,0.0620746340088638,NA
105,36,1250,5,0,0,0,0.0645292986283542,NA,0.0648014940739571,NA
106,36,1250,6,0,1,0,0.0624095934634951,NA,0.0623990289810806,NA
107,36,1250,7,0,1,0,0.0634983413761517,NA,0.0644245635525127,NA
108,36,1250,8,0,0,0,0.0649014820332471,NA,0.0644873132278427,NA
109,36,1250,9,0,1,0,0.0660260066677684,NA,0.065758608545463,NA
110,36,1250,10,0,0,0,0.0684153220220595,NA,0.0691256932687453,NA
111,36,1250,11,0,0,0,0.0651942096424363,NA,0.0647676523861199,NA
112,36,1250,12,0,0,0,0.062772329802009,NA,0.0634785781467602,NA
113,36,1250,13,0,1,0,0.0629896919793418,NA,0.0633770879825401,NA
114,36,1250,14,0,1,0,0.062642610547359,NA,0.0628810432500456,NA
115,36,1250,15,0,1,0,0.0639465723498102,NA,0.0632620432819336,NA
116,36,1250,16,0,1,0,0.0638880421712856,NA,0.064470795940771,NA
117,36,1250,17,0,0,0,0.0676914628728424,NA,0.0675991508695755,NA
118,36,1250,18,0,1,0,0.0626359140827115,NA,0.0625603323281166,NA
119,36,1250,19,0,1,0,0.0617208967497722,NA,0.0615168254716834,NA
120,36,1250,20,0,0,0,0.0629755555894971,NA,0.0627298529192209,NA
121,36,1250,21,0,0,0,0.0629417033817571,NA,0.0629860051421654,NA
122,36,1250,22,0,0,0,0.0635174892581716,NA,0.0628638878279328,NA
123,36,1250,23,0,0,0,0.0627450980392157,NA,0.0622706375796018,NA
124,36,1250,24,0,1,0,0.0635195058459957,NA,0.0630488381579676,NA
125,36,1250,25,0,0,0,0.0629074980824325,NA,0.0629404312535287,NA
126,36,1250,26,0,0,0,0.0628203208845562,NA,0.0628303686116135,NA
127,36,1250,27,0,0,0,0.0627450980392157,NA,0.063877359221658,NA
128,36,1250,28,0,0,0,0.0638738437394449,NA,0.0641583102243876,NA
129,36,1250,29,0,0,0,0.0645707257419952,NA,0.0647869133015713,NA
130,36,1250,30,0,0,0,0.0640820027265763,NA,0.0647167392852576,NA
131,36,1250,31,0,0,0,0.0639029009412114,NA,0.0634022625049055,NA
132,36,1250,32,0,0,0,0.0663081495073351,NA,0.0651259370579793,NA
133,36,1250,33,0,0,0,0.0688527838554132,NA,0.0666153620119151,NA
134,36,1250,34,0,0,0,0.0666963345216572,NA,0.0653524245513578,NA
135,36,1250,35,0,0,0,0.0636341433356766,NA,0.0635814100653246,NA
136,36,1250,36,0,1,0,0.0632266133532474,NA,0.0632780517309275,NA
137,36,1250,37,0,1,0,0.0649617526545744,NA,0.0644888031643261,NA
138,36,1250,38,0,0,0,0.0639369786398452,NA,0.063226337914818,NA
139,36,1250,39,0,0,0,0.0642596482837093,NA,0.0638977301515434,NA
140,36,1250,40,0,0,0,0.0651385481903061,NA,0.0646372736370728,NA
141,36,1250,41,0,0,0,0.0627450980392157,NA,0.0626105738146535,NA
142,36,1250,42,0,0,0,0.0642101924119647,NA,0.0643136266455474,NA
143,36,1250,43,0,0,0,0.0637661715514751,NA,0.0638915123053557,NA
144,36,1250,44,0,1,0,0.0670509164855835,NA,0.0673256456499578,NA
145,36,1250,45,0,0,0,0.0633352047028548,NA,0.0638700821261737,NA
146,36,1250,46,0,1,0,0.0640902566182156,NA,0.0635221349407216,NA
147,36,1250,47,0,0,0,0.0676408076138492,NA,0.0664602188648951,NA
148,36,1250,48,0,0,0,0.0631160562668146,NA,0.0632680632974866,NA
149,36,1250,49,0,1,0,0.0676403253915481,NA,0.0657319938612244,NA
150,36,1250,50,0,0,0,0.0660720232025794,NA,0.0671533097461347,NA
151,36,1250,51,0,1,0,0.063078461622265,NA,0.0631138753460777,NA
152,36,1250,52,0,0,0,0.0628761708800249,NA,0.0630257581012759,NA
153,36,1250,53,0,1,0,0.0638887708574908,NA,0.0661375887610098,NA
154,36,1250,54,0,1,0,0.0627418361014702,NA,0.0625154581256749,NA
155,36,1250,55,0,0,0,0.0657063625112851,NA,0.0653425083014696,NA
156,36,1250,56,0,0,0,0.066888730001706,NA,0.0665808129457629,NA
157,36,1250,57,0,0,0,0.0638508545718352,NA,0.064360857167958,NA
158,36,1250,58,0,0,0,0.0627450980392157,NA,0.0628869180337756,NA
159,36,1250,59,0,1,0,0.0633542645287399,NA,0.0641366963491156,NA
160,36,1250,60,0,0,0,0.0676342850233605,NA,0.066491020317851,NA
161,36,1250,61,0,1,0,0.0698932459078335,NA,0.0685081057979049,NA
162,36,1250,62,0,1,0,0.0640111986374927,NA,0.064447017557166,NA
163,36,1250,63,0,0,0,0.0627450980392157,NA,0.0624992386312292,NA
164,36,1250,64,0,0,0,0.0638372186663141,NA,0.0638482310537905,NA
165,36,1250,65,0,0,0,0.063413113880269,NA,0.0629606640273155,NA
166,36,1250,66,0,0,0,0.0628281744660046,NA,0.0627280846208679,NA
167,36,1250,67,0,0,0,0.0631152663771101,NA,0.0645319555088873,NA
168,36,1250,68,0,0,0,0.0655821327754663,NA,0.0656970698499507,NA
169,36,1250,69,0,1,0,0.0648017250181626,NA,0.0647948512517468,NA
170,36,1250,70,0,1,0,0.0630942457378247,NA,0.0627866641079432,NA
171,36,1250,71,0,0,0,0.0630230443972807,NA,0.0633909987022625,NA
172,36,1250,72,0,1,0,0.0647288812459097,NA,0.0633751516572953,NA
173,36,1250,73,0,0,0,0.0646517236611688,NA,0.0648218073878946,NA
174,36,1250,74,0,0,0,0.0667552375588629,NA,0.0670692315523988,NA
175,36,1250,75,0,0,0,0.0636711548873555,NA,0.0635821524285431,NA
176,36,1250,76,0,0,0,0.0634825316603993,NA,0.0632759080244257,NA
177,36,1250,77,0,0,0,0.0709037402028513,NA,0.0735337268188407,NA
178,36,1250,78,0,0,0,0.0627450980392157,NA,0.0627650479333773,NA
179,36,1250,79,0,0,0,0.0630980022952935,NA,0.0637790610325252,NA
180,36,1250,80,0,0,0,0.0674632576495411,NA,0.0669509298055797,NA
181,36,1250,81,0,0,0,0.0699758485436509,NA,0.0683986013357203,NA
182,36,1250,82,0,0,0,0.0629466462693993,NA,0.063806832506615,NA
183,36,1250,83,0,0,0,0.0658406127700444,NA,0.0640847975035265,NA
184,36,1250,84,0,0,0,0.068522594901884,NA,0.0675373857009942,NA
185,36,1250,85,0,0,0,0.0628412438284315,NA,0.0627250521365289,NA
186,36,1250,86,0,1,0,0.0637216948638509,NA,0.0628015619059869,NA
187,36,1250,87,0,1,0,0.0683655347607376,NA,0.0657223712829894,NA
188,36,1250,88,0,0,0,0.066066310376078,NA,0.064446808040297,NA
189,36,1250,89,0,1,0,0.0630670241950294,NA,0.0624632777527856,NA
190,36,1250,90,0,0,0,0.063008828671889,NA,0.0629610920342509,NA
191,36,1250,91,0,0,0,0.0651202248032542,NA,0.0654940098900344,NA
192,36,1250,92,0,0,0,0.062931123730314,NA,0.0629744513398668,NA
193,36,1250,93,0,0,0,0.0636239269300988,NA,0.0638931510332319,NA
194,36,1250,94,0,0,0,0.0627450980392157,NA,0.0633703600989499,NA
195,36,1250,95,0,1,0,0.0627365978815121,NA,0.0627499019613988,NA
196,36,1250,96,0,0,0,0.0627450980392157,NA,0.0627052907863438,NA
197,36,1250,97,0,0,0,0.0646831926769172,NA,0.0664260902473351,NA
198,36,1250,98,0,1,0,0.0639335096372246,NA,0.0633010363791535,NA
199,36,1250,99,0,0,0,0.064729935529753,NA,0.0661691748062932,NA
200,36,1250,100,0,0,0,0.0633340353686589,NA,0.062367182342055,NA
201,36,1500,1,0,0,0,0.0629590824582653,NA,0.0634309818308725,NA
202,36,1500,2,0,0,0,0.062886712736814,NA,0.0634468843132431,NA
203,36,1500,3,0,1,0,0.0621452223311241,NA,0.0618008429378746,NA
204,36,1500,4,0,1,0,0.0625633639702229,NA,0.0623102768841323,NA
205,36,1500,5,0,0,0,0.0627450980392157,NA,0.0626952980807842,NA
206,36,1500,6,0,0,0,0.0627781536708356,NA,0.0627636676857571,NA
207,36,1500,7,0,1,0,0.0641290130554761,NA,0.0645341601380135,NA
208,36,1500,8,0,1,0,0.0626158375142586,NA,0.0625254933992132,NA
209,36,1500,9,0,0,0,0.0639859269616665,NA,0.0641784292274016,NA
210,36,1500,10,0,0,0,0.0643911523894764,NA,0.0643760747458715,NA
211,36,1500,11,0,1,0,0.0627633082339958,NA,0.0626806488169059,NA
212,36,1500,12,0,1,0,0.0627776567152943,NA,0.0630465455363332,NA
213,36,1500,13,0,1,0,0.0615103412522162,NA,0.060924692036562,NA
214,36,1500,14,0,0,0,0.0627450980392157,NA,0.0629678753597977,NA
215,36,1500,15,0,1,0,0.0625917519943765,NA,0.0625700947691882,NA
216,36,1500,16,0,0,0,0.0628508251862766,NA,0.0629349079131688,NA
217,36,1500,17,0,0,0,0.0627450980392157,NA,0.0622425054171809,NA
218,36,1500,18,0,0,0,0.0627450980392157,NA,0.0626218100289107,NA
219,36,1500,19,0,0,0,0.0627486602930567,NA,0.0628771961677339,NA
220,36,1500,20,0,0,0,0.0627450980392157,NA,0.0627231130953268,NA
221,36,1500,21,0,0,0,0.0627450980392157,NA,0.0622869196538658,NA
222,36,1500,22,0,0,0,0.0635599237757639,NA,0.0633541272584594,NA
223,36,1500,23,0,0,0,0.0627450980392157,NA,0.0625439191808317,NA
224,36,1500,24,0,0,0,0.0627450980392157,NA,0.0627217745072559,NA
225,36,1500,25,0,0,0,0.0627450980392157,NA,0.0625232062239781,NA
226,36,1500,26,0,0,0,0.0627450980392157,NA,0.0624149202315437,NA
227,36,1500,27,0,0,0,0.0627450980392157,NA,0.0624259973669956,NA
228,36,1500,28,0,0,0,0.0627450980392157,NA,0.0625822929369764,NA
229,36,1500,29,0,0,0,0.0627450980392157,NA,0.0626618450251959,NA
230,36,1500,30,0,1,0,0.0634344774865925,NA,0.0633836208269474,NA
231,36,1500,31,0,0,0,0.0639009486336515,NA,0.0637257901109121,NA
232,36,1500,32,0,1,0,0.0626450441372212,NA,0.0628481072418562,NA
233,36,1500,33,0,1,0,0.06264384401572,NA,0.0618261228016582,NA
234,36,1500,34,0,0,0,0.0631325362117023,NA,0.0629902068460985,NA
235,36,1500,35,0,0,0,0.0666008173691528,NA,0.0663265143564477,NA
236,36,1500,36,0,0,0,0.0627450980392157,NA,0.0624533441152896,NA
237,36,1500,37,0,1,0,0.0636154958003629,NA,0.0643650455666705,NA
238,36,1500,38,0,0,0,0.0627450980392157,NA,0.0628543716301263,NA
239,36,1500,39,0,0,0,0.0627450980392157,NA,0.062187223750836,NA
240,36,1500,40,0,0,0,0.0636568959901589,NA,0.0630410254718355,NA
241,36,1500,41,0,0,0,0.0627450980392157,NA,0.0629654887202117,NA
242,36,1500,42,0,1,0,0.0631627598924425,NA,0.0632068976362525,NA
243,36,1500,43,0,0,0,0.0627450980392157,NA,0.0627697035154792,NA
244,36,1500,44,0,1,0,0.0636087110246321,NA,0.0626549037692888,NA
245,36,1500,45,0,1,0,0.0627651404441591,NA,0.062802108825068,NA
246,36,1500,46,0,0,0,0.0627450980392157,NA,0.0631063496930168,NA
247,36,1500,47,0,1,0,0.0626817751137235,NA,0.0626137060633911,NA
248,36,1500,48,0,0,0,0.0627450980392157,NA,0.0627732500967078,NA
249,36,1500,49,0,0,0,0.0662747708178574,NA,0.0641708463437616,NA
250,36,1500,50,0,0,0,0.0627450980392157,NA,0.062337529982241,NA
251,36,1500,51,0,0,0,0.0634060876446517,NA,0.0632264162177026,NA
252,36,1500,52,0,1,0,0.0626895847840632,NA,0.0625371961641131,NA
253,36,1500,53,0,0,0,0.0640876613505289,NA,0.0633040174786122,NA
254,36,1500,54,0,1,0,0.0626251014482305,NA,0.0621093413229152,NA
255,36,1500,55,0,1,0,0.0625145571942545,NA,0.0623401469405944,NA
256,36,1500,56,0,1,0,0.0636670791711749,NA,0.0630254584997876,NA
257,36,1500,57,0,1,0,0.0628591848780347,NA,0.0621199573225141,NA
258,36,1500,58,0,0,0,0.0627450980392157,NA,0.0630145196310545,NA
259,36,1500,59,0,0,0,0.0627450980392157,NA,0.0628337596760578,NA
260,36,1500,60,0,0,0,0.0627450980392157,NA,0.0625319969726375,NA
261,36,1500,61,0,0,0,0.0627450980392157,NA,0.0622669624287186,NA
262,36,1500,62,0,0,0,0.0627450980392157,NA,0.0628577742550147,NA
263,36,1500,63,0,1,0,0.0614631141730309,NA,0.0610140387449627,NA
264,36,1500,64,0,0,0,0.0630461966586557,NA,0.062527680758936,NA
265,36,1500,65,0,0,0,0.0631253129266132,NA,0.0628815199795791,NA
266,36,1500,66,0,0,0,0.0629703559962834,NA,0.0631677253716136,NA
267,36,1500,67,0,1,0,0.0626152084203163,NA,0.0624285153940501,NA
268,36,1500,68,0,0,0,0.0629181479440103,NA,0.0629071994612357,NA
269,36,1500,69,0,0,0,0.0636484849067854,NA,0.0636196422721047,NA
270,36,1500,70,0,1,0,0.0623163423648807,NA,0.0625541815203524,NA
271,36,1500,71,0,0,0,0.0627450980392157,NA,0.0633730611369615,NA
272,36,1500,72,0,1,0,0.0629548323331074,NA,0.0621772534275714,NA
273,36,1500,73,0,1,0,0.0625651591936484,NA,0.0624922130012136,NA
274,36,1500,74,0,0,0,0.0630474426140803,NA,0.0629001150435164,NA
275,36,1500,75,0,0,0,0.0651021325734031,NA,0.0658012597105054,NA
276,36,1500,76,0,1,0,0.063615190020705,NA,0.0635535209754104,NA
277,36,1500,77,0,0,0,0.0629534332496885,NA,0.062759843156341,NA
278,36,1500,78,0,0,0,0.0627450980392157,NA,0.062313107961403,NA
279,36,1500,79,0,1,0,0.0625701726024347,NA,0.0625534502460792,NA
280,36,1500,80,0,1,0,0.0631634091548101,NA,0.063063833017387,NA
281,36,1500,81,0,0,0,0.0627450980392157,NA,0.0624937447393431,NA
282,36,1500,82,0,0,0,0.0627450980392157,NA,0.0628128766912235,NA
283,36,1500,83,0,0,0,0.0627450980392157,NA,0.062573683794425,NA
284,36,1500,84,0,0,0,0.0631312039943641,NA,0.0629253954279647,NA
285,36,1500,85,0,1,0,0.0631323151692767,NA,0.0631596211049611,NA
286,36,1500,86,0,1,0,0.06255570232522,NA,0.0626427363749389,NA
287,36,1500,87,0,0,0,0.0627450980392157,NA,0.0628141707397226,NA
288,36,1500,88,0,0,0,0.0629714319796106,NA,0.0631571951019143,NA
289,36,1500,89,0,0,0,0.0637301878125378,NA,0.0634728741713657,NA
290,36,1500,90,0,1,0,0.0624502835538136,NA,0.061988900293169,NA
291,36,1500,91,0,0,0,0.0627450980392157,NA,0.0627930371998601,NA
292,36,1500,92,0,0,0,0.0629794962510955,NA,0.0627348829157869,NA
293,36,1500,93,0,0,0,0.06403325600762,NA,0.0632320008818649,NA
294,36,1500,94,0,1,0,0.0625926556955941,NA,0.0622938809562827,NA
295,36,1500,95,0,1,0,0.0626166697416018,NA,0.0621044130616373,NA
296,36,1500,96,0,1,0,0.0654109592238806,NA,0.0640596036499062,NA
297,36,1500,97,0,0,0,0.0627450980392157,NA,0.0627292767743964,NA
298,36,1500,98,0,0,0,0.0627450980392157,NA,0.0632850959373697,NA
299,36,1500,99,0,0,0,0.0627817019838203,NA,0.0627076130344524,NA
300,36,1500,100,0,1,0,0.0627711104730151,NA,0.0623897767358644,NA
301,36,1750,1,0,1,0,0.0622651463944328,NA,0.0621495559651353,NA
302,36,1750,2,0,1,0,0.0621036148576509,NA,0.0622588472818385,NA
303,36,1750,3,0,0,0,0.0627450980392157,NA,0.0621071421500616,NA
304,36,1750,4,0,0,0,0.0627450980392157,NA,0.0622218832971801,NA
305,36,1750,5,0,1,0,0.0621148000474454,NA,0.0619829843377242,NA
306,36,1750,6,0,1,0,0.0633219585541814,NA,0.0634037055413158,NA
307,36,1750,7,0,1,0,0.0625224511391438,NA,0.0621443573807181,NA
308,36,1750,8,0,0,0,0.0627450980392157,NA,0.062503330632916,NA
309,36,1750,9,0,1,0,0.0630003999949691,NA,0.0619413021553609,NA
310,36,1750,10,0,1,0,0.061507592871186,NA,0.0613468630517189,NA
311,36,1750,11,0,0,0,0.0633346678038205,NA,0.0636047487910793,NA
312,36,1750,12,0,0,0,0.0627450980392157,NA,0.0634455870485005,NA
313,36,1750,13,0,1,0,0.0635001476666301,NA,0.0626668452024284,NA
314,36,1750,14,0,1,0,0.0624593688889237,NA,0.0622804797964408,NA
315,36,1750,15,0,0,0,0.0627450980392157,NA,0.0628112796485165,NA
316,36,1750,16,0,1,0,0.0625821919835012,NA,0.062130697673932,NA
317,36,1750,17,0,1,0,0.0624860338529526,NA,0.0622906911039561,NA
318,36,1750,18,0,1,0,0.0645237538339157,NA,0.0650892077641015,NA
319,36,1750,19,0,1,0,0.0627088205241041,NA,0.0631575864834637,NA
320,36,1750,20,0,1,0,0.0620331036780136,NA,0.0623877682719463,NA
321,36,1750,21,0,1,0,0.062243574135893,NA,0.0619843305806313,NA
322,36,1750,22,0,0,0,0.0627450980392157,NA,0.0626259344326332,NA
323,36,1750,23,0,1,0,0.0624648465299636,NA,0.0622039831748193,NA
324,36,1750,24,0,0,0,0.0627450980392157,NA,0.0626126091992072,NA
325,36,1750,25,0,0,0,0.0635287692019259,NA,0.0636264262885626,NA
326,36,1750,26,0,0,0,0.0629829946031034,NA,0.0632477911312734,NA
327,36,1750,27,0,0,0,0.0627450980392157,NA,0.0626359877137256,NA
328,36,1750,28,0,1,0,0.0623798886275279,NA,0.0618596157303192,NA
329,36,1750,29,0,1,0,0.0622818425554922,NA,0.0626007305280946,NA
330,36,1750,30,0,0,0,0.063130107874086,NA,0.0628711747380659,NA
331,36,1750,31,0,0,0,0.0627450980392157,NA,0.0623799109295718,NA
332,36,1750,32,0,1,0,0.0626752436323304,NA,0.0620487245006736,NA
333,36,1750,33,0,0,0,0.0627450980392157,NA,0.0625498203480951,NA
334,36,1750,34,0,0,0,0.0627450980392157,NA,0.0623427693927538,NA
335,36,1750,35,0,0,0,0.0627450980392157,NA,0.0623432504433132,NA
336,36,1750,36,0,0,0,0.0627450980392157,NA,0.0623550617565196,NA
337,36,1750,37,0,1,0,0.0627570785616966,NA,0.0622899360968409,NA
338,36,1750,38,0,0,0,0.0627450980392157,NA,0.0622262794991248,NA
339,36,1750,39,0,0,0,0.0631444629563451,NA,0.0639280638616823,NA
340,36,1750,40,0,1,0,0.0615959484508152,NA,0.0610191723182927,NA
341,36,1750,41,0,1,0,0.0596863661382498,NA,0.0597446233358567,NA
342,36,1750,42,0,1,0,0.0622189951970146,NA,0.0621539553432169,NA
343,36,1750,43,0,0,0,0.0628183938864393,NA,0.0625257397530466,NA
344,36,1750,44,0,1,0,0.0625843597053911,NA,0.061702819003913,NA
345,36,1750,45,0,1,0,0.0621383775933721,NA,0.0621463852730891,NA
346,36,1750,46,0,0,0,0.0629501685943818,NA,0.0628722752205301,NA
347,36,1750,47,0,0,0,0.0627450980392157,NA,0.0626460630428154,NA
348,36,1750,48,0,1,0,0.0625430764439526,NA,0.0626119391947487,NA
349,36,1750,49,0,1,0,0.0625094751845187,NA,0.0625188489119381,NA
350,36,1750,50,0,1,0,0.0623545276158093,NA,0.0621077205199212,NA
351,36,1750,51,0,0,0,0.0627874390952685,NA,0.0626249297936595,NA
352,36,1750,52,0,1,0,0.0600141571453939,NA,0.0597456418872302,NA
353,36,1750,53,0,0,0,0.0635497328096813,NA,0.0638436304179375,NA
354,36,1750,54,0,1,0,0.061323337563137,NA,0.0610765146333027,NA
355,36,1750,55,0,1,0,0.0625685183133883,NA,0.0625360175952196,NA
356,36,1750,56,0,1,0,0.0622116614430781,NA,0.0621254037088291,NA
357,36,1750,57,0,0,0,0.0629618784393782,NA,0.0624401478670031,NA
358,36,1750,58,0,1,0,0.0637061796155666,NA,0.0634103278231438,NA
